지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
418,2004-01-01,4.4,1.1,601,6.8,1458,0,7.3,1.4,278.7
418,2004-01-02,3.6,1.6,831,6,1457,5.5,8.5,2.5,254.7
418,2004-01-03,4.1,1.7,748,7.5,1535,0,8.2,2.1,251.3
418,2004-01-04,2,-2,716,6.9,1403,0,5.1,1.8,300.1
418,2004-01-05,3.2,-1.8,529,7.9,1436,0,4.5,1.6,307.8
418,2004-01-06,5,2.9,526,7.4,1440,0,5.5,1.6,227.8
418,2004-01-07,1.7,-1.4,2324,5.8,1,0,10.4,3.5,308.5
418,2004-01-08,1,-3.5,525,6.4,1545,0,4,1.4,274.7
418,2004-01-09,2.6,-1.6,435,5.3,1536,0,7.4,2.1,298.6
418,2004-01-10,-.3,-3.6,0,3.9,258,0,10.1,3.7,308.2
418,2004-01-11,-.4,-5.4,551,4.6,1459,0,5.3,2.2,308.7
418,2004-01-12,-.1,-3.9,2358,2.1,1141,1.5,13.9,2.4,285.7
418,2004-01-13,-6.1,-8.2,826,-3.8,7,0,13.6,4.5,278
418,2004-01-14,-4,-8,158,-.6,1643,0,5.5,2,330.1
418,2004-01-15,-.5,-3.7,530,3.2,1449,0,4.7,2.2,310.4
418,2004-01-16,1.6,-2.9,612,5.6,1701,0,4.2,1.6,131.3
418,2004-01-17,1.7,.6,550,4.3,35,6.5,5.6,1.4,252.7
418,2004-01-18,.9,-1,2252,2.2,142,2,9,2.1,302.8
418,2004-01-19,-.6,-2.6,745,2.2,1619,0,10.6,2.8,309
418,2004-01-20,-4,-9.2,2352,.4,1632,0,12.7,3.3,308
418,2004-01-21,-13.8,-15.2,2320,-8.9,5,0,15.2,5.2,311.4
418,2004-01-22,-12.3,-15.9,801,-8.9,1713,0,10.5,4.2,352.5
418,2004-01-23,-7.8,-11.6,235,-4.9,1609,0,8.9,2.4,306.9
418,2004-01-24,-6.6,-8.9,714,-4.1,1524,0,7.1,2.8,301.7
418,2004-01-25,-6.5,-8.1,749,-3.8,1618,0,7.7,2.6,305.5
418,2004-01-26,-5.1,-8.5,642,-2,1601,0,5.8,2,304.4
418,2004-01-27,-3.7,-7.7,553,.2,1657,0,7.1,2.4,310.1
418,2004-01-28,.3,-4.2,125,5.4,1515,0,6.5,1.6,266.3
418,2004-01-29,3,.5,515,6.8,1346,0,6.8,1.8,256.7
418,2004-01-30,1.5,-2,727,5.5,1505,0,6.8,1.5,256.7
418,2004-01-31,2.1,-1,331,7.5,1425,0,5.3,1.7,310.8
418,2004-02-01,3.2,-1.1,409,8.9,1500,0,6.3,1.6,297.6
418,2004-02-02,-1.4,-5.2,2333,3.4,3,0,10.6,4.5,307.2
418,2004-02-03,-3.5,-6.4,702,.1,1312,0,11.7,3.6,304
418,2004-02-04,-.9,-5,117,3.3,1514,0,14.9,2.6,291.4
418,2004-02-05,-4.4,-6.6,732,-1.7,1,0,13.8,4.7,296.3
418,2004-02-06,-3.3,-6.8,203,.1,1654,0,9.4,2.4,263.9
418,2004-02-07,-3.3,-7,744,-.3,1501,0,9.4,3.3,295.2
418,2004-02-08,.5,-3.7,2357,5.9,1542,0,11.3,2.8,297.9
418,2004-02-09,-1.8,-5.5,739,2.1,1450,0,5.8,2.4,308.3
418,2004-02-10,.4,-3.3,404,5,1431,0,6.2,1.8,304.6
418,2004-02-11,2.9,.6,2352,6.6,1344,0,9.9,2.3,257.5
418,2004-02-12,2.2,-1.6,644,7.2,1438,0,7,2.1,302.6
418,2004-02-13,4.3,.2,346,7.9,1410,0,11.5,2.5,234.5
418,2004-02-14,4.1,1.8,2148,7.3,127,1.5,16.4,4.8,295.5
418,2004-02-15,4.5,.5,721,9.8,1443,0,12.4,2.5,300.8
418,2004-02-16,4.8,.2,254,10.3,1437,0,7.2,2.4,267.5
418,2004-02-17,4.9,2.7,2354,8.3,1506,0,11.2,3.4,298.7
418,2004-02-18,5.9,1.4,616,11.6,1615,0,11.2,2.4,298.7
418,2004-02-19,7.8,2.8,642,15.8,1429,0,11.2,2.1,298.7
418,2004-02-20,11,4.5,305,19.5,1523,0,6.8,1.7,230.5
418,2004-02-21,10.7,7.7,648,15.7,1907,22.5,14.8,3.1,247.8
418,2004-02-22,4.2,1.8,2358,13.6,1,6.5,12.8,3.7,213.6
418,2004-02-23,2,-.7,719,6.4,1642,0,13,3.8,291.7
418,2004-02-24,4.6,1.3,433,7.2,1638,0,12.3,2.8,258.4
418,2004-02-25,6.7,3.3,2344,11.5,1231,0,13.2,3.1,223.1
418,2004-02-26,2.1,-.3,2356,5.3,1310,0,13.7,3.9,253.1
418,2004-02-27,2.6,-1,628,6.7,1513,0,9.8,2.7,214.5
418,2004-02-28,6.3,1.8,717,11.5,1743,0,7.4,2.7,257.1
418,2004-02-29,2.9,,,,,0,,,
418,2004-03-01,2.1,-.6,712,5.9,1318,0,11.7,3.7,293
418,2004-03-02,-1.6,-3.9,659,1.7,1610,0,10.8,4.5,309.2
418,2004-03-03,-1.3,-3.7,411,2,1532,0,8.6,3,292.3
418,2004-03-04,-.9,-4.3,631,4,1434,0,12.2,2.6,254.2
418,2004-03-05,.4,-1.6,2357,3.2,1658,0,9.6,1.5,303.6
418,2004-03-06,-3.1,-4.7,716,-1.1,1357,.5,10.6,4,304.3
418,2004-03-07,-.6,,,,,1.5,,,
418,2004-03-08,3.9,-.3,641,8.3,1558,4,11.3,2.2,238.6
418,2004-03-09,8.6,2.9,310,14.2,1532,0,11.3,2.5,238.6
418,2004-03-10,11,7.7,2321,14.9,1209,0,16.2,3.5,245.2
418,2004-03-11,6.2,3.7,650,9.4,1454,0,10.3,3.2,305.3
418,2004-03-12,7.4,4.1,704,12.3,1438,0,10.5,2.2,294.2
418,2004-03-13,8,5.2,451,12.5,1540,0,5.5,1.8,267.7
418,2004-03-14,6.9,4.5,2351,12.2,1327,0,6.5,1.9,250.9
418,2004-03-15,9.2,1.8,511,16.2,1503,0,6.5,1.5,250.9
418,2004-03-16,14.7,8.4,620,19.5,1524,2.5,11.7,2.3,225.2
418,2004-03-17,5.3,-.4,2356,17.4,120,7,12.4,5,272.5
418,2004-03-18,2.4,-1.5,613,6.9,1551,0,8.8,3.9,309.9
418,2004-03-19,4.5,-.2,516,9.3,1457,0,6.2,2.2,308.7
418,2004-03-20,7.2,2.6,552,12.7,1441,0,7.8,2.5,302.6
418,2004-03-21,10.1,5.1,347,16.2,1426,0,6,1.8,305.3
418,2004-03-22,10.9,7.6,2349,16.3,1537,0,7.3,2.3,268.2
418,2004-03-23,9.4,5.3,519,14.6,1444,0,8.1,2.2,283.7
418,2004-03-24,9.2,6.5,333,14,1521,.5,8.8,2.7,292.7
418,2004-03-25,9.3,5.7,432,14.2,1501,0,8.2,2.5,309.2
418,2004-03-26,11.2,5.3,438,16.5,1507,0,7.7,2.1,294.5
418,2004-03-27,11.2,6.8,616,17,1417,0,7.7,2,268.1
418,2004-03-28,12.2,6.6,607,19.5,1515,0,9.3,2.1,290.2
418,2004-03-29,14.5,10.7,213,19.2,1540,0,8,1.8,265.2
418,2004-03-30,10.3,7,2216,14.3,2,.5,11.7,4.2,262.1
418,2004-03-31,8.5,4.7,535,12.9,1604,0,11.7,2.8,262.1
418,2004-04-01,9.7,5.9,655,17.3,1419,7.5,13.4,2.9,245.6
418,2004-04-02,6.3,5.3,326,8.5,1620,1.5,13.4,3.8,245.6
418,2004-04-03,7.3,4.1,602,11.6,1613,0,9.7,2.8,265.1
418,2004-04-04,8.4,4.5,602,13.3,1537,0,10.5,2.8,305.6
418,2004-04-05,9.8,5.5,615,15.3,1358,0,9.3,2.5,253.4
418,2004-04-06,8.7,6.8,559,11.6,1414,0,8.1,1.9,262
418,2004-04-07,10.6,7.9,548,15.7,1601,0,10.5,3.5,309.3
418,2004-04-08,11.1,5.3,615,16.5,1555,0,11,2.5,254.3
418,2004-04-09,13.8,9.2,525,20.8,1436,0,9,2.3,275
418,2004-04-10,15.4,10.2,617,22.4,1546,0,6.8,2.1,303.7
418,2004-04-11,16.3,11.9,611,22.9,1502,0,8.7,2,299.4
418,2004-04-12,16.4,11.1,400,22.6,1345,0,6.5,1.8,305.6
418,2004-04-13,17.4,14,1,23.6,1346,0,8,2.7,111.8
418,2004-04-14,16.8,11.6,557,23.6,1335,0,10.5,2.3,285.4
418,2004-04-15,15.8,10.4,614,22.9,1346,0,9.1,2,301.7
418,2004-04-16,16.1,13,459,21.2,1209,0,10.4,2.7,254.6
418,2004-04-17,18.4,13.3,514,24.3,1513,0,10.2,2.3,241.6
418,2004-04-18,20.1,13.7,524,28.8,1405,1,11.5,2,127.7
418,2004-04-19,14.9,12.7,2357,16.8,121,12,9.8,2.8,106
418,2004-04-20,16.5,11.2,506,22.7,1512,0,7.3,2.4,237.8
418,2004-04-21,19.9,13.5,413,26.9,1601,0,8.6,2.3,268
418,2004-04-22,16.5,12.6,1416,19.4,1,0,11.4,2.6,298.8
418,2004-04-23,,,,,,0,,,
418,2004-04-24,,,,,,0,,,
418,2004-04-25,,,,,,0,,,
418,2004-04-26,,,,,,18,,,
418,2004-04-27,9.1,6.6,456,12.1,1518,9,13.5,3.9,70.7
418,2004-04-28,13.1,7.2,545,19.4,1431,0,8.9,2.1,272.1
418,2004-04-29,15.8,9.8,521,22.5,1536,0,10.8,2.7,278.9
