지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
413,2015-01-01,-6.3,-8.2,739,-3.5,1520,0,,0,11.7,243,3.4,309.4
413,2015-01-02,-4.3,-7.4,751,-1,1501,0,,0,10.3,1342,2.2,298.1
413,2015-01-03,-1.9,-7.7,758,2.5,1555,0,,0,4.5,2123,1,174.4
413,2015-01-04,2.8,.7,2313,7.1,1558,0,,0,3.3,516,.7,151.9
413,2015-01-05,4,-.8,542,8.2,1418,0,,0,5.5,655,.9,78.8
413,2015-01-06,-1.4,-5.1,2313,5,17,1,100,3,9.6,824,2.9,345.9
413,2015-01-07,-3.7,-6.2,705,-.7,1550,0,,0,6.4,1605,2,236.3
413,2015-01-08,-3.4,-7.3,646,.4,1603,0,,0,6.2,1443,1.3,289.7
413,2015-01-09,-1.1,-6.1,756,3.2,1446,0,,0,7.8,1312,1.4,236.3
413,2015-01-10,1,-4.3,816,5.3,1515,0,,0,7.9,1502,1.5,239.1
413,2015-01-11,1.1,-2,2345,3.3,557,0,,0,9.1,1453,2.6,295.3
413,2015-01-12,-1.1,-4.9,704,3.2,1504,0,,0,5.4,137,1.2,300.9
413,2015-01-13,.8,-4.1,603,5.8,1504,0,,0,4.5,814,.9,92.8
413,2015-01-14,3.7,.7,212,6.8,1342,0,,0,3.4,1343,.7,247.5
413,2015-01-15,4.4,1.2,552,8.8,1542,0,,0,6.7,1745,1.3,255.9
413,2015-01-16,1.9,-1,2245,4.5,1243,0,,0,10.2,2018,2.4,284.1
413,2015-01-17,-2.2,-5.5,819,.8,1536,0,,0,10.4,344,2.8,343.1
413,2015-01-18,-.7,-5,512,2.7,1548,1,2100,3,8.3,2400,1.4,244.7
413,2015-01-19,1.5,-2.1,2347,4.1,1239,0,,0,9.5,126,2.3,227.8
413,2015-01-20,0,-5.1,746,3.9,1657,0,,0,4.3,1010,1,75.9
413,2015-01-21,3.4,-.6,711,6.8,1649,0,,0,4.8,1111,.9,104.1
413,2015-01-22,4.4,1.7,437,7.4,1517,0,,0,5,1119,1,348.8
413,2015-01-23,2.1,-.8,730,5,1710,0,,0,5.7,1804,1.3,227.8
413,2015-01-24,4.5,1.6,710,8.5,1430,0,,0,6.5,1603,1.2,236.3
413,2015-01-25,3.6,1.1,737,5.8,1348,1,1900,3.5,4.4,1405,1.2,157.5
413,2015-01-26,4.5,1.8,2240,7.5,1639,.5,400,.5,7.3,2003,1.5,272.8
413,2015-01-27,-1.7,-4.7,2330,2,3,0,,0,8,1305,2.5,244.7
413,2015-01-28,-2.6,-7.2,738,2.4,1550,0,,0,5.6,1653,1.5,239.1
413,2015-01-29,.2,-3.1,434,3.4,1434,0,,0,5.2,2318,1,303.8
413,2015-01-30,-1.4,-4.6,2319,1.6,1417,0,,0,9.2,1406,2.5,337.5
413,2015-01-31,-2.8,-6.2,730,1.1,1524,0,,0,6.1,1740,1.9,255.9
413,2015-02-01,-1.5,-5.6,828,3.2,1525,0,,0,5.3,1558,1.3,292.5
413,2015-02-02,.4,-3.9,727,5.6,1609,0,,0,5.7,1958,1,281.3
413,2015-02-03,1.5,-3,606,7,1435,0,,0,5.7,1735,1.2,253.1
413,2015-02-04,1.8,-1.9,742,6.3,1447,0,,0,6,1941,1.5,264.4
413,2015-02-05,1.6,-1.4,755,5.4,1508,0,,0,8.1,1617,1.9,292.5
413,2015-02-06,2,-2.5,734,6.1,1426,0,,0,8.4,1550,1.8,241.9
413,2015-02-07,2.4,-.5,2358,6.5,1551,0,,0,8.3,2205,1.9,295.3
413,2015-02-08,-8,-10.4,801,-.5,1,0,,0,11.2,701,3.8,309.4
413,2015-02-09,-3.9,-10.1,559,.8,2024,0,,0,9.1,1553,2.4,236.3
413,2015-02-10,3.1,.1,9,6.4,1427,0,,0,10.2,1246,1.8,292.5
413,2015-02-11,4.2,1.6,2359,8.1,1433,0,,0,7.1,2318,1.7,298.1
413,2015-02-12,-.4,-2.6,721,2.7,1432,0,,0,10,1434,3.2,326.3
413,2015-02-13,.4,-3.1,532,4.4,1440,0,,0,9.4,1701,2.2,312.2
413,2015-02-14,2.4,-1.8,556,5.8,2027,0,,0,3.8,240,1,160.3
413,2015-02-15,8.1,3.3,628,12.4,1644,0,,0,6.7,2212,1.3,42.2
413,2015-02-16,5.9,4.7,2213,8.5,3,2,1900,10,5.3,456,1.4,56.3
413,2015-02-17,3.4,2.4,847,5.4,1,0,,0,7.6,730,2.4,300.9
413,2015-02-18,2.2,1.1,600,4.7,1303,0,,0,6.2,1525,1.7,331.9
413,2015-02-19,3.4,-1.5,717,8.3,1500,0,,0,6,1814,1,300.9
413,2015-02-20,5.6,-.4,654,10.6,1613,0,,0,4.1,531,1,75.9
413,2015-02-21,6.5,5.3,1327,7.9,4,2,1400,8,4.8,1426,1,75.9
413,2015-02-22,4.9,1.1,2337,7.8,524,1,200,3,9.8,1613,2.7,244.7
413,2015-02-23,2.3,-.3,413,6.3,1517,0,,0,7.3,1428,2.1,253.1
413,2015-02-24,3.8,.5,637,7.4,1548,0,,0,6.3,1407,1.7,241.9
413,2015-02-25,6.2,1.2,658,12.5,1607,.5,2400,.5,10.8,1911,1.6,236.3
413,2015-02-26,2.4,-2,2223,5.7,156,.5,100,.5,12,2120,3.5,284.1
413,2015-02-27,-.3,-4,659,3.5,1612,0,,0,9.7,428,2.5,306.6
413,2015-02-28,3.6,-.8,350,7,1646,0,,0,5.1,1448,1.1,140.6
413,2015-03-01,3.9,1.9,2346,7.1,1420,0,,0,10.6,1424,3,312.2
413,2015-03-02,4.9,-.6,629,9.5,1616,0,,0,7.2,1636,1.6,289.7
413,2015-03-03,3.6,.2,2400,7.1,1332,1,1700,3,10.3,2302,2.1,323.4
413,2015-03-04,-.7,-2.9,628,2.4,1316,0,,0,11.8,120,3.8,14.1
413,2015-03-05,1,-3.4,607,5.4,1517,0,,0,4.8,148,1.2,250.3
413,2015-03-06,3.8,-1.7,610,9.7,1456,0,,0,6.3,1632,1.5,303.8
413,2015-03-07,5.4,-.7,716,10.9,1506,0,,0,6.8,1608,1.5,244.7
413,2015-03-08,8.4,1.4,624,15.4,1454,0,,0,5.7,1743,1.1,312.2
413,2015-03-09,3.9,-3.8,2357,10,6,0,,0,13.3,1829,3.7,292.5
413,2015-03-10,-2,-5.5,716,2,1602,0,,0,14.8,1432,4.4,323.4
413,2015-03-11,2.1,-2.1,638,7.9,1439,0,,0,14.4,1801,3.2,306.6
413,2015-03-12,3.4,-.7,628,7.2,1356,0,,0,10,1651,2.6,236.3
413,2015-03-13,6.9,3.1,628,11.4,1451,0,,0,9.4,1613,2.2,354.4
413,2015-03-14,5.6,1.2,637,11.1,1523,0,,0,8.3,1646,1.5,281.3
413,2015-03-15,6.5,1.4,645,12.6,1447,0,,0,6.6,1501,1.4,298.1
413,2015-03-16,10.1,2.3,543,18.1,1520,0,,0,5.7,1739,1.1,270
413,2015-03-17,11.5,6.2,645,16.4,1456,0,,0,4.3,1721,.7,241.9
413,2015-03-18,11.1,8.6,420,14.1,1132,1,1700,1.5,8.3,728,2.4,70.3
413,2015-03-19,13.4,7.5,646,20.5,1620,0,,0,9.7,1738,1.7,281.3
413,2015-03-20,14.5,9,645,21.7,1514,0,,0,8.5,1644,1.4,289.7
413,2015-03-21,12.9,8.3,620,18.2,1536,0,,0,7.7,1620,1.6,233.4
413,2015-03-22,9.7,4.4,2339,16,1305,0,,0,13.4,1449,2.8,244.7
413,2015-03-23,6.4,3,452,11,1622,0,,0,11.1,1707,3.1,320.6
413,2015-03-24,6.6,1.2,649,12.7,1506,0,,0,8.9,1648,1.9,278.4
413,2015-03-25,7.8,1.9,608,13.9,1503,0,,0,6.8,1705,1.8,255.9
413,2015-03-26,9.1,3.2,632,15.3,1547,0,,0,10.1,1444,1.9,239.1
413,2015-03-27,10.5,4.4,612,16.9,1408,0,,0,8.7,1453,1.9,270
413,2015-03-28,10.9,4.3,620,17.1,1516,0,,0,7.2,1349,1.8,300.9
413,2015-03-29,11.9,9.2,347,16.5,1628,0,,0,6.4,1355,1.8,289.7
413,2015-03-30,14.2,7.4,602,21.5,1558,0,,0,7.4,1720,1.5,295.3
413,2015-03-31,13.6,11.6,400,15.6,1136,1.5,2200,2,4.8,1221,1,194.1
413,2015-04-01,12.9,10.7,2323,16.9,1523,1,100,2,9.9,833,2.3,33.8
413,2015-04-02,15.7,9.6,219,21.7,1353,20.5,2200,35.5,13.4,2307,2.6,247.5
413,2015-04-03,11.9,8.1,752,17.1,1,3.5,100,4.5,11.8,1,1.7,312.2
413,2015-04-04,13.9,10,640,18.6,1501,0,,0,7.2,1059,1.8,149.1
413,2015-04-05,10.5,9.6,1359,12.5,1,.5,1400,.5,5.7,300,1.5,59.1
413,2015-04-06,11.5,9.2,2325,16.5,1357,0,,0,8.5,1420,1.9,241.9
413,2015-04-07,9.1,7,2359,12,1432,0,,0,7.6,2204,1.8,53.4
413,2015-04-08,9.6,5.3,615,14.3,1434,0,,0,6.9,1624,2,292.5
413,2015-04-09,10.8,5.9,559,16.1,1524,0,,0,8.1,1658,1.5,253.1
413,2015-04-10,12.8,6,609,19.7,1612,0,,0,9.4,1612,1.8,258.8
413,2015-04-11,14.5,8.1,615,20.9,1501,0,,0,8,1800,1.7,295.3
413,2015-04-12,15.3,9.9,610,20.5,1539,0,,0,8.6,2325,1.7,45
413,2015-04-13,12,7.9,2316,17.2,1348,2,2200,5,10.4,1829,3.2,36.6
413,2015-04-14,7.4,6.4,2022,8.4,26,3.5,800,13,6.3,1118,1.7,64.7
413,2015-04-15,12.1,6.3,37,17.8,1658,1,300,3,7.5,1232,1.7,298.1
413,2015-04-16,11.3,9.4,1554,16.4,1050,3,1300,7,11.8,1508,2.1,250.3
413,2015-04-17,12,6.3,555,17,1331,0,,0,11.2,1535,2.2,236.3
413,2015-04-18,15.5,6.1,533,23.2,1547,0,,0,4.6,1341,.9,343.1
413,2015-04-19,14.7,11.9,2310,18,34,3.5,1200,11,8,1554,1.7,78.8
