지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
413,2014-01-01,5.3,.9,710,8.8,1428,0,,0,11.5,1455,2.4,250.3
413,2014-01-02,3,.6,655,6.3,1550,0,,0,6.9,8,1.3,315
413,2014-01-03,3.2,-.9,540,7.9,1457,0,,0,6,2110,1.2,300.9
413,2014-01-04,1.8,-1.4,728,5.3,1400,0,100,0,5.2,1639,1.4,233.4
413,2014-01-05,1.1,-2.1,751,4.3,1510,0,,0,5.9,1454,1.2,244.7
413,2014-01-06,1.7,-2.8,613,6.1,1446,0,,0,3.6,1818,.9,320.6
413,2014-01-07,3.6,.4,716,6.4,1505,0,,0,3.9,1640,.8,289.7
413,2014-01-08,1.8,-3.8,2346,4.8,1248,0,100,0,8.5,1847,2.2,309.4
413,2014-01-09,-5.7,-8.1,809,-2.9,1501,0,100,0,10.1,1512,2.7,300.9
413,2014-01-10,-3.2,-7.2,235,-.2,1515,0,100,0,6,1411,1.3,236.3
413,2014-01-11,-.4,-4.4,739,3,1423,0,100,0,6.1,1456,1.3,261.6
413,2014-01-12,-1.1,-5.6,2400,3.2,1424,0,,0,10.1,1607,2.1,326.3
413,2014-01-13,-4.1,-8.1,735,-.5,1521,0,,0,6.1,15,1.6,306.6
413,2014-01-14,-2.8,-7.5,739,1.5,1527,0,,0,6.3,1539,1.3,241.9
413,2014-01-15,-1.8,-6.2,633,2.7,1447,0,,0,7.2,1507,1.2,239.1
413,2014-01-16,.3,-2.9,257,2.9,1335,0,,0,3.8,1532,.9,70.3
413,2014-01-17,.7,-3,651,4.3,1534,0,,0,4.7,1810,1.1,247.5
413,2014-01-18,-.2,-2.4,2333,2.2,1347,,,0,10.3,1036,2.5,317.8
413,2014-01-19,-1.2,-5.9,748,2,1621,0,,0,5.4,1718,1.2,295.3
413,2014-01-20,-.7,-2.8,2359,2.2,1334,1.5,1700,6.5,8.1,1917,1.5,323.4
413,2014-01-21,-3.8,-5.6,654,-2,1631,0,,0,7.4,12,1.9,323.4
413,2014-01-22,-2.7,-7.9,803,1.5,1603,0,100,0,6.5,1412,1.2,272.8
413,2014-01-23,-.4,-5,721,4.3,1626,0,,0,3.5,1222,.9,59.1
413,2014-01-24,3.4,-.3,37,6.3,1525,0,,0,4.3,304,.8,101.3
413,2014-01-25,4.6,1,2351,6.7,1659,1,1200,2,7.2,2256,1.3,317.8
413,2014-01-26,-.5,-3.2,808,2.4,1542,0,,0,8.1,26,1.9,247.5
413,2014-01-27,1.2,-4.6,705,6.2,1531,0,,0,5.4,1600,1.2,241.9
413,2014-01-28,2.7,-.7,2334,5.1,1252,0,,0,8,1347,2,292.5
413,2014-01-29,2.8,-4.2,729,8.5,1610,0,,0,4.8,1932,1,191.3
413,2014-01-30,4.7,.9,2352,6.5,1359,2,1200,4,8.5,1734,1.6,315
413,2014-01-31,2.3,-2.7,610,7.1,1559,0,,0,5.4,134,1,309.4
413,2014-02-01,4.5,3.7,58,5.6,2243,2.5,1800,6,6.8,1859,1.7,64.7
413,2014-02-02,5.7,4.3,2339,7.8,1454,.5,200,.5,5.6,1903,1.2,292.5
413,2014-02-03,-1.8,-6.6,2341,4.7,3,0,100,0,9.4,1317,3,337.5
413,2014-02-04,-6,-8.8,811,-2.9,1448,0,100,0,10.4,1409,2.7,227.8
413,2014-02-05,-3.6,-7,533,0,1556,0,100,0,5.1,38,1.5,56.3
413,2014-02-06,-.2,-3.8,434,3.9,1543,0,,0,3.6,434,1,50.6
413,2014-02-07,3,-.5,511,7.6,1440,0,100,0,8,2324,2.8,75.9
413,2014-02-08,.8,-.4,834,2.9,1425,1,2100,4.5,7.5,714,2.4,84.4
413,2014-02-09,0,-1.8,736,2,1613,0,100,0,5.3,2043,1.4,315
413,2014-02-10,.7,-1.7,537,4.9,1536,0,,0,6,1012,1.9,36.6
413,2014-02-11,.9,-2.9,655,4.8,1611,0,,0,6.2,359,1.8,53.4
413,2014-02-12,2,-1.1,450,6.4,1407,0,,0,4.8,706,1.6,81.6
413,2014-02-13,2.8,-.7,719,6.9,1347,0,,0,6.1,2322,1.6,56.3
413,2014-02-14,3.6,.3,456,8.1,1530,0,,0,6.6,748,1.8,36.6
413,2014-02-15,3.6,-.8,713,8.3,1424,0,,0,6.5,1429,1.5,239.1
413,2014-02-16,3.9,0,438,8.9,1525,0,,0,6,1458,1.1,70.3
413,2014-02-17,5.1,1.5,722,9.2,1555,0,100,0,7.1,1913,1.4,39.4
413,2014-02-18,3.4,1.6,630,5.6,1534,0,,0,8.1,545,2.4,95.6
413,2014-02-19,2.9,-.9,633,6.8,1404,,,,5.3,2122,1.4,244.7
413,2014-02-20,2.5,-.3,733,5.9,1428,0,,0,7.6,1601,1.7,233.4
413,2014-02-21,2.6,-1.7,718,6.9,1518,0,,0,6.7,1620,1.7,239.1
413,2014-02-22,3.4,-1.3,556,7.6,1514,0,100,0,6.9,1613,1.3,255.9
413,2014-02-23,4.2,-.6,711,8.9,1522,0,,0,6.1,1649,1.3,250.3
413,2014-02-24,5.4,.8,543,10.3,1507,0,,0,6.5,1330,1.5,236.3
413,2014-02-25,6.8,1.5,714,12.6,1553,0,,0,5,1248,1.2,317.8
413,2014-02-26,8.9,2.1,722,16.1,1603,0,,0,4.7,947,1,98.4
413,2014-02-27,8.6,4.3,719,14.3,1322,0,100,0,6.6,1514,1.7,298.1
413,2014-02-28,8,3.1,712,13,1637,0,,0,5.1,1837,1.1,292.5
413,2014-03-01,7.5,5.8,647,10.4,1307,0,,0,6.6,2023,1.8,306.6
413,2014-03-02,6.2,2.7,732,10.9,1442,0,,0,9.8,1519,2.2,306.6
413,2014-03-03,6.4,.5,723,11.3,1544,0,,0,5.9,1439,1.5,267.2
413,2014-03-04,6.8,2.3,659,12.2,1514,0,100,0,7.6,1605,1.8,258.8
413,2014-03-05,2.8,.7,557,6.6,1322,0,,0,11.7,1405,3.3,351.6
413,2014-03-06,2,-1.1,2355,5.2,1322,0,,0,10.6,1145,2.7,241.9
