지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
406,2010-01-01,-8.2,-15.6,746,-4,1508,0,,0,5,147,.5,24.2
406,2010-01-02,-3.3,-7.6,2354,1.8,1357,.5,1500,1.5,6.3,1920,.9,300.2
406,2010-01-03,-6.5,-12.2,741,-1.9,1514,0,,0,3.5,333,.7,316.7
406,2010-01-04,-5.8,-8.5,2359,-1.6,1557,0,,0,4.7,2205,.8,280.3
406,2010-01-05,-9.7,-12.8,2302,-5.8,1425,0,,0,5.2,1553,1.1,274.6
406,2010-01-06,-12.5,-17.7,752,-6.5,1307,0,,0,5.7,1039,.8,1.5
406,2010-01-07,-11.6,-18.1,738,-4.8,1443,0,,0,2.8,1428,.4,219.8
406,2010-01-08,-9.6,-16.1,710,-1.9,1504,0,,0,4.6,1854,.4,300.5
406,2010-01-09,-6.1,-12.1,247,-1.4,1349,0,,0,2.2,1402,.2,152.3
406,2010-01-10,-3.7,-7.1,458,.6,1437,0,,0,5.1,1619,.6,274.5
406,2010-01-11,-5.9,-10.2,648,-.3,1313,0,,0,4.4,1359,.5,352.4
406,2010-01-12,-9.7,-14.3,2351,-5,1307,0,,0,6.5,1350,1.2,263.7
406,2010-01-13,-13.2,-16.2,749,-9,1404,0,,0,6.7,1307,1,358.3
406,2010-01-14,-10.3,-18.2,647,-3.8,1500,0,,0,3.1,1049,.4,154.3
406,2010-01-15,-5.3,-10.4,41,1.5,1409,.5,1100,2,5.5,1542,.8,283.7
406,2010-01-16,-7.4,-13.9,803,.1,1443,0,,0,3.7,1343,.5,209.6
406,2010-01-17,-5.4,-12.8,746,2.2,1512,0,,0,5.6,1545,.3,158.2
406,2010-01-18,-1,-7,216,2.8,1548,0,,0,2.2,1349,.1,146.9
406,2010-01-19,2,-3.6,611,7.9,1426,2.5,2200,5,3,1044,.4,187.7
406,2010-01-20,5.1,3.3,251,6.9,1406,2,200,6.5,4.6,2353,.4,272
406,2010-01-21,-3,-7.8,2359,4.6,3,.5,200,.5,7.8,753,1.9,292.7
406,2010-01-22,-6.4,-9.6,251,-1.8,1443,0,,0,8.5,1252,1.1,356.8
406,2010-01-23,-5.8,-11.9,751,-.2,1540,0,,0,7.4,1206,.7,5.4
406,2010-01-24,.4,-6.8,1,4.5,1417,0,,0,7.4,2127,1.3,164.6
406,2010-01-25,-2.1,-8.3,2400,4.1,211,0,,0,7.8,1036,1.7,277.3
406,2010-01-26,-4.8,-11.4,651,1.7,1540,0,,0,5,6,.6,279.4
406,2010-01-27,-.7,-6.7,455,3.7,1433,1,1900,3.5,5,1,.5,279.4
406,2010-01-28,.2,-4.9,2359,3.7,1300,0,,0,7.1,1356,1.3,298.7
406,2010-01-29,-2.4,-9.5,638,2.2,1440,0,,0,9.5,1541,1.1,295.1
406,2010-01-30,.7,-3.4,734,5.7,1353,0,,0,4.4,1719,.6,203
406,2010-01-31,.1,-2.6,511,3.7,1550,0,,0,1.5,1332,.2,249.2
