지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
406,2008-01-01,-6.3,-9.2,703,-2.3,1511,0,6.5,1.2,352.5
406,2008-01-02,-4.3,-10,543,1.7,1600,0,5.8,.7,356.8
406,2008-01-03,-.2,-5.7,29,7.2,1411,0,5.8,.7,245.9
406,2008-01-04,-1,-7.5,802,4.5,1355,0,3.4,.6,297.5
406,2008-01-05,-.5,-5.9,745,6.5,1434,0,6,.4,233.2
406,2008-01-06,2.4,-2.1,1,6.9,1353,0,1.6,.3,229.5
406,2008-01-07,1.3,-2.6,2348,6.9,1456,0,3.5,.4,357.8
406,2008-01-08,.4,-4.4,446,6.2,1429,0,3.5,.4,307.5
406,2008-01-09,-.8,-4.3,807,2.8,1300,0,8.8,.9,6.3
406,2008-01-10,-1,-6.8,800,6.1,1437,0,3.4,.6,41.8
406,2008-01-11,-.4,-2.3,853,1.4,2356,0,5.5,1.3,50.9
406,2008-01-12,1.5,-3.7,2347,5.8,1159,0,5.1,1.2,289.8
406,2008-01-13,-4.3,-8.4,701,-.7,1521,0,5.6,1,3.7
406,2008-01-14,-3.5,-8.2,751,2.6,1529,0,5.1,.8,266
406,2008-01-15,-4.4,-9.8,646,1.2,1423,0,5.1,1,235
406,2008-01-16,-7,-10.8,740,-1.8,1530,0,7,1.3,9
406,2008-01-17,-8,-13.5,717,-3.3,1502,0,2.8,.6,.5
406,2008-01-18,-6.1,-11.3,727,.3,1542,0,4,.6,291.9
406,2008-01-19,-3.4,-9.8,716,2.7,1419,0,4.4,.7,30.9
406,2008-01-20,1.2,-3.5,656,5.5,1551,0,5.5,.9,7.1
406,2008-01-21,1.2,-1.7,2124,4.1,1510,2,4.9,.8,110
406,2008-01-22,.7,-.7,35,2,1258,4,2.6,.4,33.3
406,2008-01-23,-2.8,-8.9,2359,1.2,1211,0,9.1,1.4,281.3
406,2008-01-24,-7.2,-12.3,748,-2.3,1540,0,5.5,1.2,359.2
406,2008-01-25,-6.5,-12.5,744,.1,1436,0,4.5,.6,294.7
406,2008-01-26,-3.6,-10.1,711,3.3,1410,0,4.1,.7,19.1
406,2008-01-27,-2.3,-10,741,5.7,1501,0,4.3,.6,301.5
406,2008-01-28,-2,-5.9,425,2.9,1347,0,4.2,.5,271.3
406,2008-01-29,-.9,-5.7,747,4.8,1338,0,5.4,.7,296.1
406,2008-01-30,-2,-5.3,2341,1.3,1601,0,8.5,1.5,5.9
406,2008-01-31,-4.4,-9.2,742,.8,1448,0,5.3,.9,248.8
406,2008-02-01,-3.9,-11,748,3.3,1425,0,5.9,.7,237.3
406,2008-02-02,-1.7,-7.7,743,4.5,1523,0,5.9,.9,4
406,2008-02-03,-1.5,-4.6,734,3.2,1541,0,5.3,.8,298.2
406,2008-02-04,-3.1,-8.3,729,2.1,1359,0,6.5,1.2,188.7
406,2008-02-05,-3.9,-10.2,748,1.7,1517,0,4.5,.8,310.2
406,2008-02-06,-3.3,-8.9,753,2.1,1522,0,5.7,.9,247.9
406,2008-02-07,-4.2,-10.6,700,1.3,1546,0,5.1,.8,295.3
406,2008-02-08,-3.4,-10.7,651,1.8,1331,0,4.2,.7,172.5
406,2008-02-09,-1.6,-4.7,757,1.9,1454,0,4.8,1,33.5
406,2008-02-10,-2.5,-8.3,649,4.5,1352,0,4.6,.5,266
406,2008-02-11,-1.5,-5.7,632,5.2,1450,0,6.6,1,233.6
406,2008-02-12,-6.6,-10,739,-2.1,1508,0,8.1,1.6,.2
406,2008-02-13,-5.7,-12.2,723,-.6,1609,0,6.3,1.1,248
406,2008-02-14,-2.5,-10.9,739,3.3,1509,0,6,.8,238.7
406,2008-02-15,-3.2,-6.7,731,1.4,1414,0,7.8,1.6,353.3
406,2008-02-16,-3.2,-8.9,410,1.7,1549,0,8.4,1.5,215.8
406,2008-02-17,-2.8,-8.7,720,3.1,1552,0,5.8,1,274.3
406,2008-02-18,-2.3,-8.9,625,4.5,1522,0,5.5,.9,288.1
406,2008-02-19,-.4,-8,654,5.7,1451,0,6.8,.6,212
406,2008-02-20,3.3,-.4,2346,8.7,1506,0,9.1,1.3,357.2
406,2008-02-21,3.2,-3.6,554,10,1438,0,6.7,.7,261.3
406,2008-02-22,6.3,1.7,2348,11.2,1407,3.5,9.4,1.8,283.6
406,2008-02-23,-2.3,-5,2352,1.7,1,0,9.9,2.1,354.5
406,2008-02-24,-1.8,-8.7,720,6.3,1606,0,4.6,.8,286.8
406,2008-02-25,-1.7,-6.5,550,2.9,1212,0,4.9,.4,234
406,2008-02-26,-.7,-2.5,2348,2.2,1549,3.5,7.1,1.2,291.5
406,2008-02-27,1.1,-5.7,727,7.2,1505,1.5,7.8,1.3,287.8
406,2008-02-28,2.6,-5.4,711,8.6,1600,0,6.6,.9,165.7
406,2008-02-29,4.9,.6,415,10.7,1451,0,7.4,1.5,269.9
