지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
404,1999-01-01,-.6,-6.7,522,3.3,1425,0,6.4,1.4,147.6
404,1999-01-02,2.2,-.6,736,5.9,1337,0,6.1,1,228.1
404,1999-01-03,1.5,-3.7,747,8.1,1429,0,4.9,1.1,303.2
404,1999-01-04,2.4,-3.3,745,8.2,1512,0,3.6,.9,270.4
404,1999-01-05,4.2,-.6,708,8,1518,0,4.9,1.2,157.9
404,1999-01-06,3,-1.4,2355,6.3,1,.5,8.9,1.5,278.4
404,1999-01-07,-6,-8.6,2359,-1.3,11,0,12,2.5,283.5
404,1999-01-08,-8.7,-10.9,718,-5.3,1440,0,11.5,1.8,309.3
404,1999-01-09,-8.9,-11.5,745,-5,1420,0,8.6,2.1,289.1
404,1999-01-10,-6.4,-10.8,740,-1.9,1526,0,,2.5,
404,1999-01-11,,,,,,0,,,
404,1999-01-12,-5.5,-10,542,-1.2,1425,0,5.6,1.4,284.9
404,1999-01-13,-3.7,-7,545,.7,1311,0,8.5,1.5,260.5
404,1999-01-14,-3.2,-5.6,155,0,1346,0,5.6,1.1,281.6
404,1999-01-15,-2.4,-6.5,723,2.1,1459,0,7.1,1.4,269.5
404,1999-01-16,,,,,,0,,1.1,
404,1999-01-17,,,,,,0,,,
404,1999-01-18,,,,,,0,,,
404,1999-01-19,2.5,-2.7,2341,6.9,1249,0,8.7,1.6,278.8
404,1999-01-20,-2.5,,,,,0,,,
404,1999-01-21,,,,,,0,,,
404,1999-01-22,4.8,1.7,1,7.1,1252,0,9.3,2.6,232.4
404,1999-01-23,6.4,4.5,28,8.3,1528,0,8.1,2,113.8
404,1999-01-24,6,1,706,11.9,1424,0,6.6,1.7,248.4
404,1999-01-25,4.3,.2,2247,7.1,1352,2.5,10.9,3.3,278.8
404,1999-01-26,3.6,-1.1,217,8,1506,0,9.4,2.2,278.8
404,1999-01-27,3,-3.1,2348,7.5,1305,.5,12.6,2.5,247.5
404,1999-01-28,-2.2,-5.7,633,1.4,1448,0,7.5,1.5,286.6
404,1999-01-29,-5.6,-9,2351,-2.5,3,1,8.7,1.7,292.9
404,1999-01-30,-4.9,-10.4,427,0,1538,0,4.2,1,282.1
404,1999-01-31,-.1,-4.6,648,3.4,1535,0,8.6,2.7,108.6
404,1999-02-01,2.1,-1.1,2329,6.9,1509,0,7.3,1.4,297.6
