지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
409,2020-01-01,-2.2,-5.8,4,.5,1713,0,4.4,423,1.1,194.1
409,2020-01-02,1.7,-.8,320,4.3,1504,0,7.2,1625,1.2,326.3
409,2020-01-03,1.3,-2,743,5.1,1512,0,6,1606,1.3,241.9
409,2020-01-04,2,-2.2,358,6.9,1429,0,6.2,1552,1.3,298.1
409,2020-01-05,1.7,-2.9,832,6,1533,0,3.7,28,1,345.9
409,2020-01-06,3,.7,208,4.4,2339,.5,6.6,1409,1.8,104.1
409,2020-01-07,6.5,4.4,1,8.4,2238,47,9.1,2138,2.2,87.2
409,2020-01-08,3.5,.5,2204,8.9,105,6.5,12.4,125,2.7,194.1
409,2020-01-09,.2,-1.5,838,2.8,1406,0,7.2,1,2.1,348.8
409,2020-01-10,.4,-3.5,509,4.6,1521,0,6,1815,1.5,320.6
409,2020-01-11,.6,-2.4,725,4.5,1437,0,6.2,1626,1.6,303.8
409,2020-01-12,0,-2,800,2.8,1437,0,6.7,1722,1.9,236.3
409,2020-01-13,-1.5,-3.3,641,.9,1431,0,8,1356,2,247.5
409,2020-01-14,-1.5,-5.3,701,3,1501,0,5.9,1535,1.6,244.7
409,2020-01-15,-1.6,-5.4,803,2.4,1530,0,5.8,1455,1.5,281.3
409,2020-01-16,-.7,-4.4,828,3.6,1617,0,5.3,1325,1.4,19.7
409,2020-01-17,.4,-4,749,5.1,1455,0,4.3,1709,1.3,272.8
409,2020-01-18,1.4,-2.6,816,5.9,1531,0,7,1731,1.2,250.3
409,2020-01-19,2.4,-.3,642,5.3,1412,.5,10.3,1246,1.8,210.9
409,2020-01-20,1.8,-1.6,2356,5.8,1359,0,11.2,1449,2.4,236.3
409,2020-01-21,.4,-4.1,620,4.5,1543,0,4.9,100,1.2,354.4
409,2020-01-22,3.4,.3,138,6.9,1555,0,5.8,1526,1.4,146.3
409,2020-01-23,5.6,1.6,742,10.7,1510,0,5.2,1711,1.3,270
409,2020-01-24,4.3,.6,822,8.7,1513,0,4.6,842,1.3,84.4
409,2020-01-25,5.4,2,252,9.3,1514,0,3.3,125,1.1,351.6
409,2020-01-26,6.3,1,745,11.2,1447,0,11.1,2218,2.7,81.6
409,2020-01-27,6.6,5.4,2003,8,1417,0,13.1,1426,4,53.4
409,2020-01-28,7.6,5.5,117,10.8,1436,0,8.8,2027,2.5,70.3
409,2020-01-29,6.4,3.3,533,9.9,1443,0,6.4,2026,1.7,78.8
409,2020-01-30,5.7,2.3,758,10.1,1339,0,5.3,1836,1.6,340.3
409,2020-01-31,4.8,3.1,648,8.2,1230,0,8,1704,1.7,261.6
409,2020-02-01,3.4,-.3,735,7.4,1517,0,7,1521,1.4,303.8
409,2020-02-02,2.7,-.5,803,5.8,1322,0,9.1,2337,1.7,261.6
409,2020-02-03,.8,-1,729,3.3,1456,0,9.9,1554,2.8,295.3
409,2020-02-04,-.5,-4.3,733,4.9,1434,.5,9.5,1351,2.2,250.3
409,2020-02-05,-7,-9.4,738,-3.3,1450,0,9.1,44,2.7,298.1
409,2020-02-06,-5.4,-11.2,735,0,1557,0,5.5,52,1.7,2.8
409,2020-02-07,-1,-5.2,251,2.8,1551,0,6.2,1614,1.6,213.8
409,2020-02-08,1,-1.4,817,4.3,1551,0,8.9,1427,2.5,300.9
409,2020-02-09,.6,-4.2,717,4.3,1441,0,8.2,1627,1.7,261.6
409,2020-02-10,4.3,-.4,718,10,1550,0,5.9,1655,1.1,278.4
409,2020-02-11,7.3,.3,610,13.6,1634,0,4.3,1637,1,191.3
409,2020-02-12,7.5,6,1239,8.4,2118,8,5.6,1135,1.5,75.9
409,2020-02-13,7.6,6,645,10,1532,0,6.7,1435,1.4,255.9
409,2020-02-14,8.8,5.1,648,13.9,1627,0,5,943,1.1,56.3
409,2020-02-15,10.4,6.3,619,15.6,1334,1.5,7.7,1057,1.8,132.2
409,2020-02-16,-.4,-3.4,2306,8.1,2,9,12.2,1351,3.3,306.6
409,2020-02-17,-5,-6.2,2028,-2.9,56,.5,9.2,715,2.8,14.1
409,2020-02-18,-2.5,-6.6,745,1.6,1428,0,6.6,1500,2,253.1
409,2020-02-19,1.6,-3.9,636,6.6,1511,0,5.8,1501,1.3,219.4
409,2020-02-20,5.2,.2,705,10.8,1523,0,5.2,1833,1.4,267.2
409,2020-02-21,7.2,2.5,605,11.7,1441,3.5,7.9,1536,1.4,194.1
409,2020-02-22,4.8,1.3,2318,8,1146,3,13.3,1242,3.6,230.6
409,2020-02-23,3.8,0,607,8.2,1440,0,7.2,1448,2,326.3
409,2020-02-24,7.5,1.9,548,12.1,1639,0,5.3,1459,1.2,236.3
409,2020-02-25,7,5.8,750,9.1,47,16,13.9,1555,3.4,75.9
409,2020-02-26,6.9,3.3,718,11.6,1520,0,6.7,2001,1.8,14.1
409,2020-02-27,7,3,745,11.2,1520,0,6.2,1813,1.6,272.8
409,2020-02-28,4.8,3.5,1248,6.3,1030,2,6.4,1029,1.3,157.5
409,2020-02-29,8,4.5,2,13.1,1558,.5,4.7,1025,1.3,81.6
409,2020-03-01,6.5,3.8,530,10.8,1302,0,6.8,2331,1.6,317.8
409,2020-03-02,4.6,1.4,648,8.4,1541,0,9.6,553,2.2,315
409,2020-03-03,5.7,1.4,458,11.1,1429,0,8.4,1405,2,216.6
