지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
414,2013-01-01,-4.5,-8.8,128,.1,1427,.5,700,1,9.6,2317,1.6,303.8
414,2013-01-02,-11.3,-14.9,2339,-4.6,1,0,,0,13.8,1616,3,326.3
414,2013-01-03,-12.9,-17.2,659,-9.3,1427,0,,0,7,1434,1.6,199.7
414,2013-01-04,-11,-15.2,749,-6.1,1437,0,,0,6.2,1556,.9,210.9
414,2013-01-05,-7.3,-12.6,453,-1.6,1411,0,,0,7.9,1420,1,219.4
414,2013-01-06,-6.6,-10,744,-2.2,1439,0,,0,7.3,1532,.8,213.8
414,2013-01-07,-5.3,-9.5,526,-.6,1533,0,,0,5.6,1559,.8,61.9
414,2013-01-08,-4.6,-7.4,713,-.7,1409,0,,0,8.1,2138,1.1,289.7
414,2013-01-09,-8.7,-10.7,602,-6.1,1337,0,,0,8.3,314,1.5,329.1
414,2013-01-10,-8.2,-12.6,709,-3.1,1453,0,,0,6.3,1522,.9,250.3
414,2013-01-11,-3.7,-8,246,.4,1509,0,,0,5.3,1333,1.1,182.8
414,2013-01-12,-.2,-3,1,3.8,1406,0,,0,7.3,1306,.8,230.6
414,2013-01-13,-1,-3.3,738,2.4,1443,0,,0,4.4,1233,.8,59.1
414,2013-01-14,-1.8,-4.8,734,2,1300,0,,0,10.3,1243,1.3,320.6
414,2013-01-15,-2.2,-6,757,1.9,1552,0,,0,3.9,1513,.6,146.3
414,2013-01-16,-2.5,-5.8,2350,.8,1406,0,,0,6.9,1419,1,329.1
414,2013-01-17,-5.7,-8.4,811,-1.8,1502,0,,0,6,1543,1.4,225
414,2013-01-18,-4.3,-9.6,708,-.2,1454,0,,0,6.4,1309,.9,205.3
414,2013-01-19,.2,-2.9,344,3.9,1505,0,,0,6.9,1527,.7,210.9
414,2013-01-20,1.6,-2.1,447,4.2,2256,0,,0,5.5,1150,1.5,101.3
414,2013-01-21,2.7,-4.8,734,8,905,2,1500,14,6.5,1001,2.2,14.1
414,2013-01-22,3.7,1.9,50,5.8,1346,0,,0,5.1,1626,1.4,95.6
414,2013-01-23,1.7,.9,2320,3.6,6,.5,1100,1,7.3,1416,1.3,213.8
414,2013-01-24,-1,-7.1,2356,2.3,1237,.5,1000,.5,14.8,1941,2.6,317.8
414,2013-01-25,-9.3,-11.2,2357,-6.6,1527,0,,0,11,2330,2.6,312.2
414,2013-01-26,-9.3,-12,724,-5.8,1540,0,,0,10.4,4,2.2,323.4
414,2013-01-27,-7.4,-11.3,605,-4,1543,0,,0,10.4,1416,1.3,2.8
414,2013-01-28,-3.9,-9.6,549,-.5,2238,0,,0,4.6,2339,.9,42.2
414,2013-01-29,1.9,-.6,1,3.7,2221,0,,0,2.7,2004,.8,19.7
414,2013-01-30,4.8,3,210,7.7,1538,0,,0,4.1,1254,.7,39.4
