지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
510,2001-01-01,-4.3,-9,428,.3,1906,0,7.6,1.5,138.8
510,2001-01-02,-4.2,-9,2355,-.5,216,0,9.2,2.3,286.7
510,2001-01-03,-8.4,-10.1,704,-5.3,1410,0,8.4,2.3,269.5
510,2001-01-04,-9.6,-12.2,439,-6.6,1502,0,8,2.2,278.9
510,2001-01-05,-7.1,-10.9,508,-2.9,1451,0,4.7,1.3,248
510,2001-01-06,-3.1,-8.8,609,1,2346,0,6,1.6,69.1
510,2001-01-07,.3,-1.2,643,1.3,1929,4,12.5,3.6,58.7
510,2001-01-08,2.2,-1,744,6.5,1355,12,9.6,2.4,65.2
510,2001-01-09,-.2,-5.8,2345,3.4,503,5.5,9.5,2.3,259.6
510,2001-01-10,-5.1,-9.4,555,-1.4,1315,0,9.3,1.7,225.7
510,2001-01-11,-8.2,-14.5,2333,-2.3,210,0,10.1,2.6,301.2
510,2001-01-12,-11.2,-15.2,141,-7.5,1420,0,6,1.6,251.5
510,2001-01-13,-10.2,-14.6,2336,-6.4,1521,0,8.5,2.1,248.9
510,2001-01-14,-15.2,-17.6,2356,-11.5,1516,0,9.6,2.6,220
510,2001-01-15,-15.8,-19,723,-12.5,1505,0,7,2.2,302
510,2001-01-16,-13.5,-16.7,622,-9.5,1609,0,6.8,1.7,270.9
510,2001-01-17,-7.8,-14.2,240,-2.7,2148,0,5.2,1.3,43
510,2001-01-18,-.3,-3.5,1,4.3,1425,2.5,4.2,1,48.3
510,2001-01-19,-.1,-4.6,804,4.3,1440,1,5.5,1.1,46
510,2001-01-20,.4,-2,2357,3.5,1301,1.5,6.6,1.4,276.5
510,2001-01-21,-1.4,-5.1,648,1.3,1426,0,5.7,.9,353.6
510,2001-01-22,-2.2,-4.8,639,2.2,1514,0,5,1,284.9
510,2001-01-23,-3.7,-7.4,644,1.2,1444,0,5.1,1.2,273.8
510,2001-01-24,.2,-5.8,144,4.8,1609,0,7.8,1.7,102.2
510,2001-01-25,2.1,-1.3,817,6.4,1641,0,11.1,1.6,45.4
510,2001-01-26,1.6,.4,2244,3.3,1312,0,11.7,4.1,38.9
510,2001-01-27,-.1,-1.8,724,2.9,1410,1.5,7.8,2.3,50.5
510,2001-01-28,-2.9,-6.7,0,.9,50,0,11.1,2.6,231.4
510,2001-01-29,-1.8,-6.7,1,3.3,1453,0,13.7,2,201.1
510,2001-01-30,-.3,-2.3,546,3.4,1500,0,5.6,1.4,274.8
510,2001-01-31,.2,-1.9,440,2.9,1330,4,6.8,2,104.4
510,2001-02-01,-5.4,-8.9,2347,.7,1,0,10.3,3.1,292.5
510,2001-02-02,-4.9,-9.9,710,-1.6,1410,0,8,1.8,235
510,2001-02-03,-.2,-3.7,322,4.2,1257,0,4.8,1.2,114.8
510,2001-02-04,1.1,-2.2,649,5.5,1448,0,4.7,.9,270.1
510,2001-02-05,1.2,-3.2,616,5.4,1535,0,6.2,1.2,268.9
510,2001-02-06,2.3,-.6,731,5.9,1403,0,4.5,1.2,277.4
510,2001-02-07,-2.5,-8,2358,1.1,1,0,9.9,2.5,259.8
510,2001-02-08,-4.8,-9.2,725,-.4,1544,0,7.9,2.1,265.6
510,2001-02-09,-.5,-4.1,258,4,1414,.5,13.7,2.5,260.7
510,2001-02-10,-1.4,-3.6,857,1.9,1610,0,6.3,1.4,276.8
510,2001-02-11,-3.5,-5.8,2354,-.4,1457,0,7.3,2.3,225
