지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
425,2020-01-01,-2.1,-7.2,1,1,1518,0,3,402,.4,174.4
425,2020-01-02,1.7,0,1,4.6,1508,0,1,1546,0,329.1
425,2020-01-03,-.3,-3.1,653,4.3,1442,0,6.1,1200,.5,255.9
425,2020-01-04,1.1,-3.2,418,5.8,1416,0,7.5,1708,.7,281.3
425,2020-01-05,.6,-3.6,739,5.7,1404,0,3.2,1407,.1,14.1
425,2020-01-06,3,-.1,43,5.3,1155,2.5,7.2,1605,.7,73.1
425,2020-01-07,6.4,3.7,52,8.5,2253,56,5.4,1524,.6,28.1
425,2020-01-08,3.1,.3,2320,10.7,17,7,9,639,1.6,295.3
425,2020-01-09,-.6,-3,2340,1.5,1436,0,6.9,1249,1.4,16.9
425,2020-01-10,-.9,-4.2,428,3.7,1521,0,5.3,1504,.5,331.9
425,2020-01-11,0,-3,755,3.4,1338,0,5.6,1501,.7,272.8
425,2020-01-12,-.7,-3.4,743,2.1,1322,0,7.7,1411,.8,317.8
425,2020-01-13,-2.7,-5.3,2351,.3,1422,0,7.3,951,1.3,357.2
425,2020-01-14,-2.6,-6.4,509,2.1,1434,0,5.2,1511,.7,289.7
425,2020-01-15,-3.4,-7.8,732,1.1,1451,0,6.3,1428,.8,309.4
425,2020-01-16,-2.2,-6.3,409,2.7,1520,0,5.2,1114,.9,14.1
425,2020-01-17,-1,-5.2,617,4.1,1526,0,5,1550,.7,286.9
425,2020-01-18,-.1,-4.4,758,4.8,1545,0,5.9,1446,1,315
425,2020-01-19,1.8,-.9,558,5.6,1218,0,8.1,1626,1.2,334.7
425,2020-01-20,1.4,-1.8,2308,5.5,1325,0,8.4,1724,1.4,345.9
425,2020-01-21,-1.3,-6.1,727,3.9,1548,0,5.3,3,.9,5.6
425,2020-01-22,2.4,-.2,13,6,1411,0,4.5,1456,.8,59.1
425,2020-01-23,4.3,-.8,750,9.1,1454,0,5.6,1535,1.3,284.1
425,2020-01-24,2.7,-1,810,7.5,1455,0,4.7,110,.8,298.1
425,2020-01-25,4,.3,428,9.2,1149,0,4.4,1145,.6,171.6
425,2020-01-26,5.3,-.6,722,10.5,1509,0,9,1517,1.5,25.3
425,2020-01-27,6,4,2103,8,1508,1,9.7,952,2.7,92.8
425,2020-01-28,6.9,2.8,2344,10.2,1541,.5,7.5,1110,1.5,2.8
425,2020-01-29,5.6,2.1,424,9.8,1406,0,5.8,1121,1.1,351.6
425,2020-01-30,4.8,.9,743,9.2,1404,0,5.2,1426,1.1,19.7
425,2020-01-31,3.1,-.2,2333,8.4,1331,0,5.9,1540,.9,292.5
425,2020-02-01,2.2,-2.1,614,7.6,1411,0,5.9,1342,1,306.6
425,2020-02-02,1.7,-2.1,723,6.1,1421,0,6.8,1353,.8,306.6
425,2020-02-03,0,-3,2303,2.9,1400,0,7.8,950,1.6,22.5
425,2020-02-04,-1.2,-6.7,601,4.8,1346,1.5,9.1,2319,1.6,281.3
425,2020-02-05,-8.3,-11.6,742,-3.9,1,0,9.2,236,2.4,303.8
425,2020-02-06,-7.3,-14.2,621,-.8,1555,0,4.5,1151,1,70.3
425,2020-02-07,-1,-8.4,33,2.2,1531,0,5.8,1355,.9,284.1
425,2020-02-08,.5,-2.8,2356,3.1,1519,0,9.3,1256,2.2,261.6
425,2020-02-09,-.7,-6.3,652,3.5,1536,0,7.3,1332,1,323.4
425,2020-02-10,3.2,-1.7,645,8.5,1419,0,7,1357,1.1,19.7
425,2020-02-11,6.1,-1.1,708,13,1511,0,5.4,1407,.8,157.5
425,2020-02-12,7.1,5.8,722,7.8,2115,9,6.1,1126,.6,87.2
425,2020-02-13,6.4,3.5,2258,8.6,1148,0,4.9,1049,.8,115.3
425,2020-02-14,7.2,2.8,631,13.3,1643,0,3.9,1228,.8,53.4
425,2020-02-15,9.4,4.4,512,15.4,1343,2,8,1103,1.4,75.9
425,2020-02-16,-.7,-3.9,2130,7.3,1,10,8.4,1607,1.6,343.1
425,2020-02-17,-5.1,-6.7,2257,-2.8,125,.5,8.3,1746,2,312.2
425,2020-02-18,-3.6,-8.9,640,1,1601,0,7.4,921,1.5,45
425,2020-02-19,.5,-5,545,6,1603,0,5.6,1444,1,298.1
425,2020-02-20,4.4,-.5,652,10.3,1454,0,5.3,1505,.8,295.3
425,2020-02-21,7,1.3,359,12.5,1342,4.5,8.4,2049,1.3,146.3
425,2020-02-22,4.7,.9,2322,8.7,1159,3.5,12.5,1421,2.1,61.9
425,2020-02-23,2.3,-2.1,725,7.5,1211,0,6.8,1343,1.1,303.8
425,2020-02-24,6.5,-.3,606,12,1456,0,5,1138,1.1,22.5
425,2020-02-25,6.4,5.3,303,8.6,1722,20.5,8.6,1602,1.8,5.6
425,2020-02-26,7.2,2.2,410,11.3,1148,0,6.3,2039,1.4,329.1
425,2020-02-27,5.7,1,440,10.4,1201,0,5.6,1137,1.1,25.3
425,2020-02-28,4.8,2.8,102,6.5,857,5,5.4,708,.9,180
425,2020-02-29,7.1,4.1,0,11.7,1447,.5,6.6,1312,.9,351.6
425,2020-03-01,6,2.8,514,10.6,1342,0,6.6,2330,1,320.6
425,2020-03-02,3.5,.7,2355,7,1612,0,8.9,402,1.6,312.2
425,2020-03-03,5.2,-.6,704,11.2,1417,0,7.1,1420,1,163.1
425,2020-03-04,2.8,-.2,2333,6.8,1222,0,12.8,1211,2,11.3
425,2020-03-05,1.6,-2.1,708,5.9,1514,0,8,1316,1.5,298.1
425,2020-03-06,3.2,-3.1,641,8.9,1546,0,5.3,1135,.8,11.3
425,2020-03-07,6.4,.7,551,13.1,1455,0,6.8,1303,.6,45
425,2020-03-08,8.5,1.6,637,15.6,1233,0,5,1606,.7,11.3
425,2020-03-09,10.9,3.6,637,16.1,1511,0,6.1,2025,.8,270
425,2020-03-10,6.8,3.8,2354,10.4,1,10.5,9,1818,1.9,300.9
425,2020-03-11,3.7,.7,2350,7.4,1246,0,8.8,28,2.1,289.7
425,2020-03-12,7.3,.3,645,13.4,1455,0,9.1,1353,1.7,151.9
425,2020-03-13,5.4,.5,2359,9.3,1255,.5,8.9,1547,2.1,295.3
