지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
417,2019-01-01,-3.6,-5.8,739,-.6,1529,0,6.7,1505,1.4,295.3
417,2019-01-02,-3.3,-6.4,750,.8,1453,0,5.3,1541,1.1,345.9
417,2019-01-03,-1.8,-6.1,816,2.8,1507,0,4.2,1258,1,298.1
417,2019-01-04,,,,,,0,,,,
417,2019-01-07,,,,,,0,,,,
417,2019-01-08,-2,-5.3,2359,1.3,1526,0,8.3,1958,2,351.6
417,2019-01-09,-3.2,-7.2,736,.9,1351,0,5.3,10,1.2,284.1
417,2019-01-10,-.2,-2.9,608,2.7,1556,0,4,1852,1.2,180
417,2019-01-11,3.7,1,433,7.3,1448,0,3.6,1953,.9,0
417,2019-01-12,3.7,1.3,2340,7.7,1520,0,4.2,1821,.9,284.1
417,2019-01-13,2.6,-1.3,741,7.9,1426,0,3.2,1725,.9,208.1
417,2019-01-14,2.5,-.7,749,5.4,1545,0,3.2,1555,.9,306.6
417,2019-01-15,-.6,-5.7,2327,3.7,1,0,9,1622,2,295.3
417,2019-01-16,-4.2,-8.3,757,-.7,1532,0,6.3,41,1.9,315
417,2019-01-17,1.1,-2.1,3,4.7,1425,0,5.9,1113,1.4,292.5
417,2019-01-18,1.9,-3,757,6.5,1427,0,4.5,1608,1.1,205.3
417,2019-01-19,4.9,1.3,450,9.2,1502,0,4.1,2057,.9,300.9
417,2019-01-20,-.4,-3.7,2255,5,1,0,8.2,1118,2.3,289.7
417,2019-01-21,.3,-4.6,624,4.4,1536,0,8.7,1425,2,180
417,2019-01-22,2.9,-.9,348,6.9,1249,0,6.4,1303,1.7,250.3
417,2019-01-23,3.2,.4,753,7.7,1403,0,6.7,1545,1.8,326.3
417,2019-01-24,1.2,-2.2,734,6.5,1509,0,4.9,1651,1.2,222.2
417,2019-01-25,-.1,-2.3,2353,2.5,1404,0,7.4,1536,1.9,255.9
417,2019-01-26,-1.9,-5.2,836,2,1534,0,6.4,332,2,351.6
417,2019-01-27,.6,-4.8,756,4,1248,0,6.1,1442,1.6,188.4
417,2019-01-28,2.1,-.7,2257,4.3,1248,0,7.8,1015,2.2,357.2
417,2019-01-29,.9,-3.4,735,6.3,1536,0,4.4,1727,1.1,241.9
417,2019-01-30,3,-.8,730,7.3,1507,0,4.9,1646,1,289.7
417,2019-01-31,-1.3,-4.6,2329,3.2,1,0,5.6,2130,2,303.8
417,2019-02-01,-.8,-5.2,727,2.7,1235,0,5.8,1521,1.6,219.4
