지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
415,2012-01-01,-2,-6,2229,1,1,0,,0,7.5,1717,1.3,292.5
415,2012-01-02,-4,-6.9,657,-1,1518,0,,0,5.5,1534,1.4,233.4
415,2012-01-03,-3.8,-5.8,2156,-.3,1450,0,,0,6.4,1814,1.7,261.6
415,2012-01-04,-6.5,-8.4,923,-3.9,1610,0,,0,6.1,144,1.9,39.4
415,2012-01-05,-4.6,-8.1,719,-1.5,1450,0,,0,4.6,1322,1.1,19.7
415,2012-01-06,-2.2,-4.4,2400,.9,1407,0,,0,5.2,1325,1.3,205.3
415,2012-01-07,-3.1,-7.1,558,1.3,1436,0,,0,3.2,1810,.9,36.6
415,2012-01-08,-1.8,-4.6,841,.7,1429,0,,0,3.8,1536,1,295.3
415,2012-01-09,.2,-1.1,2346,2.5,1553,0,,0,4.5,1755,.9,14.1
415,2012-01-10,-1.7,-4.9,709,1.5,1542,0,,0,5.6,1414,1.2,19.7
415,2012-01-11,-5.2,-7.2,2356,-2.8,1,0,,0,6.4,214,1.7,8.4
415,2012-01-12,-3.5,-8.4,445,0,1609,0,,0,6.5,1612,1.4,233.4
415,2012-01-13,-.6,-2.9,2400,2.5,1415,0,,0,5.5,1418,1.2,253.1
415,2012-01-14,-.6,-4.9,737,2.8,1527,0,,0,5.9,1435,1.2,253.1
415,2012-01-15,-1.9,-3.9,725,.5,1548,0,,0,4.8,1214,1.1,253.1
415,2012-01-16,1.1,-4.2,618,7,1614,0,,0,3.3,1355,.7,236.3
415,2012-01-17,3,.7,2355,7.4,1535,0,,0,3.5,1820,.8,284.1
415,2012-01-18,1.6,-1.8,809,5,1606,0,,0,3.6,1820,1,25.3
415,2012-01-19,5.2,1.2,404,7.9,1657,.5,2400,.5,7.7,1828,1.9,78.8
415,2012-01-20,5.9,4.5,205,7.8,1347,.5,200,.5,6.9,1334,2.9,39.4
415,2012-01-21,2.9,-2.3,2347,5.7,1530,0,,0,5.2,124,1.4,59.1
415,2012-01-22,-6.8,-10.1,2341,-2,19,0,,0,6.4,1215,2,129.4
415,2012-01-23,-8.3,-10.5,908,-5.6,1545,0,,0,6.1,2304,1.9,315
415,2012-01-24,-6.5,-9.3,441,-3,1519,.5,2400,.5,6.4,2052,1.8,236.3
415,2012-01-25,-7.1,-10.3,938,-4.8,1539,0,,0,6.3,1151,1.6,264.4
415,2012-01-26,-2.2,-7.1,139,2.2,1456,0,,0,6.2,1456,1.3,230.6
415,2012-01-27,-.3,-3.8,535,4.5,1612,0,,0,4.5,2054,1.4,22.5
415,2012-01-28,-1.3,-4.9,825,2.2,1511,0,,0,4.5,1331,1.2,230.6
415,2012-01-29,-2.1,-4.4,638,1.7,1435,0,,0,6.1,1312,1.2,168.8
415,2012-01-30,-4.8,-7.6,820,-1.6,1518,0,,0,5.1,1544,1.6,270
415,2012-01-31,-3.9,-7.8,552,.4,1445,1.5,1700,3,9.3,1514,1.7,205.3
415,2012-02-01,-11,-12.9,942,-6.8,1,0,,0,7.9,2241,2,42.2
415,2012-02-02,-11.8,-15,1029,-9.9,1857,0,,0,6.7,935,1.8,28.1
415,2012-02-03,-7.4,-11.4,917,-3.2,2303,0,,0,5.6,1704,1.5,213.8
415,2012-02-04,-2.1,-4.7,114,1.4,1349,0,,0,5,1440,1.1,222.2
415,2012-02-05,-.5,-3.9,727,4.1,1636,0,,0,3.6,430,1.1,67.5
415,2012-02-06,1.2,-2.5,631,6.5,1515,0,,0,3.8,855,1.2,56.3
415,2012-02-07,-7.8,-10.1,2132,.5,30,0,,0,7.7,1307,2.5,281.3
415,2012-02-08,-6.9,-9.5,129,-3.7,1551,0,,0,7.8,1422,1.8,8.4
415,2012-02-09,-3.6,-7.4,640,-.4,1412,0,,0,5.8,1532,1.4,36.6
415,2012-02-10,-2.3,-5.9,2400,2.1,1510,0,,0,7.5,1410,1.7,154.7
415,2012-02-11,-3.1,-7.2,740,.8,1459,0,,0,7.5,1706,1.8,236.3
415,2012-02-12,.3,-3.5,705,4.1,1530,0,,0,3.8,1051,1.1,244.7
415,2012-02-13,3.6,.3,321,7.6,1520,0,,0,3.7,1403,1.1,208.1
415,2012-02-14,3.3,.1,534,8,1449,0,,0,5.1,1223,1.2,334.7
415,2012-02-15,-.6,-3,734,2.9,1422,0,,0,5.9,1116,1.5,182.8
415,2012-02-16,-2,-5,754,2.5,1448,0,,0,7.7,1756,1.8,261.6
415,2012-02-17,-5.3,-7.5,758,-2,1601,0,,0,8.1,1627,2.3,239.1
415,2012-02-18,-5.9,-8.3,823,-2.6,1552,0,,0,6.4,1702,1.9,225
415,2012-02-19,-3.6,-8.2,637,1.2,1549,0,,0,5.5,1318,1.3,230.6
415,2012-02-20,.1,-4.8,604,5.1,1526,0,,0,8.2,1452,2,222.2
415,2012-02-21,2.7,-.4,142,5.8,1658,0,,0,4.3,1109,1.2,50.6
415,2012-02-22,5.8,-.2,533,11.4,1532,0,,0,6,1540,1.1,222.2
415,2012-02-23,5,2.3,2358,8.5,1436,0,,0,6.7,1526,1.3,289.7
415,2012-02-24,4.7,.5,426,9.3,1317,0,,0,6.9,1732,1.7,165.9
415,2012-02-25,1.6,-1.6,2354,5.1,1642,0,,0,6.6,1812,1.9,261.6
415,2012-02-26,-1,-3.3,2353,2.8,1532,0,,0,6.2,2207,1.7,42.2
415,2012-02-27,-.2,-4.7,731,4.6,1647,0,,0,5.9,1545,1.4,267.2
415,2012-02-28,2.7,-2,531,7.1,1531,0,,0,5.5,1217,1.6,19.7
415,2012-02-29,5.5,-.2,642,11,1524,0,,0,3.8,1301,1.1,56.3
415,2012-03-01,8.6,4,703,13.9,1540,0,,0,4,2104,.9,270
415,2012-03-02,7.1,5.9,1201,9.5,233,0,,0,6.8,1348,2.6,33.8
415,2012-03-03,7.1,3.4,709,12.2,1611,0,,0,7.9,2223,2.8,59.1
415,2012-03-04,6.5,3.6,356,9.9,1315,0,,0,8.5,2129,3.6,59.1
415,2012-03-05,5.5,3.5,2352,8.5,1431,1.5,2200,6.5,8.4,1024,4,47.8
415,2012-03-06,3.7,2.7,2239,5.1,650,1,100,4,11.3,932,3.2,236.3
415,2012-03-07,3.7,.9,742,7.5,1556,0,,0,5.8,251,1.6,227.8
415,2012-03-08,2.6,.8,2358,5.4,1236,0,,0,6.2,1636,1.5,284.1
415,2012-03-09,3.5,-1.5,551,8.4,1554,0,,0,5.3,2202,1.4,67.5
415,2012-03-10,4.3,2,2400,8.1,1406,0,,0,8.4,1557,2.5,213.8
415,2012-03-11,-1.8,-4,802,2,1,0,,0,9.4,1424,2.6,213.8
415,2012-03-12,-.9,-4.6,705,3.1,1522,0,,0,7.1,1932,2.2,219.4
415,2012-03-13,2.3,-2.4,711,6.5,1434,0,,0,7.9,1335,2.1,236.3
415,2012-03-14,3.9,2.2,545,6.3,1541,0,,0,9.7,1349,2.7,239.1
415,2012-03-15,5.6,-.8,705,11,1544,0,,0,5.7,1509,1.1,42.2
415,2012-03-16,8.4,6.2,46,12.7,1412,1,2100,3.5,5.7,2247,2,67.5
415,2012-03-17,10.3,6.9,11,15.8,1532,1,100,2.5,6.3,1723,2,236.3
415,2012-03-18,7.4,3.3,2359,12,1344,0,,0,8.6,1532,2.2,230.6
415,2012-03-19,3.4,.7,620,6.9,1616,0,,0,5.8,2025,1.6,244.7
415,2012-03-20,3.6,-.7,651,7.8,1433,0,,0,10.3,1556,2.3,233.4
415,2012-03-21,4.8,-.1,629,10.1,1427,0,,0,6.6,1637,1.8,253.1
415,2012-03-22,8.2,4.3,26,11.2,1509,0,,0,5.1,236,1.6,222.2
415,2012-03-23,5.3,2.8,2259,10.2,156,2.5,1200,19,8.6,756,2.6,64.7
415,2012-03-24,3.8,2.1,447,7,1535,.5,200,1.5,11.7,1500,2.8,239.1
415,2012-03-25,4.2,1.9,441,7.7,1314,0,,0,7.9,1020,2,73.1
415,2012-03-26,4.5,1.2,638,8.9,1344,0,,0,9,1525,2.4,174.4
415,2012-03-27,6.6,1.8,618,12,1349,0,,0,8.2,1408,2.6,236.3
415,2012-03-28,10.5,7,354,15.7,1523,0,,0,4.6,1259,1.6,255.9
415,2012-03-29,12.2,6.7,604,16.7,1453,0,,0,11.3,2030,2.4,244.7
415,2012-03-30,9.4,6.5,2355,12.7,43,0,,0,7.5,44,2.7,230.6
415,2012-03-31,6.2,3.4,2336,10,1547,0,,0,11.9,1251,2.6,225
415,2012-04-01,5.1,2.2,610,9,1546,0,,0,6.5,1730,1.8,250.3
415,2012-04-02,8.7,4.2,1,14.1,1350,4,2200,19,5.5,1209,1.8,45
415,2012-04-03,5.6,1.9,854,9.7,5,6.5,100,37,9.2,1251,2.2,19.7
415,2012-04-04,7.7,3.2,653,12.8,1250,0,,0,12.7,1508,3.5,239.1
415,2012-04-05,7.4,4.4,605,12.1,1241,0,,0,10.9,1316,2.3,244.7
415,2012-04-06,6,3.8,2359,10,1345,0,,0,9.9,1526,2.6,329.1
415,2012-04-07,6.5,1.8,544,12,1553,0,,0,7.3,1605,2.2,250.3
415,2012-04-08,12.1,5.5,18,18.2,1457,0,,0,14.2,1423,3.4,239.1
415,2012-04-09,15.7,11.2,410,22.2,1704,0,,0,6.6,53,1.6,233.4
415,2012-04-10,13.9,11.8,2020,17.2,1233,4,1700,10,6.1,2354,1.2,196.9
415,2012-04-11,12.6,9.3,801,18.1,1439,.5,300,1,7.7,1552,2,225
415,2012-04-12,9.4,5.7,624,13,1308,0,,0,9.2,1531,2.9,225
415,2012-04-13,10.8,7.8,458,15.1,1401,0,,0,5.1,1617,1.4,292.5
415,2012-04-14,11.1,7.3,525,17,1515,0,,0,5.7,1230,1.5,56.3
415,2012-04-15,13.6,6.7,245,21.4,1536,0,,0,4.8,1439,1.2,22.5
415,2012-04-16,12,7.9,808,17.6,1517,0,,0,7.4,1713,1.8,225
415,2012-04-17,13.9,7.7,554,19.4,1559,0,,0,5.2,1249,1.3,30.9
