지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
401,2018-01-01,-1,-5.4,752,3.4,1534,0,5.2,1546,1.3,309.4
401,2018-01-02,-1.6,-4.7,354,2,1325,0,7.4,1421,2,326.3
401,2018-01-03,-3.7,-5.4,524,-.7,1513,0,5.8,1208,2.1,329.1
401,2018-01-04,-3.3,-6.8,831,-.4,1801,0,4.1,421,1.2,334.7
401,2018-01-05,-2.1,-5.9,335,2.4,1302,0,5.5,2307,1.3,331.9
401,2018-01-06,-1.9,-6.5,544,2.1,1350,0,4.7,114,1.5,340.3
401,2018-01-07,-.8,-6.4,416,2.8,1533,0,3,1454,1,109.7
401,2018-01-08,2,-.7,0,4.9,1514,.5,9.1,2035,1.4,295.3
401,2018-01-09,-3.4,-4.7,755,-.7,1,0,8.5,1445,2.4,295.3
401,2018-01-10,-6.6,-9.4,2359,-4.4,1,0,9,1640,3,348.8
401,2018-01-11,-10.1,-12.4,2327,-7.2,1507,0,7.1,1,2.6,329.1
401,2018-01-12,-9.1,-13.5,717,-5.9,1550,0,5.7,31,1.9,312.2
401,2018-01-13,-4.1,-7.1,247,-.9,1640,0,3.1,729,1.3,157.5
401,2018-01-14,1,-5.5,520,5.8,1615,0,5.1,1345,1.5,118.1
401,2018-01-15,4.9,1.4,2352,8,1553,0,5.2,1248,1.6,298.1
401,2018-01-16,3.8,-1.2,231,6.6,1340,0,3,1550,.9,165.9
401,2018-01-17,5.1,2.6,2323,8.9,1531,0,5,1326,1.1,306.6
401,2018-01-18,2.9,1.4,2354,5.2,1430,0,5.2,1556,1.7,334.7
401,2018-01-19,1.7,-1.5,757,5.4,1358,0,5.6,1507,1.3,323.4
401,2018-01-20,2.8,-2.3,245,7.5,1443,0,4.4,1412,1.4,239.1
