지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
406,2014-01-01,4,-.8,527,7.2,1338,0,,0,12.3,1547,2.2,323.4
406,2014-01-02,.8,-2.9,737,6.3,1438,0,,0,6.4,2,.7,326.3
406,2014-01-03,1.5,-2.9,558,6.8,1405,0,,0,6,1933,.8,306.6
406,2014-01-04,-.2,-4.1,804,5.3,1350,0,,0,5.8,1657,1.2,286.9
406,2014-01-05,-1.1,-5.1,753,3.9,1439,0,,0,5.7,1622,.7,255.9
406,2014-01-06,-.2,-5.7,638,5.3,1459,0,,0,4.2,1803,.7,289.7
406,2014-01-07,2.1,-.7,221,5.3,1453,0,,0,3.4,1530,.4,11.3
406,2014-01-08,.4,-5.5,2400,4.2,1423,0,,0,9,1912,1.4,292.5
406,2014-01-09,-7.2,-10.2,745,-3.3,1507,0,,0,8.7,1444,1.9,5.6
406,2014-01-10,-5.7,-10.5,304,-1.1,1426,0,,0,5.2,1334,.6,298.1
406,2014-01-11,-2.7,-7.7,745,2.8,1423,0,,0,6,1445,.7,272.8
406,2014-01-12,-2.8,-7.4,2348,2.5,1325,0,,0,8.8,1257,1.5,345.9
406,2014-01-13,-6.2,-10.8,746,-1,1404,0,,0,7.8,1430,1.2,45
406,2014-01-14,-4.9,-11,730,1.3,1448,0,,0,5.9,2137,.9,278.4
406,2014-01-15,-3.8,-9.8,741,2.1,1425,0,,0,6.5,1449,1,270
406,2014-01-16,-1.1,-5.5,109,2.6,1518,0,,0,3.3,1217,.6,135
406,2014-01-17,-1.3,-6,811,3.4,1534,0,,0,3.5,1718,.6,326.3
406,2014-01-18,-1.7,-4.7,621,1.6,1243,0,,0,9.2,1439,2,250.3
406,2014-01-19,-3,-9.4,735,1.5,1533,0,,0,5.5,1654,1,289.7
406,2014-01-20,-1.7,-4.1,2354,1.5,1436,.5,1700,.5,10.3,1920,1.2,247.5
406,2014-01-21,-5.6,-8.4,2359,-2.5,1548,0,,0,6.2,137,1.1,284.1
406,2014-01-22,-5,-12,703,1.1,1448,0,,0,7,1415,.6,315
406,2014-01-23,-2.2,-7.4,748,3.5,1505,0,,0,3.8,1231,.6,171.6
406,2014-01-24,2.3,-2,21,5,1542,0,,0,2.9,1730,.6,267.2
406,2014-01-25,3.7,-.8,2348,5.7,1548,1.5,1300,3,6.4,1814,.8,286.9
406,2014-01-26,-2,-6.1,745,3,1445,0,,0,6,1450,1.1,199.7
406,2014-01-27,-1,-7,635,5.3,1458,0,,0,8.7,1412,1.1,185.6
406,2014-01-28,1.1,-4.2,2359,5.2,1224,.5,300,1,8,1301,1.4,334.7
406,2014-01-29,.9,-7.5,739,7.4,1605,0,,0,5.6,2142,.6,168.8
406,2014-01-30,3.5,-1.1,2354,6.5,1330,1,1200,3.5,8.2,1801,1.3,250.3
406,2014-01-31,0,-5.5,742,6.5,1548,0,,0,6.5,35,.7,289.7
406,2014-02-01,3.3,1.6,1,5.2,1109,6,1700,14.5,3.9,1431,.3,50.6
406,2014-02-02,4.3,1.2,2330,8.2,1443,.5,300,.5,5.5,1821,.9,303.8
406,2014-02-03,-3.2,-8.9,2358,1.9,110,0,,0,9.2,1243,2.1,281.3
406,2014-02-04,-7.2,-11.9,611,-1.1,1443,0,,0,9.2,1404,1.6,8.4
406,2014-02-05,-4.7,-9.9,440,3.7,1503,0,,0,5.1,1056,1.1,67.5
406,2014-02-06,-1.3,-6.1,35,7.2,1546,0,,0,4.5,452,1.1,36.6
406,2014-02-07,1.8,-3.5,523,7.1,1539,0,,0,6.4,1906,1.4,42.2
406,2014-02-08,.2,-1.6,2342,2,1357,1.5,2200,3.5,5.7,732,.9,126.6
406,2014-02-09,-1.2,-3.4,736,1.3,1225,0,,0,5.6,2227,.8,16.9
406,2014-02-10,-.6,-3,2350,3.9,1504,0,,0,5,546,1.2,16.9
406,2014-02-11,-1.2,-6.2,603,4.3,1518,0,,0,6.9,1124,.6,191.3
406,2014-02-12,-.2,-5,603,5.3,1431,0,,0,5,1253,.7,149.1
406,2014-02-13,1.1,-3.1,714,5.8,1350,0,,0,5.1,1250,.8,157.5
406,2014-02-14,1.8,-3,705,7.2,1535,0,,0,5.1,1209,.4,208.1
406,2014-02-15,1.9,-3.9,711,8.4,1602,0,,0,6.5,1848,.9,300.9
406,2014-02-16,1.7,-2.6,506,7.7,1504,0,,0,6,1559,.5,289.7
406,2014-02-17,3.8,.1,359,8.5,1625,0,,0,7.2,1827,1,53.4
406,2014-02-18,1.6,-1.8,2321,5.2,1546,0,,0,5.5,941,.9,123.8
406,2014-02-19,1.3,-2.8,501,5.9,1625,0,,0,6.2,2038,.9,289.7
406,2014-02-20,.5,-3.1,613,4.9,1455,0,,0,6.6,1222,1,278.4
406,2014-02-21,.7,-4.8,724,6.9,1422,0,,0,7.6,1917,1,298.1
406,2014-02-22,1.7,-4.2,705,7.8,1507,0,,0,6.7,1603,.7,202.5
406,2014-02-23,2.2,-3.3,648,8.8,1549,0,,0,5.7,1625,.7,298.1
406,2014-02-24,3.4,-2.3,723,9.4,1441,0,,0,7.7,1521,.8,270
406,2014-02-25,5.1,-1.4,705,13.2,1530,0,,0,6.4,1833,.9,298.1
406,2014-02-26,7,-1.1,732,16.1,1524,0,,0,5.2,1354,.4,171.6
406,2014-02-27,7.2,1.5,655,13.6,1513,0,,0,6.4,1632,1.3,317.8
406,2014-02-28,6.3,.8,726,12.1,1601,0,,0,5.7,1201,.8,205.3
406,2014-03-01,6.3,3.1,747,10,1435,0,,0,7,2000,1.3,317.8
406,2014-03-02,4.6,-1,709,10.8,1405,0,,0,8.9,1432,1.7,5.6
406,2014-03-03,4,-2.4,620,11.1,1525,0,,0,6.6,1648,.7,244.7
406,2014-03-04,5.4,-.6,430,11.7,1325,0,,0,7.8,2120,1.1,292.5
406,2014-03-05,1.5,-1.6,2318,5.8,1303,0,,0,10.2,1609,2.5,298.1
406,2014-03-06,0,-4.5,614,4.9,1254,0,,0,9.5,1238,1.6,2.8
406,2014-03-07,-.5,-4.7,405,4.9,1426,0,,0,9.4,1443,1.7,230.6
406,2014-03-08,1.8,-3.9,639,7,1453,0,,0,8.9,1505,1.1,253.1
406,2014-03-09,1.7,-1,2358,5.8,1320,1.5,500,1.5,10.8,1330,2,261.6
406,2014-03-10,1.5,-4,614,7.7,1555,0,,0,9.1,1154,1.6,317.8
406,2014-03-11,4,-2.3,525,10.3,1443,0,,0,7.6,1317,1,182.8
406,2014-03-12,6.8,3.7,657,9.7,1257,0,,0,5.2,41,.8,171.6
406,2014-03-13,4.9,0,2359,8.1,1207,0,,0,6.9,911,1.7,53.4
406,2014-03-14,2.6,-2.5,612,8.6,1405,0,,0,8.7,1248,1,213.8
406,2014-03-15,6.5,-1.7,414,13.7,1525,0,,0,12.4,1253,2.1,165.9
406,2014-03-16,11.5,5.7,428,17.8,1558,0,,0,7.8,24,1.1,157.5
406,2014-03-17,12.2,5.7,637,19.6,1447,0,,0,12.8,2146,2,227.8
