지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
418,2021-01-01,-2.8,-7.9,341,.7,1508,0,5.6,1538,1.7,312.2
418,2021-01-02,-4.2,-6.6,723,-1.6,1632,0,7,1455,2.9,306.6
418,2021-01-03,-4.2,-7,456,-1.8,1409,0,6.5,5,2.3,312.2
418,2021-01-04,-2.4,-6.1,457,.4,1531,0,4.9,1203,1.8,106.9
418,2021-01-05,-4.9,-8.6,2344,-1.3,1,0,8,1055,3.3,261.6
418,2021-01-06,-6.7,-10.2,530,-2.3,1553,2,12.6,2355,2,281.3
418,2021-01-07,-13.8,-15.6,854,-8.1,7,0,12.7,225,5,292.5
418,2021-01-08,-14.3,-17.4,750,-11,1530,0,9.2,1419,3.9,281.3
418,2021-01-09,-11.2,-14.8,729,-7.8,1629,0,8,1632,2.6,298.1
418,2021-01-10,-6.8,-11.5,719,-3.4,1643,0,4.6,1045,1.2,87.2
418,2021-01-11,-5.6,-8.8,533,-3.5,1701,0,3.7,226,1.1,303.8
418,2021-01-12,-3.3,-7,628,.9,1444,2,5.5,1453,1.3,191.3
418,2021-01-13,2.4,-3.6,335,8.8,1458,0,6.8,1557,1.6,208.1
418,2021-01-14,2.1,-2.2,742,6.5,1626,0,5.1,42,1.8,270
418,2021-01-15,4.7,-.5,2352,11.1,1255,0,7.6,1358,2.4,196.9
418,2021-01-16,-4.7,-8.1,2355,-.5,1,0,7.3,1914,3.6,261.6
418,2021-01-17,-4.9,-8.7,702,-1.3,1621,0,6.5,114,2,315
418,2021-01-18,-2.6,-8.6,2357,1.1,1345,0,11.9,1700,3.4,303.8
418,2021-01-19,-5.6,-10.3,529,-1.6,1650,0,6.4,20,1.9,300.9
418,2021-01-20,.4,-4.7,707,6.7,1622,0,4.9,749,2,101.3
418,2021-01-21,4.1,2.5,22,6.8,1352,10,4.3,345,2,118.1
418,2021-01-22,5.1,3.1,527,6.4,1557,0,3.4,1255,1.1,292.5
418,2021-01-23,7.8,5.1,2,11.2,1545,0,8,1044,3.3,64.7
418,2021-01-24,7,3.6,629,12.5,1424,0,6.1,242,1.6,106.9
418,2021-01-25,7.3,3.4,250,13.1,1616,0,4.8,1414,1.6,61.9
418,2021-01-26,5.4,2.6,2338,7.6,337,1.5,6.1,644,1.8,281.3
418,2021-01-27,2.5,.3,646,5.8,1528,0,6.8,1426,2.3,306.6
418,2021-01-28,-1.4,-8.7,2328,3.6,923,2,13.4,1740,3.6,278.4
418,2021-01-29,-7.7,-10.4,739,-5.2,1659,0,10.6,14,3.8,239.1
418,2021-01-30,-.8,-5.6,1,4.9,1618,0,6.8,1411,2.6,286.9
418,2021-01-31,3.9,-1.3,631,9.4,1543,0,5.9,1031,1.8,101.3
418,2021-02-01,5.3,-1.8,2354,9.4,1226,.5,9.9,2322,2.3,309.4
418,2021-02-02,-5,-7.2,742,-1.9,1,0,8.8,1256,4,278.4
418,2021-02-03,-2.6,-7.9,339,1.4,1612,2.5,6.7,1400,2,199.7
418,2021-02-04,-3,-6.2,741,1.3,44,0,8.8,203,2.9,281.3
418,2021-02-05,2.8,-2.3,33,7.6,1454,0,6.7,1508,1.8,222.2
418,2021-02-06,7.6,4,114,10.5,1324,0,6.8,1403,1.5,213.8
418,2021-02-07,3.4,-1.7,2340,7.9,1,0,9,2046,2.9,289.7
418,2021-02-08,-2.5,-4.4,734,0,1620,0,8.8,1351,4.3,292.5
418,2021-02-09,.2,-4.1,355,4.3,1526,0,6.7,1501,1.7,261.6
418,2021-02-10,4.4,.3,244,8.3,1400,0,6.6,1418,1.4,177.2
418,2021-02-11,5.7,2.1,622,10.3,1555,0,3.9,1229,1.1,70.3
418,2021-02-12,6.6,1.9,327,12.2,1604,0,3.9,1347,1.5,315
418,2021-02-13,7.3,1,738,13.4,1451,0,5.4,1634,1.2,281.3
418,2021-02-14,8.9,5.3,26,14.2,1348,0,4.6,1730,1.1,289.7
418,2021-02-15,1.5,-4.2,2254,8.3,109,.5,9.7,1435,2.7,230.6
418,2021-02-16,-4.5,-6.1,2353,-1.2,1706,1,10.5,2341,3.2,300.9
418,2021-02-17,-7.7,-9.6,730,-5.2,1719,0,12.1,1409,5.9,270
418,2021-02-18,-5,-9.4,526,-1.1,1656,0,9.8,56,4.3,312.2
418,2021-02-19,2.6,-5,242,9.6,1607,0,8.5,1540,2.2,219.4
418,2021-02-20,8.6,4.2,2317,15,1546,0,5,1537,1.4,233.4
418,2021-02-21,11.2,4.8,221,17.8,1412,0,7.9,1319,2,236.3
418,2021-02-22,7.6,1.1,2348,11.7,1608,0,9.9,1826,3.1,272.8
418,2021-02-23,.4,-2,724,3.8,1555,0,7,1439,3.4,264.4
418,2021-02-24,2.9,-1.4,319,8.2,1635,0,4.6,101,1.7,286.9
418,2021-02-25,4.5,.9,717,8.4,1720,0,3.6,1331,1.1,106.9
418,2021-02-26,8.1,.4,617,14.3,1644,0,8,1456,2.1,98.4
418,2021-02-27,9.3,5.7,651,14.5,1721,0,8.1,345,3.5,81.6
418,2021-02-28,8.1,4.8,711,10.7,1658,0,6.8,220,1.9,95.6
418,2021-03-01,5.1,1,2303,9,300,55,8.2,1646,2.7,5.6
418,2021-03-02,2.9,.4,534,6.9,1422,0,5.4,1457,2.1,306.6
418,2021-03-03,5.4,1.3,626,10,1342,0,5.3,1403,1.6,213.8
418,2021-03-04,7.7,4.2,115,11.6,1607,0,3.7,1239,1.6,101.3
418,2021-03-05,9.1,3.4,619,14.8,1448,0,6.4,1436,1.7,275.6
418,2021-03-06,6.5,4.1,2353,10.1,1155,0,7,1602,3,109.7
418,2021-03-07,6.3,3.3,339,10.6,1550,0,6.3,529,2.6,75.9
418,2021-03-08,7.2,2.2,639,12.1,1610,0,6.2,1557,1.7,272.8
418,2021-03-09,7.1,3.1,610,12,1510,0,6.2,1637,1.9,315
418,2021-03-10,9.1,3.7,450,15.2,1612,0,5.2,1737,1.4,286.9
418,2021-03-11,10.2,5.3,612,15.5,1428,0,5.2,1629,1.4,295.3
418,2021-03-12,10.5,8.6,0,13.9,1217,0,7.7,1334,2.2,115.3
418,2021-03-13,9.3,4.8,552,13.6,1620,0,6.1,1632,1.8,317.8
418,2021-03-14,8.9,5.4,647,14,1640,0,5,1802,1.6,236.3
418,2021-03-15,11.3,6.3,454,16.6,1449,.5,7,2154,1.8,225
418,2021-03-16,8.6,5.5,2330,12.6,1546,1,7.5,1434,3.1,320.6
418,2021-03-17,9,3.4,622,15.8,1641,0,5.2,1819,1.9,315
418,2021-03-18,11.6,6.3,310,16.8,1534,0,5.2,1719,1.5,289.7
418,2021-03-19,14.7,11,141,20.1,1535,0,7,943,2,109.7
418,2021-03-20,9.9,7.7,2358,15,1,4.5,6.6,423,2.3,106.9
418,2021-03-21,6.4,4,2357,9.8,1329,0,10.7,1628,3.4,306.6
418,2021-03-22,6.9,3.4,449,11,1350,0,9,1410,2.5,216.6
418,2021-03-23,9.6,4.3,528,16.1,1314,0,7.8,1457,2.3,244.7
418,2021-03-24,11.6,7.9,511,17.1,1507,0,6.4,1735,2,312.2
418,2021-03-25,12,7,2359,19.2,1416,0,6.4,1730,1.6,219.4
418,2021-03-26,12.5,5.4,633,19.5,1706,0,4,1800,1,298.1
418,2021-03-27,12.7,11.2,403,15.1,1128,19,7.4,1937,2.7,81.6
418,2021-03-28,9.4,8,639,13.7,116,8,8,601,2.3,191.3
418,2021-03-29,10.8,8.2,0,15.3,1310,0,8.3,1300,2.6,326.3
418,2021-03-30,11.9,6,513,17.2,1431,0,6.2,1441,1.9,315
418,2021-03-31,14.9,7.5,552,21.2,1613,0,4.7,1806,1.5,289.7
418,2021-04-01,17.4,12.9,25,22.2,1643,0,8.2,2109,3.5,112.5
418,2021-04-02,17.4,13.5,433,23,1527,0,7.5,140,2.6,90
418,2021-04-03,15.2,11.5,2357,18.9,33,54,7.1,2012,2.5,84.4
418,2021-04-04,12.5,10.6,458,15.7,1512,.5,9.2,728,3.3,56.3
418,2021-04-05,12.5,8.3,543,17.9,1548,0,7.2,1641,2.3,225
418,2021-04-06,14.4,10.3,428,19.6,1547,0,7.1,1353,1.9,295.3
418,2021-04-07,14.4,9,551,20.3,1526,0,8.5,1429,1.9,261.6
418,2021-04-08,13.2,8.6,627,17.5,1544,0,8.8,1903,2.8,236.3
418,2021-04-09,13.8,8.4,416,19,1601,0,8.1,2250,2.5,104.1
418,2021-04-10,13.1,9.5,610,18.8,1432,0,7,27,2.9,98.4
418,2021-04-11,15,8.7,539,20.6,1504,0,5.7,1552,1.8,298.1
418,2021-04-12,14.4,11.7,1532,18.2,1145,14,7.7,1318,2.8,115.3
418,2021-04-13,10.8,6.8,2357,14.1,942,6.5,8.4,1427,3.1,182.8
418,2021-04-14,9.1,5.2,544,13.7,1212,0,8.6,1415,2.6,298.1
418,2021-04-15,11.9,7.6,237,18.3,1458,0,5.9,1555,1.9,247.5
418,2021-04-16,12.3,10,2358,15.4,1601,.5,7.1,1508,1.9,244.7
418,2021-04-17,10.7,8.1,509,14.8,1534,0,9.7,1616,2,312.2
418,2021-04-18,10.4,7.1,554,15.4,1639,0,7.5,1419,2.7,329.1
418,2021-04-19,13,8,455,19.1,1337,0,7.4,1453,2.1,241.9
418,2021-04-20,15.1,10,342,21.4,1421,0,6.3,1746,1.9,312.2
418,2021-04-21,19.2,11.2,523,27.2,1606,0,4.6,1850,1.5,298.1
418,2021-04-22,21.5,16.6,204,28.9,1454,0,6.5,428,1.9,92.8
418,2021-04-23,19.8,17.6,519,21.9,1640,0,9.5,1119,3,112.5
418,2021-04-24,18.8,15.2,2340,21.8,1202,0,7.7,327,2.4,78.8
418,2021-04-25,18.1,13.4,320,23.1,1555,0,8.6,930,2.2,61.9
418,2021-04-26,16.6,13.8,557,20.8,1606,0,7.6,354,3,95.6
418,2021-04-27,16.2,13.6,13,20.5,1415,1,6.1,1842,1.6,272.8
418,2021-04-28,15.5,11.9,604,18.9,1413,3,7.1,52,1.9,230.6
418,2021-04-29,15.2,11.2,2359,19.1,1708,5,7.7,2210,1.9,202.5
418,2021-04-30,11.6,8.4,406,14.5,1354,20.5,7,315,2,295.3
418,2021-05-01,10.7,8.7,2345,15.2,1230,2,9.7,1608,2.8,275.6
418,2021-05-02,12.7,8.2,605,19.2,1526,2,7.1,1501,2.8,284.1
418,2021-05-03,15,9.7,528,20.5,1555,0,6.1,1644,1.7,250.3
