지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
409,2019-01-01,-4.1,-8.3,810,-.5,1502,0,8,1256,1.9,236.3
409,2019-01-02,-4,-8.5,759,.2,1502,0,6,1544,1.5,247.5
409,2019-01-03,-2.9,-7.6,744,2.1,1528,0,4.4,1943,1.1,225
409,2019-01-04,-.8,-5.9,817,3.7,1509,0,5.8,1502,1.4,303.8
409,2019-01-05,-1.3,-3.3,2335,1.4,3,0,6.6,1322,1.9,244.7
409,2019-01-06,-2.1,-5.4,742,2.2,1520,0,6.4,1443,1.5,225
409,2019-01-07,-1.3,-5.7,716,3,1443,0,6.2,1320,1.3,267.2
409,2019-01-08,-2.3,-5.3,2330,1,1503,0,10.4,1512,2.4,292.5
409,2019-01-09,-4,-8.3,752,0,1547,0,5.8,52,1.4,326.3
409,2019-01-10,-.2,-3.7,620,3.4,1342,0,7.2,1400,1.5,239.1
409,2019-01-11,2.6,0,538,6,1454,0,4.2,1114,1.1,78.8
409,2019-01-12,3.6,1.4,809,7.7,1507,0,6.5,1609,1.4,326.3
409,2019-01-13,2.2,-2.3,804,7.3,1453,0,5.4,1729,1.2,233.4
409,2019-01-14,1.7,-2,731,4.6,1622,0,4.6,1230,1.1,53.4
409,2019-01-15,-.6,-6.1,2348,2.9,251,0,11,1534,2.5,241.9
409,2019-01-16,-4.5,-8.4,807,-1.5,1547,0,6.9,133,2.2,14.1
409,2019-01-17,.3,-3.2,817,3.8,1511,0,8.7,1258,1.9,247.5
409,2019-01-18,1,-4,708,5.8,1508,0,6,1330,1.3,202.5
409,2019-01-19,4,.7,614,8.1,1422,0,5.8,1448,1,191.3
409,2019-01-20,-.4,-4.1,2337,4.9,33,0,9.7,1442,2.8,205.3
409,2019-01-21,-.6,-5.8,728,4.2,1623,0,7.9,1654,1.6,191.3
409,2019-01-22,2.2,-2.9,756,7.1,1426,0,8.5,1357,1.9,225
409,2019-01-23,2.6,-1.1,714,7.1,1449,0,9.2,1449,2.1,236.3
409,2019-01-24,1.2,-3,737,5.8,1525,0,7,1612,1.4,230.6
409,2019-01-25,-.3,-2.7,632,2.8,1321,0,8.8,1520,2.2,329.1
409,2019-01-26,-1.4,-5.1,712,2.2,1521,0,7.8,633,2.4,0
409,2019-01-27,.2,-5.7,731,4.3,1445,0,7.5,1702,1.8,239.1
409,2019-01-28,2.1,-.9,0,4.2,1507,0,11.3,1511,3,306.6
409,2019-01-29,.7,-4.8,748,5.6,1629,0,6.7,1810,1.4,275.6
409,2019-01-30,2.7,-1.8,752,7,1438,0,6.1,1551,1.4,286.9
409,2019-01-31,-.5,-4.7,2328,3.3,5,0,7.1,1648,2.1,258.8
409,2019-02-01,-1.1,-6.6,749,2.7,1350,0,9,1354,1.9,275.6
409,2019-02-02,1.8,-2.4,514,5.7,1633,0,5.2,1601,1.3,137.8
409,2019-02-03,4,2.3,328,5.3,1810,21.5,7.6,2205,1.7,317.8
409,2019-02-04,.7,-1.5,751,3.5,1,0,7.7,1420,2.2,312.2
409,2019-02-05,3.3,-2.7,534,9.4,1510,0,6.3,1202,1.3,177.2
409,2019-02-06,5.4,.3,400,9.9,1400,0,5.4,747,1.4,92.8
409,2019-02-07,-.5,-6.9,2352,6.8,3,0,8.5,1319,3.2,315
409,2019-02-08,-4.9,-8.8,723,-.5,1606,0,7.7,136,1.9,2.8
409,2019-02-09,-4,-7,742,-.8,1555,0,7.1,1030,2.4,348.8
409,2019-02-10,-3.9,-7.7,659,-1,1604,0,5.6,1731,1.7,244.7
409,2019-02-11,-1.7,-5.3,605,2,1505,0,7.6,1844,2,292.5
409,2019-02-12,.5,-2.3,220,4.1,1532,0,6.9,1517,1.6,312.2
409,2019-02-13,-.7,-3.2,749,2.7,1501,0,7.4,1417,2.2,343.1
409,2019-02-14,.5,-4.4,709,5.5,1605,0,6.1,1322,1.6,222.2
409,2019-02-15,.2,-1.9,730,1.7,1517,.5,7.8,1855,1.9,267.2
409,2019-02-16,-1.3,-3.7,726,1.6,1450,0,6.7,138,2.3,292.5
409,2019-02-17,-.4,-5.2,645,4.7,1536,0,7.2,1536,1.8,225
409,2019-02-18,1.5,-3.8,800,5.5,1539,0,4.9,1318,1.2,340.3
409,2019-02-19,2,.2,502,3.8,12,3.5,6.2,1953,1.5,236.3
409,2019-02-20,2.9,1.4,434,5.5,1512,0,7.4,1143,2.1,303.8
409,2019-02-21,3.1,-1.4,645,8.4,1553,0,6.4,1542,1.2,185.6
409,2019-02-22,4.7,-.9,720,10.6,1458,0,6.1,1329,1.5,205.3
409,2019-02-23,7.3,1.1,636,13.4,1556,0,9.1,1125,1.6,36.6
409,2019-02-24,6.9,1.6,702,13.1,1547,0,7.8,1536,1.8,244.7
409,2019-02-25,6.2,2.9,704,11.2,1555,0,6,1754,1.5,272.8
409,2019-02-26,6.4,.4,742,11.8,1538,0,6.7,1341,1.3,151.9
409,2019-02-27,8.8,6,733,13.3,1345,0,7.1,1454,1.7,216.6
409,2019-02-28,7.7,3.2,746,13.5,1519,0,8.2,1658,1.5,253.1
409,2019-03-01,7.5,2.4,658,13.5,1427,0,7.4,1444,1.6,292.5
409,2019-03-02,8.5,2.5,745,14.1,1451,0,4.9,1845,1.1,236.3
409,2019-03-03,10,3.5,747,15.9,1446,0,6,1547,1.2,216.6
409,2019-03-04,10.9,6.9,701,16.1,1442,0,7.8,1519,1.7,208.1
409,2019-03-05,9.2,6.4,258,13.2,1510,0,7.4,1702,1.9,253.1
409,2019-03-06,9.5,6.5,804,12.1,1612,0,6.6,2114,1.6,329.1
409,2019-03-07,8.4,5.1,522,13.2,1424,0,9,1553,2.1,348.8
409,2019-03-08,7.1,2,729,13.1,1523,0,7.7,1717,1.8,295.3
409,2019-03-09,8,1,711,14.2,1454,0,5.8,1750,1.4,292.5
409,2019-03-10,10.5,6.9,714,15.2,1456,0,6.2,1916,1.9,25.3
409,2019-03-11,7.5,4.2,711,10.9,1518,0,7.2,1612,1.9,244.7
409,2019-03-12,5,1.6,2330,8.7,1312,0,10.6,1416,3,239.1
409,2019-03-13,4.4,1.3,137,8.4,1411,0,14.3,1416,3.5,323.4
409,2019-03-14,5.8,-.8,711,9.8,1550,0,7.7,1612,2,168.8
409,2019-03-15,5.4,1.9,2334,11.1,1525,4,11.8,1401,1.9,202.5
409,2019-03-16,5,1.4,231,9.5,1356,0,8.2,1527,2.1,255.9
409,2019-03-17,6.9,2.4,737,12.2,1525,0,9.5,1332,1.8,300.9
409,2019-03-18,8,2.2,632,14.4,1452,0,7,1503,1.5,213.8
409,2019-03-19,10.6,4.2,659,17.1,1513,0,6.8,1603,1.4,253.1
409,2019-03-20,10.9,7.8,620,15.5,1314,18,7.7,1920,1.5,50.6
409,2019-03-21,8,3.2,2358,12.6,1250,4,11.1,1308,2.8,320.6
409,2019-03-22,4.5,.8,638,9.1,1512,0,9.5,1602,2.7,261.6
409,2019-03-23,4.7,1.6,601,8.5,1559,2.5,11.9,1148,2.4,233.4
409,2019-03-24,5.2,.4,628,9.6,1240,0,10,1555,2.2,225
409,2019-03-25,8,4,310,12.1,1612,0,9.6,1435,2,239.1
409,2019-03-26,12.3,8,426,18,1521,0,8.4,1403,1.8,289.7
409,2019-03-27,12.7,9.9,2354,17.4,1326,0,13.1,1454,3.2,191.3
409,2019-03-28,10.7,7.5,731,15.2,1502,0,8.5,1749,2.2,239.1
409,2019-03-29,10,6.6,602,15.3,1357,0,7.9,1220,2.5,239.1
409,2019-03-30,5.9,4.1,441,9.7,1431,2.5,14.8,1526,2.9,284.1
409,2019-03-31,5.1,3.6,222,9.2,1618,0,10.7,1606,3.1,233.4
409,2019-04-01,6.7,2.5,538,11.6,1325,0,10.9,1557,2.5,213.8
409,2019-04-02,7.3,1.3,651,13,1550,0,11.5,1607,2.2,289.7
409,2019-04-03,8.4,2.8,603,13.8,1405,0,9.9,1249,2.2,241.9
409,2019-04-04,10.2,4.5,631,15.9,1500,0,10.4,1740,2.7,275.6
409,2019-04-05,12.3,7.9,303,17.5,1350,0,13.3,1157,3.1,244.7
409,2019-04-06,10.2,7,622,13,1511,.5,9,2008,1.4,329.1
409,2019-04-07,13,5.7,728,19.9,1535,0,8.3,1410,2.1,340.3
409,2019-04-08,13.2,9.3,627,18,1524,0,9.2,1833,2.2,247.5
409,2019-04-09,9.6,5.1,2224,14.2,1429,17,13.1,2046,3.6,61.9
409,2019-04-10,7.9,5.1,20,10.2,1726,4.5,8.8,141,2.2,59.1
409,2019-04-11,10.3,4.8,716,17.1,1432,0,9,1436,1.8,348.8
409,2019-04-12,12.3,6.8,615,19.1,1433,0,9.8,1553,1.9,247.5
409,2019-04-13,12.9,7.3,644,18.3,1433,0,9.8,1436,2.1,213.8
409,2019-04-14,10.9,8.1,1104,14.6,1604,1.5,11.2,1634,2.2,230.6
409,2019-04-15,12.5,5.3,558,18.4,1419,0,9.9,1448,1.8,253.1
409,2019-04-16,15.6,7.9,626,22.5,1550,0,7.5,1754,1.6,295.3
409,2019-04-17,16.2,10.2,625,22.4,1414,0,9.1,1202,1.9,182.8
409,2019-04-18,13.8,11.8,2350,17.1,1302,0,9.7,1240,2.1,185.6
409,2019-04-19,14,9.9,200,19.4,1635,0,8.9,903,2.4,56.3
409,2019-04-20,15,10.8,446,19.9,1517,0,8.2,1545,1.8,239.1
409,2019-04-21,16,13.1,421,20.8,1702,0,6.8,1417,1.7,216.6
409,2019-04-22,20.3,11.8,528,28.4,1612,0,5.6,1753,1.6,258.8
