지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
416,2013-01-01,-3.4,-12.1,126,2.2,1426,.5,800,1.5,7.2,807,.9,146.3
416,2013-01-02,-12.2,-16.7,834,-4.2,1,0,,0,6.2,1501,1.3,303.8
416,2013-01-03,-15.6,-21.6,804,-7.9,1501,0,,0,4.5,1313,.6,264.4
416,2013-01-04,-13.9,-19.6,443,-5.1,1458,0,,0,3.3,1617,.5,272.8
416,2013-01-05,-9,-16.4,15,-.1,1341,0,,0,3.6,1531,.5,5.6
416,2013-01-06,-9.1,-13.9,745,-.9,1457,0,,0,3.6,1435,.4,267.2
416,2013-01-07,-7.4,-13.9,336,.7,1338,0,,0,3.6,1424,.5,261.6
416,2013-01-08,,-11,732,-.2,1445,0,,0,3.9,1249,,267.2
416,2013-01-09,-11.4,-15.8,2334,-5.7,1444,0,,0,4.3,1337,.6,253.1
416,2013-01-10,-11.3,-18,708,-3.2,1353,0,,0,3.7,1519,.4,278.4
416,2013-01-11,-3.5,-11,6,2.7,1509,0,,0,4.7,1339,.5,225
416,2013-01-12,.1,-4.8,2357,4.6,1330,.5,600,.5,6.9,434,1,137.8
416,2013-01-13,-3.1,-6.7,2329,2.9,1429,0,,0,2.2,1311,.3,267.2
416,2013-01-14,-4.8,-9.5,737,2.9,1403,0,,0,5,1440,.3,267.2
416,2013-01-15,-4.5,-10.1,619,2.6,1433,0,,0,3.8,1442,.4,205.3
416,2013-01-16,-2.9,-7.1,41,2.2,1350,0,,0,4.3,1429,.6,289.7
416,2013-01-17,-8,-11.9,739,-1.8,1408,0,,0,3.5,1324,.4,275.6
416,2013-01-18,-6.7,-14.1,735,.9,1408,0,,0,5.1,1454,.5,199.7
416,2013-01-19,-1.1,-5.7,5,5.6,1317,0,,0,3.8,1509,.4,205.3
416,2013-01-20,1.9,-4.9,147,7,2321,0,,0,6.3,2131,1.1,126.6
416,2013-01-21,3.6,2.1,658,6.9,125,5,1000,26.5,8,109,1.6,351.6
416,2013-01-22,3.5,1.4,730,6.8,1319,0,,0,2.9,1605,.4,36.6
416,2013-01-23,2.5,-.1,2314,4,48,0,,0,4.2,47,.8,326.3
416,2013-01-24,-.4,-6.5,2354,2.8,1107,0,,0,7.7,1613,1.8,289.7
416,2013-01-25,-8.9,-11.5,2248,-6,1552,0,,0,6.1,1447,1.5,261.6
416,2013-01-26,-10,-13.9,821,-4.6,1616,0,,0,5.1,1420,.7,244.7
416,2013-01-27,-9.4,-14.7,526,-2.8,1540,0,,0,5.3,1249,.7,272.8
416,2013-01-28,-4.5,-13.1,651,1,1408,0,,0,5.2,1310,.6,210.9
416,2013-01-29,3.1,.1,312,5.7,1203,0,,0,4.4,1152,.8,171.6
416,2013-01-30,4.6,.7,2342,9.6,1330,0,,0,3.8,1403,.4,196.9
416,2013-01-31,8.7,1,1,13.3,1526,0,,0,7.6,2111,1.1,106.9
416,2013-02-01,,3.3,2359,13.1,136,4,600,11.5,10.9,528,,115.3
416,2013-02-02,-1.8,-7.3,2359,3.3,1,0,,0,5.5,1614,1.1,278.4
416,2013-02-03,-4.3,-9.2,541,-1.4,1258,1.5,2400,7,4.1,1531,.5,351.6
416,2013-02-04,-2.6,-7.9,2355,3.1,1411,2.5,100,5.5,5,1253,.7,250.3
416,2013-02-05,-2.1,-9,307,3.5,1545,1.5,2300,4.5,5.1,1600,.4,196.9
416,2013-02-06,-2.4,-6,2311,.2,1130,.5,100,1.5,3.2,1450,,199.7
416,2013-02-07,-11.6,-16.4,2334,-3.6,120,0,,0,6.6,1618,1.7,272.8
416,2013-02-08,-13.6,-19.4,759,-6.5,1556,0,,0,3.8,1508,.7,312.2
416,2013-02-09,-9.5,-17.8,454,-2.9,1609,0,,0,4.7,1430,.5,326.3
416,2013-02-10,-5.4,-11.4,2358,.1,1519,0,,0,5.7,1427,.9,286.9
416,2013-02-11,-8.2,-15.9,701,-.8,1428,0,,0,3.3,1514,.5,292.5
416,2013-02-12,-5.4,-8.4,2135,-1.9,1259,0,,0,4.8,1352,.6,329.1
416,2013-02-13,-3.7,-10.9,723,2.9,1407,0,,0,4,1509,.5,241.9
416,2013-02-14,-.7,-6.2,628,5.3,1315,0,,0,3.9,1424,.5,258.8
