지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
407,2014-01-01,2.3,-5.5,643,8.2,1442,0,,0,10.1,1532,1.7,255.9
407,2014-01-02,-1.4,-6.5,724,6.4,1459,0,,0,4.5,1102,1,303.8
407,2014-01-03,.5,-5.8,107,6.9,1415,0,,0,6,2216,.8,306.6
407,2014-01-04,-1.7,-7.4,537,5.3,1442,0,,0,5.6,50,.6,331.9
407,2014-01-05,-2.4,-7.5,754,4.5,1446,0,,0,5.3,1621,.7,292.5
407,2014-01-06,-1.8,-8.6,754,5.6,1519,0,,0,3.5,953,.7,75.9
407,2014-01-07,.9,-3.7,235,5.1,1426,0,,0,2.6,1559,.8,81.6
407,2014-01-08,.5,-4.6,2356,4.4,1410,0,,0,7.9,1700,1.7,289.7
407,2014-01-09,-6.9,-11,2345,-2.9,1453,0,,0,7.9,1457,1.7,295.3
407,2014-01-10,-6.4,-12.6,313,-.5,1449,0,,0,4.4,1416,1.1,233.4
407,2014-01-11,-3.8,-10.7,728,2.6,1428,0,,0,5.6,1513,.8,292.5
407,2014-01-12,-3.3,-7.6,612,2.9,1341,0,,0,8.6,2010,1.5,284.1
407,2014-01-13,-7.5,-14.3,659,-1,1529,0,,0,7.7,1404,1.3,331.9
407,2014-01-14,-6.1,-13.7,625,1.8,1511,0,,0,5,1250,1,306.6
407,2014-01-15,-5.2,-12.5,720,2.3,1435,0,,0,6.6,1522,1,236.3
407,2014-01-16,-2.3,-9.1,126,2.6,1517,0,,0,4.2,1155,1,75.9
407,2014-01-17,-2.8,-9.4,733,3.7,1501,0,,0,3.1,1353,.6,312.2
407,2014-01-18,-2.9,-9.4,448,2.3,1311,0,,0,8.4,1456,1.6,278.4
407,2014-01-19,-3.7,-12.5,727,1.8,1424,0,,0,5.1,1808,1.1,303.8
