지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
407,2005-01-01,-6.4,-12.8,807,-.6,1416,0,2.3,.4,303.5
407,2005-01-02,-.5,-8.3,402,4.6,2057,0,4,.7,233.7
407,2005-01-03,3.4,-1.6,2354,5.2,1606,1,4.8,1.2,227.1
407,2005-01-04,-4.5,-6.9,0,-.6,1457,0,3.1,.8,281
407,2005-01-05,-5.2,-12.1,809,1.2,1439,0,1.1,0,69.2
407,2005-01-06,-.1,-5.7,815,3,1216,0,12.2,1,256
407,2005-01-07,-2.3,-7.3,2356,2.8,109,0,9.7,2.9,309.1
407,2005-01-08,-5.9,-12,824,1.1,1333,0,11,2.1,277.4
407,2005-01-09,-7.4,-10.3,538,-3.6,1355,0,7,2,290.2
407,2005-01-10,-6.7,-14.5,748,-1.4,1355,0,7.2,1.7,279.1
407,2005-01-11,-5.9,-10.3,702,-2.3,1520,0,8.8,2.6,226.9
407,2005-01-12,-7.3,-12.7,718,-1.9,1602,0,7.7,1.3,180
407,2005-01-13,-6.8,-12.5,716,-.7,1536,0,7.2,1.2,250.2
407,2005-01-14,-4.4,-10.4,803,1.1,1456,0,4,.9,230.7
407,2005-01-15,-3.6,-10.3,757,2,1436,0,6.1,1.4,245.6
407,2005-01-16,-.4,-4.7,517,5.3,1619,0,7.4,1.4,327.7
407,2005-01-17,-1.9,-8.6,757,4.9,1426,0,5.8,1.3,247.5
407,2005-01-18,-.7,-3.6,1,2.7,1910,.5,8.3,1.4,280.7
407,2005-01-19,-3.3,-5.7,736,.1,1408,0,10.8,3.1,285.7
407,2005-01-20,-5.5,-7.2,820,-2.8,1607,0,10.2,3.4,290.8
407,2005-01-21,-6.9,-13.3,656,-.3,1555,0,6,1.2,227.5
407,2005-01-22,-3.8,-11,346,3.7,1448,0,3.1,.9,65.3
407,2005-01-23,.2,-6.8,801,7.8,1428,0,5.2,1.1,222
407,2005-01-24,-.1,-5.6,759,5.4,1449,0,6.4,1.2,275.6
407,2005-01-25,-.5,-5.7,339,5,1615,0,3,.7,43.4
407,2005-01-26,.6,-5,737,6.8,1456,0,8,1.4,223.8
407,2005-01-27,-.4,-5.5,708,6.6,1526,0,4.3,1.1,338.6
