지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
402,2021-01-01,-4.4,-10,610,.9,1429,0,5.5,1622,1,247.5
402,2021-01-02,-4.2,-7.3,755,-.5,1424,0,5.9,1343,1.4,227.8
402,2021-01-03,-5.1,-9.9,749,-.9,1341,0,5.9,1233,1,244.7
402,2021-01-04,-3.8,-9.1,612,.1,1515,0,5.7,2334,1.1,357.2
402,2021-01-05,-4.8,-8.7,2350,-2.4,1407,0,6.5,1135,1.5,233.4
402,2021-01-06,-7.2,-12.2,720,-2.8,1511,3.5,8.5,1907,1.5,182.8
402,2021-01-07,-13.7,-16,732,-7.1,1,0,7.3,14,1.6,281.3
402,2021-01-08,-14.2,-18.3,802,-9.1,1445,0,6.4,2023,1.6,14.1
402,2021-01-09,-11.8,-16.7,759,-7.2,1358,0,5.8,1616,1.2,239.1
402,2021-01-10,-8.4,-15.1,720,-3.5,1534,0,4.5,1408,.9,61.9
402,2021-01-11,-7.7,-11.2,623,-4.6,1627,0,3.2,413,1,8.4
402,2021-01-12,-5.1,-11,539,-.3,1409,2,5.8,1527,.9,247.5
402,2021-01-13,1.7,-4.5,426,8.2,1445,0,8,1547,1.2,225
402,2021-01-14,1.5,-3.6,717,6.7,1439,0,4.4,1423,1,120.9
402,2021-01-15,4,-.3,351,10.6,1353,0,9.3,1347,1.6,227.8
402,2021-01-16,-3.8,-7.6,2347,.4,1,0,7.1,1259,1.6,241.9
402,2021-01-17,-4.9,-10.1,719,-1.5,1542,0,7,1613,1.4,227.8
402,2021-01-18,-3.2,-8.3,2353,1.3,1524,.5,9.4,1618,1.3,239.1
402,2021-01-19,-6.1,-11.3,802,-.9,1524,0,6.3,248,1.3,28.1
402,2021-01-20,-1.3,-8.3,504,5.9,1604,0,3.6,913,1,67.5
402,2021-01-21,3.2,.2,23,6.6,1311,8,3.7,1947,.8,123.8
402,2021-01-22,4.9,3.2,1,6.6,1128,0,3.5,1238,.8,22.5
402,2021-01-23,7.5,4.6,4,11.7,1451,0,7.1,1220,1.8,140.6
402,2021-01-24,6.9,2.6,755,12.6,1550,0,5.5,11,1.2,56.3
402,2021-01-25,6.7,1.1,636,13.9,1557,0,5.1,1422,1,135
402,2021-01-26,4.9,2.4,2357,6.9,1515,1.5,4.9,1855,.8,258.8
402,2021-01-27,2.7,-.9,805,7.3,1513,0,8.4,1145,1.1,16.9
402,2021-01-28,-2.3,-8.8,2356,2.3,932,1.5,8.8,1649,2,278.4
402,2021-01-29,-7.5,-10.9,736,-4,1429,0,7.1,1347,1.3,222.2
402,2021-01-30,-1.7,-8.1,27,5.2,1533,0,5.5,519,1.3,135
402,2021-01-31,3,-4.5,502,9.6,1504,0,6.2,1332,1,118.1
402,2021-02-01,4.9,-.8,0,10.5,1352,1,7.2,1612,1.2,191.3
402,2021-02-02,-4.4,-7.2,758,-.8,1,0,7.3,1518,1.6,230.6
402,2021-02-03,-3,-9.1,741,1.3,1351,1,7.2,1821,1.6,230.6
402,2021-02-04,-2.8,-6.8,744,.9,1633,1.5,5.7,1227,1.2,244.7
402,2021-02-05,1.7,-4.6,27,6.7,1524,0,6.5,1849,1.1,239.1
402,2021-02-06,7.1,3,337,10.5,1520,0,7.7,1611,1.8,219.4
402,2021-02-07,4.5,-1.3,2354,8.6,1505,0,6.6,1206,1.4,230.6
402,2021-02-08,-1.7,-4.4,745,1.8,1435,0,7.2,1359,1.2,239.1
402,2021-02-09,-.2,-6,659,5.1,1505,0,6.3,1600,1.1,236.3
402,2021-02-10,3.3,-2.4,357,8.4,1513,0,5.6,1848,1,258.8
402,2021-02-11,4.9,-.3,801,10.3,1625,0,4.7,1245,.9,87.2
402,2021-02-12,5.9,-.7,724,13.6,1503,0,4.5,1536,.9,258.8
402,2021-02-13,6.9,-.6,649,15.2,1500,0,3,1119,.8,233.4
402,2021-02-14,9.3,4.7,421,13.9,1337,0,2.9,1343,.7,216.6
402,2021-02-15,2,-4.4,2351,9.5,7,.5,8.4,1347,2,244.7
402,2021-02-16,-4.1,-6.3,2355,-.7,1606,0,7.6,2353,1.5,270
402,2021-02-17,-7.2,-9.8,707,-2.6,1422,0,8.9,1238,2,227.8
402,2021-02-18,-4.8,-9.9,655,-.3,1622,0,6.3,1450,1.2,236.3
402,2021-02-19,2,-7.1,557,8.9,1507,0,8.6,1459,1.7,261.6
402,2021-02-20,8.7,5.3,0,14.6,1619,0,6.3,103,1.4,239.1
402,2021-02-21,10.6,2.5,349,18.3,1522,0,9.7,1919,1.9,236.3
402,2021-02-22,8,1.7,2346,14,1428,0,7,1255,1.3,250.3
402,2021-02-23,1.4,-1.6,702,6,1516,0,6.9,1311,1.5,236.3
402,2021-02-24,2.9,-2.6,635,9.7,1503,0,4.6,1013,1.2,132.2
402,2021-02-25,3.9,-.4,347,8,1546,0,3.6,1518,.9,28.1
402,2021-02-26,8,.3,510,14.9,1507,0,7.8,1342,1.9,146.3
402,2021-02-27,9.2,4.1,632,15.1,1604,0,8.5,1146,2.1,129.4
402,2021-02-28,7.6,2.7,647,10.4,1410,0,5.7,1100,1,78.8
402,2021-03-01,4.3,.3,2249,8.6,9,60.5,9.1,1753,2.2,30.9
402,2021-03-02,2.2,.1,341,6.2,1433,0,6.3,39,1.8,14.1
402,2021-03-03,4,-1.5,538,9.5,1604,0,6.6,1409,1.2,106.9
402,2021-03-04,6.3,1.3,326,11.8,1534,0,4.4,1556,.9,132.2
402,2021-03-05,9,1.6,703,16,1431,0,6.1,1528,1.1,233.4
402,2021-03-06,6.2,2.8,2359,10,1112,0,7.5,1243,1.8,106.9
402,2021-03-07,6.3,1.9,653,12.1,1548,0,5.7,1632,1.4,241.9
402,2021-03-08,7.1,.9,636,13.8,1441,0,6.2,1645,1,253.1
