지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
423,2013-01-01,-4.1,-8.9,29,.7,1333,1,2100,1.5,12.3,2310,2.6,337.5
423,2013-01-02,-11.9,-15.1,2356,-6,1,0,,0,10.3,48,3.2,340.3
423,2013-01-03,-13.3,-17.3,730,-9.3,1543,0,,0,8.2,15,2.2,309.4
423,2013-01-04,-11.5,-16,509,-6.9,1510,0,,0,6,1409,1.4,309.4
423,2013-01-05,-7.3,-13.3,423,-.7,1437,0,,0,5.7,1316,1.4,213.8
423,2013-01-06,-7.1,-10.7,734,-2.6,1406,0,,0,5.3,1436,1.3,317.8
423,2013-01-07,-6.1,-10.5,517,-1.6,1345,0,,0,5,1135,1.5,70.3
423,2013-01-08,-5.6,-9,759,-1.7,1440,0,,0,7.5,1537,1.8,348.8
423,2013-01-09,-9.4,-11.4,2352,-6.2,1521,0,,0,7.3,1326,2,11.3
423,2013-01-10,-9.1,-14.1,658,-4.7,1453,0,,0,6.3,1509,1.2,317.8
423,2013-01-11,-3.1,-9.5,112,.9,1442,0,,0,6.4,1220,1.7,230.6
423,2013-01-12,-.3,-3,2315,4.3,1337,.5,600,.5,7.5,1326,1.6,219.4
423,2013-01-13,-2.1,-4.6,508,1.1,1512,0,,0,5.6,1742,1.6,337.5
423,2013-01-14,-2.9,-6.9,744,2.4,1431,0,,0,9.1,1503,1.9,315
423,2013-01-15,-3.1,-7.4,730,1.4,1523,0,,0,5.5,1520,1.3,227.8
423,2013-01-16,-3,-6.2,2353,.3,1449,0,,0,6,1502,1.6,247.5
423,2013-01-17,-6.8,-9,804,-3.3,1441,0,,0,6.4,1307,1.9,317.8
423,2013-01-18,-4.9,-10.8,616,.1,1504,0,,0,7,1510,1.1,199.7
423,2013-01-19,-.4,-4.2,216,4.5,1358,0,,0,5.6,1308,.9,236.3
423,2013-01-20,1.7,-2.9,209,4.6,1524,0,,0,7.3,1153,1.9,115.3
423,2013-01-21,2.3,1,2345,4.3,122,1.5,1200,11,9.1,1116,3.2,92.8
423,2013-01-22,3.1,1,1,5.6,1355,0,,0,7,124,1.4,320.6
423,2013-01-23,1.9,.5,2354,3.4,21,0,,0,6.4,2252,2.2,185.6
423,2013-01-24,-1.3,-6.5,2352,2.5,1059,0,,0,13.3,2250,3.1,320.6
423,2013-01-25,-8.8,-10.8,2354,-6.3,1527,0,,0,11.1,51,3,295.3
423,2013-01-26,-9.2,-11.8,741,-5.8,1623,0,,0,8.5,4,2.5,317.8
423,2013-01-27,-7.5,-11.9,739,-3.7,1520,0,,0,8.5,1418,1.6,331.9
423,2013-01-28,-3.5,-10.1,547,.8,2323,0,,0,5.6,1310,1.6,199.7
423,2013-01-29,3.1,.4,56,4.4,2244,0,,0,4.4,235,,90
423,2013-01-30,5.7,3.1,154,8.9,1524,0,,0,4,1301,.9,78.8
423,2013-01-31,7.8,2.5,714,11.4,1529,0,,0,7.7,1752,2,90
423,2013-02-01,7.4,2,2356,9.7,1643,8.5,1200,44.5,9.9,655,2.2,168.8
423,2013-02-02,-1.3,-4.8,2347,2,1,0,,0,9.1,1638,2.6,334.7
