지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
413,2002-01-01,-4.6,-7.3,2334,1.6,40,0,11.3,3.9,346.3
413,2002-01-02,-9.7,-11.3,830,-7.3,1,0,12.2,4.2,338.8
413,2002-01-03,-6.3,-13,540,-1,1532,0,5,1.4,267.5
413,2002-01-04,1.8,-3.5,1,5.8,1517,0,11.4,2.4,10.5
413,2002-01-05,-.3,-2.2,2357,2.7,1,0,8.5,2.6,340
413,2002-01-06,0,-5.7,627,4.6,1537,0,4.3,1.3,102.7
413,2002-01-07,-2.3,-6.9,2316,4.1,322,0,18,5.4,260.5
413,2002-01-08,-6.7,-7.8,737,-4.1,1533,0,15.2,4.9,348
413,2002-01-09,-3.6,-9,604,1.3,1543,0,6.1,1.7,266.9
413,2002-01-10,,-1.4,1,5.4,2154,0,9,1.4,276.8
413,2002-01-11,4.1,1.3,751,8.4,1426,0,9.6,2.4,279.4
413,2002-01-12,4.8,.1,632,9.7,1504,0,4.1,.9,121.1
413,2002-01-13,7.3,3.6,616,10.9,1550,0,10.8,2.7,80.7
413,2002-01-14,10.7,6.3,225,13.5,1537,0,6.8,1.7,77.3
413,2002-01-15,12.2,10.6,347,13.9,1609,0,8.2,1.7,1.6
413,2002-01-16,6.9,2.7,2304,12.1,1,0,11.7,3.5,78.5
413,2002-01-17,3.2,2.1,2346,4.9,1434,0,6.6,1.9,13.1
413,2002-01-18,2.4,-.5,804,5.5,1708,0,6.1,1.7,58.2
413,2002-01-19,5.6,2.2,700,9.6,1412,0,6.2,1.7,271.5
413,2002-01-20,3.1,.9,1851,5.9,2,0,5.8,1.5,337.5
413,2002-01-21,.2,-2.6,2359,2.3,1414,0,13.9,2.9,343.2
413,2002-01-22,-4.4,-5.8,2124,-2.3,1512,0,13.5,4.8,271
413,2002-01-23,,,,,,0,,,
413,2002-01-24,-2.7,-6.7,611,1,1453,5,8.9,2.2,261.9
413,2002-01-25,-1.4,-6.9,755,3.6,1601,0,4.3,1.1,107.5
413,2002-01-26,1.1,-1.6,223,3.1,1214,2,7,1.1,62
413,2002-01-27,.1,-2.8,2342,2.3,57,0,9,2.9,341.5
413,2002-01-28,-2.9,-4.6,2227,.1,1443,0,16.2,4,333.6
413,2002-01-29,-1.5,-5.7,753,2.6,1516,0,11.5,3.1,234
413,2002-01-30,-.3,-2.8,2355,2.1,1411,0,11.4,3.8,346.6
413,2002-01-31,-1.4,-4.7,702,2.2,1602,0,7.7,2.4,330.3
413,2002-02-01,1.3,-3.6,417,5.8,1519,0,11.5,2.3,244.3
413,2002-02-02,4.5,2.2,743,8.4,1542,0,6.6,1.5,271.1
