지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
401,2015-02-06,1.5,-2.5,637,5.8,1403,0,,0,5.1,1524,1.4,146.3
401,2015-02-07,1.8,-1.6,2400,6.4,1341,0,,0,6,1704,1.4,272.8
401,2015-02-08,-8.4,-10.8,744,-1.7,1,0,,0,8.1,633,2.8,264.4
401,2015-02-09,-4.3,-10.5,651,.5,2036,.5,1700,.5,7.7,1338,2,255.9
401,2015-02-10,2.9,-.5,723,6.3,1515,0,,0,7.7,1437,1.6,258.8
401,2015-02-11,3.5,.9,2353,7.2,1542,0,,0,5.2,2332,1.2,216.6
401,2015-02-12,-1,-2.7,735,1.7,1255,0,,0,7.9,1916,2.6,278.4
401,2015-02-13,0,-3.6,629,3.9,1451,0,,0,6.9,1655,1.9,236.3
401,2015-02-14,3.2,-1.7,648,7.6,1646,0,,0,4.3,1728,1,270
401,2015-02-15,8.5,3.9,745,13.1,1426,0,,0,3.9,2309,1,67.5
401,2015-02-16,5.8,4.8,2400,9.5,2,1.5,1900,9.5,4.5,121,1.1,45
401,2015-02-17,3.1,1.9,2344,4.8,1,0,,0,5.7,802,1.9,255.9
401,2015-02-18,2,.6,556,3.9,1302,0,,0,4.7,123,1.4,312.2
401,2015-02-19,3.3,-1.1,741,8.6,1533,0,,0,4.7,1742,1,261.6
401,2015-02-20,5.9,-.3,708,11,1508,0,,0,4.6,1412,.8,272.8
401,2015-02-21,6.7,5.5,1257,7.7,1,2,1300,7,4.2,1146,1,56.3
401,2015-02-22,4.5,1,2354,7.8,424,1,300,2.5,8.2,1356,2.4,253.1
401,2015-02-23,1.8,-.5,452,5.9,1534,0,,0,5.6,1726,1.8,205.3
401,2015-02-24,3.3,1.2,239,6.8,1554,0,,0,4.7,1744,1.4,275.6
401,2015-02-25,6.3,1.3,715,13.2,1514,0,,0,6.8,1902,1.3,267.2
401,2015-02-26,2.1,-2.1,2216,5.7,139,.5,100,.5,9,1219,2.8,244.7
401,2015-02-27,-.4,-4.3,753,3.7,1638,0,,0,7.4,216,1.9,289.7
401,2015-02-28,3.6,-.5,319,6.9,1605,0,,0,3.5,1001,.8,59.1
401,2015-03-01,3.6,1.6,513,6.1,1457,0,,0,8.7,1410,2.1,247.5
401,2015-03-02,4.4,-1,644,9.6,1612,0,,0,6.6,1233,1.3,250.3
401,2015-03-03,3.6,-.3,2353,7.6,1344,1,1600,3,8.8,2400,1.9,219.4
401,2015-03-04,-1.1,-3.2,600,2.1,1257,0,,0,8.5,1423,2.8,267.2
401,2015-03-05,.6,-2.5,450,4.7,1641,0,,0,3.7,340,1.2,289.7
401,2015-03-06,3.7,-1.8,651,9.6,1541,0,,0,4.8,1551,1.1,247.5
401,2015-03-07,5,-1.6,703,10.9,1612,0,,0,5,1716,1.2,315
401,2015-03-08,8.6,2.1,636,15.5,1453,0,,0,4.5,1720,1,329.1
401,2015-03-09,3.3,-4.2,2400,9.8,1,0,,0,9.4,1634,2.9,233.4
401,2015-03-10,-2.5,-5.7,642,1.5,1553,0,,0,9.3,1618,3.1,258.8
401,2015-03-11,1.8,-2.6,656,7.1,1504,0,,0,9.9,1238,2.6,264.4
401,2015-03-12,3,-1.2,659,6.4,1431,0,,0,7.6,1629,2,281.3
401,2015-03-13,6.6,3.8,720,10.6,1633,0,,0,6.2,1511,1.7,289.7
401,2015-03-14,5.5,1.5,637,11.6,1510,0,,0,6.3,1636,1.3,261.6
401,2015-03-15,6.2,.9,724,11.9,1516,0,,0,5.2,1353,1.2,267.2
401,2015-03-16,10.3,2.6,702,18.1,1443,0,,0,4.6,1727,.9,253.1
401,2015-03-17,11.4,6.8,507,16.9,1506,0,,0,4.4,1722,.8,267.2
401,2015-03-18,11.4,9.8,238,14.7,1215,1,1700,1.5,6.1,1230,1.5,50.6
401,2015-03-19,13.4,8.4,624,21.2,1607,0,,0,6.7,1732,1.2,250.3
401,2015-03-20,14.7,9.1,455,21.6,1455,0,,0,6.1,1624,1.2,250.3
401,2015-03-21,12.8,8.1,654,17.5,1257,0,,0,5.6,1356,1.4,270
401,2015-03-22,9.1,4,2340,15.4,1334,0,,0,8.7,1517,2.4,227.8
401,2015-03-23,5.9,2.2,631,10.4,1505,0,,0,8.4,1900,2.6,312.2
401,2015-03-24,6.5,1.8,707,12,1503,0,,0,6.3,1645,1.6,253.1
401,2015-03-25,7.5,.8,641,13.9,1410,0,,0,5.5,1825,1.4,236.3
401,2015-03-26,8.9,2.8,608,15.2,1458,0,,0,5.6,1904,1.7,244.7
401,2015-03-27,10,4,523,16.8,1410,0,,0,6.7,1605,1.5,233.4
401,2015-03-28,10.5,3.3,553,17,1505,0,,0,6.4,1848,1.3,261.6
401,2015-03-29,11.2,8.6,508,16.5,1621,0,,0,4.7,1813,1.3,244.7
401,2015-03-30,14,6.3,532,21.6,1334,0,,0,6.1,1513,1.1,247.5
401,2015-03-31,13.5,10.9,347,15.7,1104,1,2200,1.5,3.5,1207,.7,73.1
401,2015-04-01,13.5,11.2,958,17.9,1547,.5,100,1.5,6.1,801,1.6,16.9
401,2015-04-02,15.9,10.2,319,22.7,1409,18.5,2200,39,10.2,2352,1.9,241.9
401,2015-04-03,11.4,7.4,703,16.8,1,3,100,4,7.3,101,1.4,250.3
401,2015-04-04,14.1,10.2,632,19,1455,.5,1900,.5,5,1129,1.4,30.9
401,2015-04-05,10.9,9.9,1112,12.9,2,.5,1500,.5,4.1,113,1,50.6
401,2015-04-06,11.4,8.4,2349,16.5,1351,0,,0,6.3,1648,1.6,272.8
401,2015-04-07,9.2,7.2,602,12.4,1438,0,100,0,5.7,1415,1.3,210.9
401,2015-04-08,9.5,5.7,624,13.9,1435,0,,0,4.7,1515,1.4,292.5
401,2015-04-09,10.6,6.4,339,15.9,1355,0,,0,5.7,1800,1.3,275.6
401,2015-04-10,12.7,5.9,505,19.4,1546,0,,0,6.4,1623,1.5,272.8
401,2015-04-11,14.4,7.2,623,21,1518,0,,0,5.2,1551,1.4,261.6
401,2015-04-12,15.5,9.8,456,20.9,1437,0,,0,6.5,2330,1.1,73.1
401,2015-04-13,12.2,7.9,2203,17.4,1447,1.5,2100,5.5,7.1,1835,2.2,101.3
401,2015-04-14,7.5,6.7,2044,8.5,610,3,800,12.5,4,1133,1.2,45
401,2015-04-15,12,6.2,8,18.4,1550,1,200,2,6.1,1302,1.5,250.3
401,2015-04-16,11.2,8.8,1541,16.6,1034,2.5,1300,6.5,8.1,1232,1.9,244.7
401,2015-04-17,11.7,6.3,508,16.8,1412,0,,0,8.2,1508,1.8,284.1
401,2015-04-18,15.9,6.1,509,24.8,1536,0,,0,3.8,1234,.8,50.6
401,2015-04-19,14.5,11.8,2341,18.4,203,4.5,1200,13.5,5,1514,1.1,98.4
401,2015-04-20,12.5,10.6,908,17.5,1719,2,300,6,4.9,528,1.1,47.8
401,2015-04-21,14.6,8.3,414,21.9,1242,0,,0,6.1,1442,1.3,281.3
401,2015-04-22,15.1,11,423,21,1533,0,,0,6.1,1718,1.6,250.3
401,2015-04-23,15.2,8,522,20.6,1445,0,,0,8.4,1309,1.4,241.9
401,2015-04-24,17,12.1,603,23.6,1551,0,,0,6.3,1712,1.6,230.6
401,2015-04-25,16.6,9,537,23.6,1337,0,,0,6.4,1645,1.4,267.2
401,2015-04-26,18.5,10.5,449,25.2,1612,0,,0,6.5,1227,1.3,275.6
401,2015-04-27,19.5,13.3,604,25.3,1336,0,,0,6.5,1509,1.3,255.9
401,2015-04-28,20.8,13.7,602,27.3,1320,0,,0,5.1,1251,1.1,11.3
401,2015-04-29,17.4,16.3,917,19.3,1,.5,700,4,4.2,855,.8,70.3
401,2015-04-30,21.9,16.4,132,29.1,1545,0,,0,4.9,1744,1,261.6
401,2015-05-01,21.6,16,548,27.8,1552,0,,0,5.3,1409,1.2,292.5
401,2015-05-02,21.3,16.5,552,26.1,1335,1,2300,1,4.2,1441,1,258.8
401,2015-05-03,18.2,17.6,435,19.2,9,.5,300,4,3.9,2125,.9,255.9
401,2015-05-04,17.1,13.8,2345,21.5,1123,0,,0,9,1403,2.3,258.8
401,2015-05-05,15,9.3,601,20.1,1430,0,,0,7.2,1312,1.6,239.1
401,2015-05-06,16.3,10.7,303,22.7,1430,0,,0,5,1235,1.2,323.4
401,2015-05-07,17.3,11.6,534,25,1324,0,,0,7.7,1615,1.2,267.2
401,2015-05-08,17.6,12.9,506,23.5,1435,0,,0,5.1,1655,1.3,292.5
401,2015-05-09,18.4,14.5,614,23.8,1546,0,,0,6.1,1558,1.6,255.9
401,2015-05-10,20.2,14.5,555,26.9,1544,0,,0,5.5,1558,1.2,230.6
401,2015-05-11,18.9,15.5,311,24.3,1505,4.5,2200,10.5,5.3,2009,1.1,61.9
401,2015-05-12,14.5,10.8,526,20.7,1516,3.5,100,12.5,9,402,2.4,270
401,2015-05-13,18.4,12.6,233,23.3,1742,0,,0,9.2,1131,2.3,272.8
401,2015-05-14,21.6,16.3,454,28.2,1614,0,,0,5.4,1415,1.3,295.3
401,2015-05-15,19.9,17.1,842,24.2,1531,0,,0,4.4,1853,1.4,255.9
401,2015-05-16,19.3,13.6,601,26.8,1351,0,,0,6.6,1443,1.6,264.4
401,2015-05-17,19.5,12.1,507,26.4,1626,0,,0,4.7,1534,1.1,272.8
401,2015-05-18,18.3,15.1,255,22.8,1400,0,,0,6.7,1511,1.4,250.3
401,2015-05-19,15.7,13.7,2301,18,1103,.5,1800,.5,4.9,3,1.4,255.9
401,2015-05-20,17.2,11.3,449,22.6,1527,0,,0,6.2,1655,1.8,261.6
401,2015-05-21,19.7,14,513,27,1249,0,,0,7.6,1435,1.7,255.9
401,2015-05-22,21.2,14.9,416,28.9,1343,0,,0,6.4,1356,1.5,244.7
401,2015-05-23,21.7,14.5,529,29.2,1416,0,,0,5.3,1729,1.2,270
401,2015-05-24,21.5,15,537,29.1,1416,0,,0,6.7,1500,1.3,250.3
401,2015-05-25,21.5,15.3,529,29.2,1403,0,,0,6.1,1715,1.4,289.7
401,2015-05-26,22.3,14.7,538,31.1,1411,0,,0,6.3,1456,1.4,255.9
401,2015-05-27,24.3,15.6,513,32,1429,0,,0,5.5,1149,1.1,244.7
401,2015-05-28,25.2,17.8,539,32.9,1351,0,,0,7.1,1440,1.3,312.2
401,2015-05-29,24.6,19.2,520,31,1314,0,,0,5.4,1403,1.3,247.5
401,2015-05-30,20.3,17.9,2324,23.6,1658,0,,0,5.1,1925,1.4,261.6
401,2015-05-31,22.2,16,239,30.6,1549,0,,0,4.9,1834,1,255.9
401,2015-06-01,22.9,16,513,29.3,1356,0,,0,5.6,1739,1.2,270
401,2015-06-02,23.8,19.1,534,30.1,1341,0,,0,5.9,1658,1.3,267.2
401,2015-06-03,23.8,18.7,526,29.4,1635,0,,0,9.1,1201,2.3,250.3
401,2015-06-04,24.7,17.8,548,31.6,1313,0,,0,6.5,1453,1.4,250.3
401,2015-06-05,19.4,17.5,2242,23.5,1,.5,1400,.5,4.1,519,.8,261.6
401,2015-06-06,22.7,16.6,546,28.7,1614,0,,0,4.7,2144,1,281.3
401,2015-06-07,24.1,19.6,443,31.6,1523,0,,0,6.6,1712,1,233.4
401,2015-06-08,23.1,19.5,535,28.2,1650,0,,0,5.1,1707,1.1,255.9
401,2015-06-09,22.7,19.9,2315,28.8,1337,0,,0,6.6,1603,1.5,267.2
401,2015-06-10,26,18.6,440,36.4,1529,0,,0,6.4,1801,1.2,247.5
401,2015-06-11,25.5,21.8,523,31.2,1218,0,,0,5.5,1617,1,118.1
401,2015-06-12,24.4,19.7,517,32.3,1528,1,200,1.5,6.8,1400,1.7,315
401,2015-06-13,25.1,20.2,202,31.7,1302,1,1700,1.5,5.8,1930,1.3,264.4
401,2015-06-14,23.4,17.9,717,28.4,1433,12,600,14,6.7,532,1.2,295.3
401,2015-06-15,25.1,20.8,230,31.5,1336,0,,0,6.7,1606,1.2,270
401,2015-06-16,25.4,20.5,612,31.4,1335,0,,0,6,1641,1.4,281.3
401,2015-06-17,24.3,20.1,2353,31.3,1251,18,2400,23.5,5.8,1652,1.1,267.2
401,2015-06-18,25.3,19.7,302,32.5,1653,2,100,2,5,2231,1.1,75.9
401,2015-06-19,25.2,21.6,527,30.7,1658,0,,0,5.2,57,1.4,42.2
401,2015-06-20,20.5,18.2,1343,23.9,1,15,1400,25,3.9,1146,.8,267.2
401,2015-06-21,23.3,16.9,412,30.9,1502,0,,0,5.1,1821,1,286.9
401,2015-06-22,24.9,19.7,513,30.1,1538,0,,0,5.8,1707,1.3,253.1
401,2015-06-23,25.7,20.4,509,31.9,1514,0,,0,6.3,1639,1.2,236.3
401,2015-06-24,26.7,21.8,533,32.9,1419,0,,0,5.2,1743,3.2,286.9
401,2015-06-25,25.3,21,2318,30,1305,1,2100,1.5,3.7,1229,.8,61.9
401,2015-06-26,21.5,18.3,407,25.5,1625,4,200,18.5,5.8,1002,1.5,59.1
401,2015-06-27,25.6,20.7,526,30.9,1644,0,,0,5.2,1144,1.1,75.9
401,2015-06-28,25.9,21.2,529,31.4,1328,0,,0,6.7,1650,1.5,216.6
401,2015-06-29,26.4,21.8,519,32.3,1307,0,,0,5.8,1541,1.4,278.4
401,2015-06-30,25.3,20.9,2153,31.4,1348,4,1900,5.5,4.2,1607,.9,0
401,2015-07-01,23.9,21.5,2400,28,1231,0,,0,8.1,1730,2.1,247.5
401,2015-07-02,24.2,20.9,357,30.3,1347,0,,0,6.8,1657,2.1,216.6
401,2015-07-03,23.2,19.9,543,28.1,1114,0,,0,6.8,1514,1.6,289.7
401,2015-07-04,24.6,18,504,31.5,1453,0,,0,5.3,1654,1.2,306.6
401,2015-07-05,25,20.5,500,30.7,1218,0,,0,4.8,1641,1.1,295.3
401,2015-07-06,26,20.8,421,33.8,1509,0,,0,6.1,1714,1.3,244.7
401,2015-07-07,25.7,21.9,527,30.2,1250,0,,0,4.5,1222,1,75.9
401,2015-07-08,23.9,21.1,732,26.4,1518,0,,0,5.1,1837,1.4,81.6
401,2015-07-09,26.5,22.6,232,31.8,1407,0,,0,4.7,917,1.1,50.6
401,2015-07-10,29.7,23.5,522,35.5,1456,0,,0,3.6,922,.7,84.4
401,2015-07-11,30.5,25.8,538,36.9,1510,0,,0,4.2,1738,.9,281.3
401,2015-07-12,24.7,24,559,28,1,4.5,1800,35.5,5.5,1710,1.3,112.5
401,2015-07-13,23.6,21.9,1206,26.3,1730,2,200,13,8.5,1259,1.8,261.6
401,2015-07-14,26.7,22.6,515,32.5,1453,0,,0,5.8,1700,1.3,255.9
401,2015-07-15,28.5,22.6,513,35.8,1530,0,,0,5.4,2105,1.3,345.9
401,2015-07-16,24.8,21.3,2347,29.1,1558,0,,0,7,918,2.3,118.1
401,2015-07-17,24.3,20,527,30.7,1423,0,,0,6.1,155,1.6,64.7
401,2015-07-18,24.8,22.9,649,28.7,1436,0,,0,4,1655,1,275.6
401,2015-07-19,25.3,21,736,30.8,1609,1.5,500,4,3.4,2128,.8,73.1
401,2015-07-20,28.2,24.6,531,31.5,1248,0,,0,3.4,1311,.8,154.7
401,2015-07-21,27.3,24.6,535,31.1,1335,1.5,600,3,3.5,1328,.7,278.4
401,2015-07-22,29,25.7,539,33.3,1511,0,,0,4.8,1721,1.1,253.1
401,2015-07-23,27.5,25.1,2054,32.9,1322,8,1700,15,3.8,2004,.9,129.4
401,2015-07-24,24.8,22.8,933,25.5,21,6,600,34.5,4.6,914,.7,75.9
401,2015-07-25,25.2,23.9,547,27.4,1242,14,500,48.5,5.6,1717,.8,289.7
401,2015-07-26,26.9,24,536,31.6,1516,11,600,16.5,4.8,1308,.9,253.1
401,2015-07-27,26.7,24.9,415,30.8,1657,0,,0,4.2,1826,1.3,199.7
401,2015-07-28,28.5,25.1,439,33.1,1259,0,,0,5.6,1420,1.4,225
401,2015-07-29,27.3,25.1,924,29.8,1531,8.5,800,11,4.1,2004,.9,284.1
401,2015-07-30,29.9,25.8,305,35.7,1529,0,,0,6.6,1540,1.2,261.6
401,2015-07-31,28.8,26.4,535,33.7,1352,0,,0,6,1532,1.2,258.8
401,2015-08-01,29,26,356,33.4,1408,0,,0,5.4,1411,1.1,292.5
401,2015-08-02,26.8,23.8,544,31.1,1538,13,400,33.5,5.2,1240,1,278.4
401,2015-08-03,28.8,25.8,545,34.1,1434,0,,0,5.2,1131,1.2,154.7
401,2015-08-04,28.6,25.5,416,33.6,1336,0,,0,6,1543,1.5,267.2
401,2015-08-05,29.8,26.6,539,35.1,1433,0,,0,5.9,916,1.3,255.9
401,2015-08-06,30.3,25.1,543,35.7,1637,0,,0,4.3,1340,1,272.8
401,2015-08-07,30.6,27.1,601,37.1,1320,1,1600,1.5,6.8,1537,.8,272.8
401,2015-08-08,28.2,25.1,1458,35.3,1210,.5,1600,.5,8.9,1333,.8,286.9
401,2015-08-09,27.6,24.4,514,32,1451,0,,0,5.5,1714,1.1,258.8
401,2015-08-10,27.8,25,419,33.5,1555,0,,0,5.5,1820,1.5,255.9
401,2015-08-11,28,25.1,331,33.1,1521,0,,0,4.3,1948,.9,292.5
401,2015-08-12,28.5,23.4,544,35.3,1447,0,,0,4.6,1755,1.1,241.9
401,2015-08-13,27.3,23.9,2358,32.4,1145,.5,1300,1.5,6,1242,.9,351.6
401,2015-08-14,27.7,23.7,420,33.2,1508,0,,0,6.1,1707,1.1,270
401,2015-08-15,28.1,24,553,33,1256,0,,0,5.3,1605,.9,264.4
401,2015-08-16,26.6,20.7,2145,33.1,1520,25.5,1900,48,5.9,1740,.6,306.6
401,2015-08-17,27.7,20.8,503,35,1542,0,,0,3.8,1022,.8,70.3
401,2015-08-18,29.3,24.8,550,35.6,1532,0,,0,4.1,1125,1,87.2
401,2015-08-19,28.1,24.9,515,32.4,1447,0,,0,3.4,1823,.8,135
401,2015-08-20,26.7,25.2,608,30.5,1010,0,,0,6.4,1205,1,264.4
401,2015-08-21,26.2,23.5,541,30.2,1700,0,,0,4.6,2016,1.1,289.7
401,2015-08-22,26.3,23.9,321,31.5,1542,0,,0,5.3,1519,1.2,264.4
401,2015-08-23,27.4,21.7,523,33.8,1433,0,,0,4.2,1340,.9,28.1
401,2015-08-24,27.4,24.2,503,33.3,1343,0,,0,6.8,2319,1.5,61.9
401,2015-08-25,22.5,20.2,1930,25.5,1,1,1100,6.5,8.4,451,1.8,81.6
401,2015-08-26,23.1,20.2,406,27.7,1156,0,,0,4.5,1737,1.2,261.6
401,2015-08-27,25.6,22.4,649,31.1,1642,0,,0,4.9,1412,1.4,289.7
401,2015-08-28,23.9,19.5,403,29.5,1411,0,,0,4.5,1441,.8,239.1
401,2015-08-29,25.2,19.8,609,32,1429,0,,0,4,1845,1,236.3
401,2015-08-30,25.9,21.2,526,31.8,1436,0,,0,3.7,1508,.9,303.8
401,2015-08-31,26.9,22,538,33.6,1551,0,,0,4,1232,.9,95.6
401,2015-09-01,26.8,23.8,634,31.8,1322,0,,0,5.9,1248,1.4,45
401,2015-09-02,24.3,20,1402,29.1,1116,27.5,1400,27.5,7.4,1335,.9,286.9
401,2015-09-03,24.7,20.9,611,30.7,1545,.5,900,.5,5,1759,1.2,303.8
401,2015-09-04,26,21.9,638,31.7,1503,0,,0,5.7,1521,1.3,270
401,2015-09-05,,22.7,635,24.5,1,21,1100,28.5,7.7,1026,.8,244.7
401,2015-09-06,,20.5,2357,25.6,1641,0,,0,7.2,1442,1.7,70.3
401,2015-09-07,23.3,18,625,30.2,1527,0,,0,5,954,1.2,92.8
401,2015-09-08,23.1,17.4,549,29.4,1703,0,,0,5.7,2320,1.4,45
401,2015-09-09,23.4,18,614,30.1,1559,0,,0,6.1,1700,1.6,151.9
401,2015-09-10,23.1,18,527,29.8,1513,0,,0,5.1,1949,1.1,247.5
401,2015-09-11,21.3,16.7,2114,25.7,951,1.5,2000,3,5.2,1244,1.1,255.9
401,2015-09-12,20.3,16.8,544,24.4,1522,0,,0,5.1,2242,1.2,250.3
401,2015-09-13,20.9,16.7,547,26.2,1444,0,,0,4.9,1709,1.3,216.6
401,2015-09-14,22.7,16.9,558,29.5,1543,0,,0,3.7,1417,.8,53.4
401,2015-09-15,23.3,18.1,519,29.1,1610,0,,0,4.8,1516,.8,75.9
401,2015-09-16,21.9,16.5,625,27.2,1557,0,,0,4.3,1040,.8,61.9
401,2015-09-17,22.1,17.8,616,27.9,1459,0,,0,4.9,1956,1.6,67.5
401,2015-09-18,22.4,17,428,28.7,1425,0,,0,4.2,1915,1,267.2
401,2015-09-19,22.7,17.9,638,29,1606,0,,0,4.3,1724,1,261.6
401,2015-09-20,22.4,18.7,302,27.3,1342,0,,0,4.1,1557,.9,250.3
401,2015-09-21,23.2,17.8,549,30.3,1556,0,,0,3.3,1559,.7,115.3
401,2015-09-22,24.3,18,615,31.3,1621,0,,0,4,1300,.8,59.1
401,2015-09-23,22,19.7,502,25.6,1212,0,,0,3.2,1223,.7,70.3
401,2015-09-24,23.7,18.4,241,30.6,1507,0,,0,4.7,1419,.9,8.4
401,2015-09-25,23.6,19.6,635,29.8,1346,0,,0,4,1534,.9,261.6
401,2015-09-26,22.9,19.1,609,27.9,1502,0,,0,4.5,1302,.8,241.9
401,2015-09-27,22.5,15.8,617,30.5,1457,0,,0,3.9,1926,.8,312.2
401,2015-09-28,22.2,16.7,627,28.6,1346,0,,0,4.2,1711,.7,272.8
401,2015-09-29,22.8,18,653,28.5,1532,0,,0,4.6,910,1.2,70.3
401,2015-09-30,21.5,19.8,643,26.3,1341,0,,0,4.5,957,1,146.3
401,2015-10-01,16.9,12.6,2349,20.2,1,17.5,1200,32,8.5,1633,1.7,261.6
401,2015-10-02,17.4,10.8,702,21.9,1434,0,,0,9,1421,1.9,250.3
401,2015-10-03,19.6,14.7,2356,24.9,1325,0,,0,6.4,1455,1.7,208.1
401,2015-10-04,17.5,13.7,613,23.1,1448,0,,0,3.6,437,.9,106.9
401,2015-10-05,18.8,12.6,633,25.8,1454,0,,0,4.3,1512,.8,270
401,2015-10-06,19.3,13.3,532,26.5,1521,0,,0,4.2,1710,1,303.8
401,2015-10-07,19.9,15.1,618,25.8,1355,0,,0,3.6,1620,.7,298.1
401,2015-10-08,20.4,16.1,519,26.3,1315,0,,0,5.9,2241,1.3,272.8
401,2015-10-09,16.8,14.2,716,20.3,1339,0,,0,7.2,1352,1.7,258.8
401,2015-10-10,13.5,10.7,718,17.2,1538,1.5,600,3.5,5,2345,1,199.7
401,2015-10-11,11.4,8.5,533,15,1329,1.5,1700,2.5,6.1,1641,1.1,258.8
401,2015-10-12,13.7,10.3,706,18.2,1514,0,,0,6.7,1340,1.7,281.3
401,2015-10-13,15.4,8.3,616,22,1455,0,,0,7.1,1354,1.1,286.9
401,2015-10-14,17.2,11.6,700,24.8,1545,0,,0,3.8,1702,.8,255.9
401,2015-10-15,18.2,12.8,550,25.6,1425,0,,0,4.1,1714,.8,303.8
401,2015-10-16,18.5,14.3,620,24.4,1526,0,,0,3.8,1335,.8,267.2
401,2015-10-17,19.1,13.5,433,26.3,1442,0,,0,3.6,1716,.6,264.4
401,2015-10-18,18.6,13,526,25.1,1319,0,,0,3.9,1708,.8,272.8
401,2015-10-19,18.8,14.5,625,24.5,1445,0,,0,4.1,1521,.9,284.1
401,2015-10-20,19,15.3,553,24.4,1510,0,,0,4.4,1917,.9,253.1
401,2015-10-21,18.6,14.6,534,23.1,1425,0,,0,4.3,1311,.9,233.4
401,2015-10-22,18.2,15,635,23,1332,0,,0,3.7,1110,.6,345.9
401,2015-10-23,17.9,16.2,2252,21.2,1219,0,,0,4.8,1451,1,270
401,2015-10-24,17.8,15.4,2312,22.1,1450,3.5,600,6.5,4.8,1401,1.2,255.9
401,2015-10-25,16.3,12.2,639,22.6,1341,0,,0,3.9,1041,.8,84.4
401,2015-10-26,15.5,12.6,30,19.3,1312,.5,1800,1.5,4.1,842,.8,61.9
401,2015-10-27,13,10.4,2329,16.7,1349,5,600,23.5,7.5,1416,1.9,270
