지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
402,2014-01-01,5.1,1.7,737,8.7,1355,0,,0,7.2,1121,1.4,225
402,2014-01-02,1.7,-1.9,759,6,1426,0,,0,6,1447,1,230.6
402,2014-01-03,2.2,-2.4,633,7.5,1428,0,,0,3.7,1024,.9,16.9
402,2014-01-04,.9,-3,811,5.3,1514,0,,0,3.8,34,1,11.3
402,2014-01-05,-.1,-3.7,826,4.2,1438,0,,0,5,1543,.9,300.9
402,2014-01-06,.3,-4.6,622,5.5,1433,0,,0,3.2,622,1,36.6
402,2014-01-07,2.2,-1.1,336,5.6,1537,0,,0,2.7,716,.8,351.6
402,2014-01-08,1.3,-4.2,2351,5,1406,0,,0,5.9,1155,1.1,8.4
402,2014-01-09,-6.1,-8.9,755,-2.9,1418,0,,0,6.3,611,1.3,14.1
402,2014-01-10,-4.6,-9.2,434,-.1,1449,0,,0,4.9,1518,1,216.6
402,2014-01-11,-1.6,-6.3,805,3,1446,0,,0,3.9,1719,.8,210.9
402,2014-01-12,-2.2,-6.8,2355,3,1336,0,,0,6.1,2238,1.1,8.4
402,2014-01-13,-5.3,-10,720,-.6,1454,0,,0,5.5,1419,1.2,11.3
402,2014-01-14,-4.1,-9.6,815,1.3,1433,0,,0,6.1,1627,.9,216.6
402,2014-01-15,-3,-8.6,802,2.6,1444,0,,0,3.7,1419,.9,225
402,2014-01-16,-1.2,-5,301,2.1,1248,0,,0,3.6,1445,1,101.3
402,2014-01-17,-.6,-4.9,756,3.4,1529,0,,0,2.5,1416,.7,75.9
402,2014-01-18,-1.2,-3.4,843,2.6,1329,0,,0,6.4,1426,.9,239.1
402,2014-01-19,-2.4,-8.1,754,2.1,1420,0,,0,3.7,1258,1,123.8
402,2014-01-20,-1.4,-2.9,259,1.4,1331,2,1700,6,4.2,213,.8,87.2
402,2014-01-21,-4.8,-6.9,731,-2.7,1,0,,0,6.5,817,1.2,357.2
402,2014-01-22,-4.2,-10,756,.9,1512,0,,0,3.3,1204,.8,247.5
402,2014-01-23,-1.8,-7,733,3.3,1557,0,,0,3.2,1438,.8,64.7
402,2014-01-24,2.1,-2.3,117,5.3,1517,0,,0,3.1,216,.9,326.3
402,2014-01-25,3.8,.8,2354,5.6,1741,1,1200,3.5,4.5,2142,.7,227.8
402,2014-01-26,-.9,-4.2,737,2.3,1509,0,,0,6.1,451,1.1,14.1
402,2014-01-27,0,-6.3,625,5.9,1510,0,,0,6.3,1619,1.2,239.1
402,2014-01-28,1.8,-2.3,2358,5.7,1234,0,100,0,7.2,1327,.9,227.8
402,2014-01-29,1.2,-6.1,659,7.3,1518,0,,0,3.5,1112,.9,2.8
402,2014-01-30,3.5,.4,2317,6.3,1514,2.5,1200,4,4.5,2134,.8,300.9
402,2014-01-31,1.1,-4.3,741,6,1548,0,,0,3.7,2246,1,2.8
402,2014-02-01,3.6,1.8,1,5,2354,3,1800,7,6.6,1543,1.4,354.4
402,2014-02-02,4.9,3.1,2355,7.4,1606,.5,200,.5,5.5,2106,.9,8.4
402,2014-02-03,-1.9,-7,2359,3.4,8,0,,0,5.7,551,1.2,11.3
402,2014-02-04,-6.3,-9.1,727,-3,1410,0,,0,7.1,1259,1.4,19.7
402,2014-02-05,-4.6,-8.2,438,-.4,1557,0,100,0,5.8,33,1.3,357.2
402,2014-02-06,-1.3,-5.2,444,3.4,1504,0,,0,4.2,1353,1.1,118.1
402,2014-02-07,2.3,-1.8,40,7.4,1450,0,,0,7.9,912,2.5,98.4
402,2014-02-08,.2,-1.1,833,2.5,1419,1,2200,3,6.3,649,1.7,30.9
402,2014-02-09,-.7,-2.8,749,1.4,1441,0,,0,5.1,2159,1,11.3
402,2014-02-10,.2,-2.8,537,4.1,1341,0,,0,6.2,1427,1.8,8.4
402,2014-02-11,0,-3.6,624,4.1,1517,0,,0,5.6,1433,1.5,334.7
402,2014-02-12,1.3,-2,551,5.7,1409,0,,0,5,1848,1.4,340.3
402,2014-02-13,1.9,-2.1,640,6.2,1410,0,100,0,5.6,225,1.8,0
402,2014-02-14,2.9,-.4,448,7.5,1458,0,,0,6.1,5,1.4,115.3
402,2014-02-15,2.9,-2.5,656,8.6,1448,0,,0,5.1,1444,1.1,225
402,2014-02-16,2.6,-1.7,547,7.9,1550,0,,0,3.2,2131,1,56.3
402,2014-02-17,4.1,.1,659,8.6,1522,0,,0,7.8,2100,1.5,56.3
402,2014-02-18,2.6,.6,2356,5.3,1448,0,,0,8.7,1027,2,50.6
402,2014-02-19,2.2,-1.7,707,6.1,1406,0,,0,5,1342,1.1,348.8
402,2014-02-20,1.3,-2.2,723,5.9,1424,0,,0,5.5,1613,1,222.2
402,2014-02-21,1.2,-3.6,722,6.4,1436,0,,0,7.6,1541,1,241.9
402,2014-02-22,2.3,-2.7,554,7.4,1537,0,,0,6,1628,1,239.1
402,2014-02-23,3,-2.1,555,8.8,1533,0,,0,4.9,1707,.8,227.8
402,2014-02-24,4.2,-1.2,742,9.9,1400,0,,0,4.5,1357,.9,230.6
402,2014-02-25,5.6,-.6,713,12.3,1614,0,,0,5,1317,.9,239.1
402,2014-02-26,7.6,.5,559,15.5,1512,0,,0,4.6,1147,1,115.3
402,2014-02-27,7.7,2,632,14.5,1248,0,,0,6.3,1257,1.1,239.1
402,2014-02-28,7.1,1.9,758,12.7,1555,0,,0,5.4,1220,1.1,95.6
402,2014-03-01,7.3,4.6,2357,11.3,1329,0,,0,4.8,1354,1.1,255.9
402,2014-03-02,5.6,.9,724,10.8,1446,0,,0,9.9,1333,1.4,19.7
402,2014-03-03,5.2,-1.5,653,11.3,1557,0,,0,5.3,1347,1.1,230.6
402,2014-03-04,5.8,.1,540,12.3,1418,0,,0,7,2108,1.2,222.2
402,2014-03-05,2.6,-.2,641,6.7,1430,0,,0,12.1,1317,1.3,14.1
402,2014-03-06,1,-3.2,707,6,1217,0,,0,8.1,1547,1.3,36.6
402,2014-03-07,.7,-3.3,703,5.7,1354,0,,0,8.8,1448,1.1,208.1
402,2014-03-08,2.5,-2.2,558,7.3,1535,0,,0,6.5,2216,1.2,227.8
402,2014-03-09,2.2,0,2352,6.8,1401,.5,500,1,7.2,1644,1.2,236.3
402,2014-03-10,2.4,-3.5,545,7.8,1452,0,,0,7.5,1313,1.4,225
402,2014-03-11,5.1,-1,622,11.3,1453,0,,0,6.4,2119,1.1,230.6
402,2014-03-12,5.8,1.4,239,9.8,1316,.5,1700,.5,3.7,1444,.9,196.9
402,2014-03-13,5.3,2.2,2337,7.9,1250,0,,0,15.3,530,2.7,25.3
402,2014-03-14,4.1,-.8,639,9.8,1328,0,100,0,8.1,1350,1.5,227.8
402,2014-03-15,7.6,0,507,14.6,1528,0,,0,12.6,1442,2,210.9
402,2014-03-16,11.9,6.4,514,18.3,1449,0,,0,7.1,2115,1.4,216.6
402,2014-03-17,13.2,5.7,606,19.9,1438,0,,0,12.5,2400,1.7,244.7
402,2014-03-18,11.7,8.6,607,16,1423,0,,0,10.5,11,1.8,216.6
402,2014-03-19,9.7,7.8,605,12.3,1554,0,,0,6.2,1129,1.4,112.5
402,2014-03-20,6.6,3,2303,12.6,1223,1,1400,5,8.4,1237,1.2,14.1
402,2014-03-21,6.3,.5,613,11.4,1542,0,100,0,9,1048,1.4,14.1
402,2014-03-22,9.2,1.5,607,15.7,1546,0,,0,5.3,932,1.1,247.5
402,2014-03-23,10,3.8,638,17,1334,0,,0,6.7,1824,1.2,236.3
402,2014-03-24,11,3.2,612,16.3,1305,0,,0,7,2050,1.3,241.9
402,2014-03-25,15,12.6,517,18.3,1501,0,,0,8.5,105,1.2,227.8
402,2014-03-26,15.7,12.4,654,22.1,1429,0,,0,6.3,1400,1.5,194.1
402,2014-03-27,13.9,7.9,540,21,1350,0,,0,5,1526,1.2,300.9
402,2014-03-28,17,11.8,627,23.2,1647,0,,0,6.4,1428,1.2,239.1
402,2014-03-29,14,11.9,2400,18.1,1048,,,0,6.7,1248,1.4,146.3
402,2014-03-30,14.6,9.8,632,20.4,1532,1,100,1,7.1,1619,1.5,19.7
402,2014-03-31,14.6,7.5,614,21,1620,0,,0,5,1951,.9,236.3
402,2014-04-01,15.3,7.3,643,22.8,1444,0,,0,7,1355,1.1,216.6
402,2014-04-02,16.2,8.6,637,22.3,1409,0,100,0,6.4,1206,1,236.3
402,2014-04-03,10.4,4.2,2231,15,1,.5,1300,1.5,11.2,2234,1.6,334.7
402,2014-04-04,7.2,2.5,530,12.6,1348,0,,0,7.8,1622,1.5,227.8
