지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
408,2022-01-01,-2.5,-9.3,707,5.6,1423,0,3.3,1437,.9,126.6
408,2022-01-02,.4,-3.8,0,6.4,1448,0,7.3,1226,1.5,2.8
408,2022-01-03,.2,-7,705,6,1414,0,5.8,1456,1.3,123.8
408,2022-01-04,-.2,-3.8,2356,5.6,1422,0,6.6,207,1.7,351.6
408,2022-01-05,-1.1,-6.6,606,4,1426,0,3.4,17,1,306.6
408,2022-01-06,.7,-4.5,758,8.2,1448,0,5.8,1610,1.1,354.4
408,2022-01-07,.2,-5.3,754,8,1533,0,5.3,1439,1.1,118.1
408,2022-01-08,1.8,-4.4,557,5.6,1259,0,5.1,1855,.9,95.6
408,2022-01-09,3.1,-.1,0,8.7,1458,0,5.5,28,1.1,95.6
408,2022-01-10,2.1,-2.7,739,7.3,1226,0,5.5,1513,1.2,11.3
408,2022-01-11,-5.2,-8.4,2355,1.8,1,0,9.1,325,2.8,334.7
408,2022-01-12,-5,-9.4,425,-.2,1529,0,7.5,1407,1.9,2.8
408,2022-01-13,-4.4,-6.8,2142,.3,1502,0,12.4,1400,2.6,101.3
408,2022-01-14,-2.8,-8.8,622,4.1,1444,0,5.8,1410,1,135
408,2022-01-15,.6,-4.2,429,3.9,1310,0,3.2,1043,.7,312.2
408,2022-01-16,-.2,-5.6,0,4,404,0,8.8,959,2.4,112.5
408,2022-01-17,-3.7,-8.1,706,1.6,1329,0,8.3,2126,2,329.1
408,2022-01-18,-3.7,-7.8,742,.6,1522,0,5.9,1751,1.5,337.5
408,2022-01-19,-4.2,-6.1,2359,-1.9,1547,.5,7.9,1842,1.3,337.5
408,2022-01-20,-3.4,-8.6,741,2,1515,0,4.9,112,1.4,284.1
408,2022-01-21,-1.4,-7.2,735,5,1535,0,3.8,1302,.9,306.6
408,2022-01-22,1,-4,746,6.4,1536,0,3.4,1512,.9,95.6
408,2022-01-23,3.2,.7,539,7.5,1402,0,3.9,1718,.8,95.6
408,2022-01-24,4.9,1,645,9.1,1326,0,8.4,1003,1.3,284.1
408,2022-01-25,3.4,2.1,852,5.2,2,0,5.6,316,1.1,225
408,2022-01-26,2.9,.4,550,7.1,1412,0,6.7,1358,1.5,101.3
408,2022-01-27,.9,-2.2,735,5.6,1448,0,7.1,1608,1.6,126.6
408,2022-01-28,-1,-3.9,804,3,1422,0,7.6,1644,1.7,343.1
408,2022-01-29,-1.7,-4.9,754,2.1,1534,0,7.3,1231,1.7,348.8
408,2022-01-30,-1.2,-5.9,804,3.6,1457,0,6.3,1538,1.5,295.3
408,2022-01-31,.3,-4.8,641,5.1,1523,0,9.1,2123,1.3,135
408,2022-02-01,-.2,-1.7,502,1.7,1424,1,7.2,1337,1.9,329.1
408,2022-02-02,-1.8,-3.8,507,.6,1514,0,8.8,1623,1.9,109.7
408,2022-02-03,-1.8,-4.6,738,1.9,1526,0,8.7,1400,2.2,0
408,2022-02-04,-3.6,-6.6,2206,-.1,1457,0,12.4,1318,2.6,334.7
408,2022-02-05,-5.1,-8.1,728,-.8,1455,0,11,1415,2.7,112.5
408,2022-02-06,-2.6,-7.1,730,2,1519,0,11.3,1346,2.3,317.8
