지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
403,2015-05-08,17.8,13.1,435,23.3,1442,0,,0,5.7,1550,1,219.4
403,2015-05-09,18.8,14.8,618,24.3,1513,0,,0,6.1,1522,1.3,317.8
403,2015-05-10,19.9,14.4,604,26.5,1513,0,,0,5,1620,.9,28.1
403,2015-05-11,18.9,15.5,551,23.7,1501,4,2200,12.5,10.5,1928,2.4,149.1
403,2015-05-12,14.2,11.1,537,19,1447,3.5,200,10,8.8,228,2.7,188.4
403,2015-05-13,18.6,12.5,215,24,1623,0,,0,8.5,1456,2.1,216.6
403,2015-05-14,21.6,16.9,535,27.8,1510,0,,0,7,1402,1.4,258.8
403,2015-05-15,20.1,17.3,843,24,1544,0,,0,6.4,1746,1.2,275.6
403,2015-05-16,19.6,13.3,642,26.3,1544,0,,0,8.1,1358,1.1,334.7
403,2015-05-17,19.5,12.4,541,26.1,1525,0,,0,5,1536,1.6,317.8
403,2015-05-18,18.8,15.4,505,23.3,1449,0,,0,5.8,1238,1.2,267.2
403,2015-05-19,16.1,14.4,2247,18.5,1509,.5,1800,.5,6,1143,1.3,146.3
403,2015-05-20,17.4,11.5,638,22.9,1436,0,,0,6.2,1034,1.2,11.3
403,2015-05-21,19.9,13.3,509,27.1,1255,0,,0,7,1404,1.3,202.5
403,2015-05-22,21.4,15.2,528,27.8,1401,0,,0,6.7,1416,1.6,331.9
403,2015-05-23,21.6,15.3,519,28,1434,0,,0,6.4,1637,1.1,306.6
403,2015-05-24,21.6,15.4,555,29.2,1427,0,,0,5.4,1631,1.1,244.7
403,2015-05-25,21.5,15.1,545,29.5,1448,0,,0,5.1,1649,1.4,312.2
403,2015-05-26,22.5,15.1,623,30.6,1438,0,,0,6.6,1535,1.1,312.2
403,2015-05-27,24.1,16.1,418,31,1412,0,,0,5,1837,.6,272.8
403,2015-05-28,25.1,18.3,602,32,1426,0,,0,6,1507,1,320.6
403,2015-05-29,24.4,19.6,617,30.3,1253,0,,0,6.2,2016,1.3,320.6
403,2015-05-30,20.3,18,2355,23,1,0,,0,6,1808,.9,345.9
403,2015-05-31,22.1,15.6,558,30.3,1525,0,,0,4.5,1755,.9,219.4
403,2015-06-01,22.9,17.3,536,29,1255,0,,0,5.8,1800,1,230.6
403,2015-06-02,23.8,19.4,541,29.5,1323,0,,0,7.6,1551,1.3,317.8
403,2015-06-03,23.8,19.3,537,28.8,1601,0,,0,9.4,1226,2.9,312.2
403,2015-06-04,24.7,18.1,608,31.8,1359,0,,0,5.9,1459,1.1,222.2
403,2015-06-05,19.4,17.6,2309,23.3,9,0,,0,4.7,532,1.6,146.3
403,2015-06-06,22.3,16.6,635,27.7,1443,0,,0,6.1,1253,1.6,163.1
403,2015-06-07,24,19.7,556,30.7,1554,0,,0,7.3,1747,1.5,281.3
403,2015-06-08,23,19.8,627,27.6,1652,0,,0,6.8,1846,1.3,303.8
403,2015-06-09,22.9,20,536,28.5,1357,0,,0,5.6,1653,1.6,16.9
403,2015-06-10,25.7,18.8,538,34.6,1630,0,,0,5.8,1401,1.3,149.1
403,2015-06-11,25.2,21.4,526,29.8,1236,0,,0,9.3,1342,2,157.5
403,2015-06-12,24.6,19.9,527,30.1,1445,1,300,1,7.7,2337,1.4,309.4
403,2015-06-13,25,21.2,219,31.3,1425,.5,200,.5,6.9,1446,1.3,216.6
403,2015-06-14,23.3,17.6,707,28.2,1355,11.5,600,15.5,10.7,545,1.1,326.3
403,2015-06-15,24.9,20.6,428,31.1,1521,0,,0,5.7,1642,.7,292.5
403,2015-06-16,25.1,20.7,525,31.3,1533,0,,0,7.1,1731,.9,326.3
403,2015-06-17,24,20.4,535,30.3,1419,14,2400,20,7.2,1517,.9,292.5
403,2015-06-18,24.9,20,25,30.9,1638,1.5,100,1.5,5.4,2232,1.5,39.4
403,2015-06-19,24.9,21,610,29.4,1433,0,,0,6.2,109,1.6,75.9
403,2015-06-20,20.7,18.2,2400,24,11,38.5,1400,73.5,8.1,1206,.8,326.3
403,2015-06-21,23,16.6,401,29.8,1614,0,,0,4.5,1822,.9,295.3
403,2015-06-22,24.6,19.6,505,29.7,1421,0,,0,6.6,1725,1.2,317.8
403,2015-06-23,25.3,20.2,532,31.8,1532,0,,0,6.2,1829,1,303.8
403,2015-06-24,26,22,633,31.8,1431,0,,0,5.9,1749,1,315
403,2015-06-25,23.7,20.5,2335,27.3,1357,1,2100,1.5,4.4,1959,.9,163.1
403,2015-06-26,19.7,16.6,502,23.4,1610,5.5,300,19,6.8,935,2.2,16.9
403,2015-06-27,23.7,18.7,542,29.2,1626,0,,0,5.9,1137,1.5,61.9
403,2015-06-28,24.1,19.3,601,30.5,1401,0,,0,5.2,1558,1.2,300.9
403,2015-06-29,25,20,535,30.2,1512,0,,0,7.1,1700,1.6,329.1
403,2015-06-30,23.3,19.9,2105,29,1403,1,1900,2,5.2,1737,.8,196.9
403,2015-07-01,22.6,20,358,26.7,1528,0,,0,8.3,1551,1.8,219.4
403,2015-07-02,22.8,19.1,458,28.2,1417,0,,0,6.6,1614,1.7,239.1
403,2015-07-03,22,18.4,630,27.1,1238,0,,0,6.3,1216,1.1,317.8
403,2015-07-04,22.9,16.7,614,29.9,1505,0,,0,4.4,1225,1,42.2
403,2015-07-05,23.1,18.5,459,28.5,1238,0,,0,6.2,1636,1.4,340.3
403,2015-07-06,24.3,18.9,519,30.8,1538,0,,0,5,1744,1.1,247.5
403,2015-07-07,23.7,20.6,654,27.2,1540,0,,0,6,2134,1.4,140.6
403,2015-07-08,22,19.3,731,25.1,1702,.5,900,.5,6.1,1647,1.5,45
403,2015-07-09,24.5,20.6,551,29.5,1340,0,,0,5.1,554,1.7,59.1
403,2015-07-10,27.5,22,532,32.3,1448,0,,0,4.3,1515,.7,309.4
403,2015-07-11,29,24.1,527,34.7,1430,0,,0,5.7,2106,.8,149.1
403,2015-07-12,23.8,22.4,611,26.9,7,4,1200,23.5,8.6,1542,2.1,154.7
403,2015-07-13,21.9,20.4,1212,24.4,1813,2.5,300,10.5,8.7,1553,3.2,286.9
403,2015-07-14,25.2,21,451,31.1,1451,0,,0,6.2,19,1.2,233.4
403,2015-07-15,26.5,21.4,550,33.1,1422,0,,0,7.5,1834,1.2,70.3
403,2015-07-16,23,19.3,2351,27.2,1605,0,,0,9.3,1741,2.9,135
403,2015-07-17,22.3,18,507,28.7,1438,0,,0,6.7,1548,1.9,78.8
403,2015-07-18,23.2,20.9,353,27,1620,0,,0,3.9,1922,1.1,326.3
403,2015-07-19,23.6,19,700,28.1,1647,3,600,5,4.4,1458,1,36.6
403,2015-07-20,25.3,22.6,548,28.9,1218,0,,0,5.2,1245,.8,180
403,2015-07-21,25.5,22.3,941,29.6,1402,6.5,600,6.5,3.9,1600,.5,323.4
403,2015-07-22,26.8,24.3,401,30.6,1550,0,,0,4.6,1339,.2,278.4
403,2015-07-23,25.9,23.3,2106,30.8,1310,8.5,1900,15,5.4,1522,.8,146.3
403,2015-07-24,,22.8,1051,25.3,2052,1.5,1200,7,4.2,2317,,239.1
403,2015-07-25,25.3,23.7,553,27.3,1652,23.5,500,39.5,7.3,1720,2.2,244.7
403,2015-07-26,26.8,23.9,534,30.1,1504,11,600,18.5,5.8,6,1.1,222.2
403,2015-07-27,26.8,24.9,518,29.9,1704,.5,400,.5,3.4,2127,.4,292.5
403,2015-07-28,28.5,25.2,544,32.5,1427,0,,0,5.3,1450,.9,149.1
403,2015-07-29,27.1,24.8,854,29.4,1542,14.5,800,17.5,6.1,1301,1.5,154.7
403,2015-07-30,29.4,26.1,418,33.6,1452,0,,0,6.6,1712,1.7,216.6
403,2015-07-31,29.1,26.4,553,34,1339,0,,0,6.8,1800,1.1,320.6
403,2015-08-01,29.1,26.3,508,33.1,1517,0,,0,5.6,1355,1.9,146.3
403,2015-08-02,26.9,23.9,441,30.7,1358,13,500,26,5,1323,1.3,208.1
403,2015-08-03,28.9,26.2,539,33.4,1456,0,,0,7.9,1314,2,137.8
403,2015-08-04,28.4,25.8,350,32.5,1518,0,,0,9,1257,2.5,157.5
403,2015-08-05,29.7,26.5,546,34.2,1519,0,,0,6.3,722,1.6,239.1
403,2015-08-06,30.4,25.8,602,34.9,1533,0,,0,4.6,1431,.9,14.1
403,2015-08-07,30,26.8,1630,35.9,1412,14.5,1600,17,7.5,1604,1,340.3
403,2015-08-08,27.4,25.2,2334,34.5,1203,14.5,1400,16,11.9,1355,1.2,306.6
403,2015-08-09,27.4,24.1,543,32,1616,0,,0,5.2,2050,.9,326.3
403,2015-08-10,27.8,25,643,32.8,1602,0,,0,5.5,1457,.8,36.6
403,2015-08-11,27.1,24.9,609,31.3,1307,0,,0,6.1,1714,.7,129.4
403,2015-08-12,27.6,22.6,656,33.3,1633,0,,0,4.8,1738,1.2,348.8
403,2015-08-13,26.2,22.4,1313,30.5,1058,9,1300,15.5,9.8,1300,1,309.4
403,2015-08-14,27.4,23.2,251,31.8,1541,0,,0,5.6,1832,.6,227.8
403,2015-08-15,27.9,24.4,611,33,1304,.5,1700,.5,6,1628,.9,300.9
403,2015-08-16,26.1,21.3,2007,31.9,1520,12,2000,30.5,7.2,1730,1.2,14.1
403,2015-08-17,27,21.3,531,33.2,1535,0,,0,4.7,1559,1.3,345.9
403,2015-08-18,28.7,24.7,602,33.1,1409,0,,0,4.4,1239,1.2,42.2
403,2015-08-19,27.5,24.7,553,30.8,1430,0,,0,5.4,1920,1.4,151.9
403,2015-08-20,26,24.4,1241,29,1006,6.5,1300,7,5.8,1230,1.1,312.2
403,2015-08-21,25.9,23.5,504,29.4,1724,.5,500,.5,4.3,1650,1.2,326.3
403,2015-08-22,26.3,23.4,600,31.3,1521,0,,0,4.9,1401,1.5,90
403,2015-08-23,26.9,22,649,32.4,1524,0,,0,3.6,1115,1.2,306.6
403,2015-08-24,26.9,24.1,547,31.6,1336,0,,0,9.1,2045,2.2,70.3
403,2015-08-25,22.5,20.5,1930,25.5,3,1,1300,6,8.5,519,2.2,56.3
403,2015-08-26,23,20.5,648,25.9,1317,,,0,6,1432,1.8,317.8
403,2015-08-27,25.5,22.5,423,30,1400,0,,0,5.4,1438,1.4,286.9
403,2015-08-28,23.1,20.3,549,29.5,1436,12.5,1600,14.5,8.1,1515,1.1,75.9
403,2015-08-29,24.9,20.3,546,31.4,1612,0,,0,4.9,2004,1.1,295.3
403,2015-08-30,25.9,21.3,529,31.8,1529,0,,0,5.1,1715,1.1,317.8
403,2015-08-31,26.6,22,547,32.2,1505,0,,0,5.8,2139,1.2,56.3
403,2015-09-01,26.3,23.5,652,30.8,1404,0,,0,7,1029,1.9,70.3
403,2015-09-02,24.1,20.8,1401,28.5,1242,3,1500,4.5,10,1349,1.7,244.7
403,2015-09-03,24.6,21.1,530,28.6,1625,0,,0,6.1,1649,1.6,270
403,2015-09-04,25.8,21.7,437,31.5,1402,0,,0,4.9,1818,1.2,213.8
403,2015-09-05,22.7,19.8,1104,24.7,1,3,1100,6.5,6.8,1051,1.3,281.3
403,2015-09-06,22.8,20.7,2348,26.6,1442,0,,0,8.7,1653,1.9,73.1
403,2015-09-07,22.9,17.9,713,28.3,1418,0,,0,6.2,1635,1.7,42.2
403,2015-09-08,23.2,18.6,625,29.2,1551,0,,0,6.6,2035,2.1,36.6
403,2015-09-09,23,17.3,634,29.5,1521,0,,0,9.6,1039,1.8,92.8
403,2015-09-10,22.9,18.1,551,28.6,1548,0,,0,6.3,1644,1.4,334.7
403,2015-09-11,21.8,17.5,2144,26.3,1243,1,2000,3,6.1,1902,1.6,329.1
403,2015-09-12,20.6,17,708,24.5,1650,0,,0,6.5,1846,1.5,312.2
403,2015-09-13,20.9,15.8,558,26.1,1504,0,,0,6.9,1025,1.6,329.1
403,2015-09-14,22.6,17.5,601,28.1,1451,0,,0,4.2,1326,1.2,36.6
403,2015-09-15,23.3,18.6,644,28.5,1545,0,,0,5.3,1417,1.4,47.8
403,2015-09-16,22.1,17.7,616,26.3,1534,0,,0,5.8,1423,1.6,53.4
403,2015-09-17,21.8,17.7,604,27.1,1558,0,,0,6.4,1505,2,64.7
403,2015-09-18,22.5,17.6,658,27.7,1547,0,,0,4.2,1437,1.2,241.9
403,2015-09-19,23.1,18.2,658,28.7,1505,0,,0,5.6,1533,1.1,67.5
403,2015-09-20,22.9,18.8,524,27.8,1355,0,,0,3.9,1404,1.2,205.3
403,2015-09-21,23.4,18.1,556,29.1,1555,0,,0,3.5,1357,1,270
403,2015-09-22,24.4,18.2,656,30.6,1501,0,,0,5.2,1257,1.1,157.5
403,2015-09-23,22.4,19.6,551,25.7,1235,0,,0,3.9,1329,1.1,160.3
403,2015-09-24,23.7,18.7,624,29.5,1521,0,,0,4.6,1334,1.2,112.5
403,2015-09-25,23.9,20,728,28.9,1432,0,,0,4.3,1905,1.2,326.3
403,2015-09-26,23,19.6,644,28.3,1520,0,,0,5.7,1435,1.1,337.5
403,2015-09-27,22.6,16.1,629,29.5,1528,0,,0,4.3,1601,1,303.8
403,2015-09-28,21.9,16.8,747,28.3,1334,0,,0,5.8,1757,1.2,351.6
403,2015-09-29,22.7,18.1,607,28.1,1519,0,,0,5.9,1004,1.7,109.7
403,2015-09-30,21.9,19.9,741,25.4,1436,0,,0,6.7,1001,1.9,154.7
403,2015-10-01,17.6,13,2339,20.6,1,12.5,1200,29.5,12.3,2238,2.5,340.3
403,2015-10-02,17.6,10.8,530,22.5,1423,0,,0,8.9,10,2,334.7
403,2015-10-03,19.9,15.7,2358,25.3,1417,0,,0,7.3,1258,2,317.8
403,2015-10-04,17.9,13.4,718,23.3,1504,0,,0,4.7,2000,1.3,258.8
403,2015-10-05,19,12.9,620,25.7,1451,0,,0,4.7,1919,1,306.6
403,2015-10-06,19.5,13.6,737,26.3,1456,0,,0,5.4,1737,1,309.4
403,2015-10-07,20.5,15.1,519,25.8,1345,0,,0,3.7,1659,1,281.3
403,2015-10-08,20.7,17,553,26,1325,0,,0,6.2,1433,1.3,309.4
403,2015-10-09,17.1,14.6,738,20.6,1448,0,,0,7.7,1237,2.5,329.1
403,2015-10-10,13.8,11.2,715,17.2,1531,1.5,600,4.5,8.4,2349,2,315
403,2015-10-11,12.1,8.7,639,15.6,1627,2,1700,3,5.5,1212,1.8,185.6
403,2015-10-12,14.4,10.7,731,18.4,1500,0,,0,7.2,1250,2.4,334.7
403,2015-10-13,16.2,9.6,621,22.4,1330,0,,0,5.4,1216,1.4,306.6
403,2015-10-14,18.1,12.6,727,24.4,1437,0,,0,3.7,128,1.2,151.9
403,2015-10-15,18.6,13.2,640,25.3,1554,0,,0,3.4,1916,.8,278.4
403,2015-10-16,19,14.6,626,24.9,1529,0,,0,3.7,1748,1,295.3
403,2015-10-17,19.8,14.2,612,26.9,1507,0,,0,3.9,1836,.9,284.1
403,2015-10-18,19,14.1,554,25,1330,0,,0,4,1649,1.2,320.6
403,2015-10-19,19.5,15.2,412,25,1443,0,,0,4.2,1216,1,165.9
403,2015-10-20,19.4,15.6,237,24.7,1535,0,,0,4.3,1750,1.1,210.9
403,2015-10-21,19.3,15.4,657,23.7,1435,0,,0,4.3,1337,1.2,300.9
403,2015-10-22,18.8,15.5,701,22.8,1403,0,,0,3.6,1306,1,168.8
403,2015-10-23,18.5,16.4,2309,22.3,1452,0,,0,4.4,1131,1.3,154.7
403,2015-10-24,18.2,15,2359,22.5,1444,5,700,7,6.8,1216,1.8,250.3
403,2015-10-25,17.3,12.7,611,22.1,1434,0,,0,4.9,1110,1.2,149.1
403,2015-10-26,16,13.4,141,19.6,1459,.5,1900,1,5.1,947,1.6,143.4
403,2015-10-27,13.7,11.2,2338,17.2,1241,4.5,600,20,8.2,1950,2.2,272.8
