지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
406,2011-01-01,-7.8,-13.2,233,-1.3,1515,0,,0,4.3,1010,.7,56.3
406,2011-01-02,-6.6,-12.1,753,-.4,1411,0,,0,6.4,1632,.9,289.7
406,2011-01-03,-5.4,-11.7,702,1.3,1516,0,,0,5,1708,.7,292.5
406,2011-01-04,-5.1,-10.7,709,-.9,1451,0,,0,7.6,1321,.7,326.3
406,2011-01-05,-3.7,-8,2356,-1.9,1438,0,,0,7.5,1229,1.3,300.9
406,2011-01-06,-7.7,-10.9,743,-3.9,1353,0,,0,5.8,2221,1.4,284.1
406,2011-01-07,-8.4,-13.6,803,-2.4,1416,0,,0,6.2,1624,.8,278.4
406,2011-01-08,-4.8,-11.6,518,.1,2308,0,,0,5.3,2341,.7,326.3
406,2011-01-09,-6.5,-11.3,2400,0,1,0,,0,7.2,1500,1.7,270
406,2011-01-10,-9,-14.3,743,-3.8,1503,0,,0,5.5,1410,.9,56.3
406,2011-01-11,-6.2,-10.2,220,-2.3,2043,0,,0,9.9,2237,1,275.6
406,2011-01-12,-7.9,-11,747,-4.5,1455,0,,0,6.4,1146,1.7,14.1
406,2011-01-13,-7.4,-14.5,713,-.8,1515,0,,0,3.8,1217,.5,191.3
406,2011-01-14,-4.1,-6.8,1,.8,1349,0,,0,7.5,1628,1.2,298.1
406,2011-01-15,-12.1,-16.4,2349,-6.8,1,0,,0,15.7,1302,2.3,171.6
406,2011-01-16,-14.3,-18,630,-10.5,1551,0,,0,6.3,1302,1.4,247.5
406,2011-01-17,-10.9,-17.5,640,-5,1534,0,,0,5.8,1741,.8,250.3
406,2011-01-18,-8.2,-14.6,633,-2.6,1447,0,,0,5.5,1453,.7,326.3
406,2011-01-19,-6.9,-12.2,758,-2.6,1357,0,,0,7.4,1454,1,284.1
406,2011-01-20,-8.1,-11.4,748,-4.5,1512,0,,0,6.2,1544,1.3,303.8
406,2011-01-21,-7.5,-12.5,804,-2,1427,0,,0,5.7,1441,.9,300.9
406,2011-01-22,-4.7,-9.8,108,-.4,1459,0,,0,6.6,1348,.8,22.5
406,2011-01-23,-5.1,-8.6,322,-2.4,1825,1,1400,3,6.5,2255,.9,278.4
406,2011-01-24,-8.7,-12.2,737,-5.5,1409,0,,0,6.7,1305,1.4,300.9
406,2011-01-25,-9.4,-14.7,755,-3.9,1500,0,,0,6.7,1424,.7,250.3
406,2011-01-26,-8.6,-13.3,719,-4.3,1344,0,,0,8.2,1435,1.3,326.3
406,2011-01-27,-9,-13.9,733,-5.2,1311,0,,0,7.3,1614,1.3,8.4
406,2011-01-28,-7.5,-11.5,717,-3.5,1421,0,,0,6.6,108,1.3,16.9
406,2011-01-29,-9.1,-12.9,714,-5,1440,0,,0,9,1636,1.8,22.5
406,2011-01-30,-9.8,-13.7,738,-5.6,1415,0,,0,8.2,1211,1.8,284.1
406,2011-01-31,-6.9,-14.9,548,-1.6,1502,0,,0,5.7,1316,.9,298.1
406,2011-02-01,-1.2,-5.8,412,4.7,1513,0,,0,5.1,1427,.5,208.1
406,2011-02-02,-.1,-4.9,732,6.6,1458,0,,0,5.9,1500,.6,219.4
406,2011-02-03,-.3,-4.7,619,4.9,1445,0,,0,5.7,1322,.6,185.6
406,2011-02-04,.6,-2,406,3.5,1554,0,100,0,4.8,1104,.6,157.5
406,2011-02-05,.3,-1.9,213,5,1551,0,,0,4.6,1335,.7,177.2
406,2011-02-06,-.9,-4,750,2.1,1603,0,,0,3.5,904,.4,11.3
406,2011-02-07,-.8,-5.4,734,3.8,1428,0,,0,4.7,1613,.6,315
406,2011-02-08,2.7,-2.4,37,8.2,1601,0,,0,7,2250,1.3,326.3
