지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
423,2020-01-01,-1.2,-5.5,1,2.2,1436,0,4.2,147,1.2,225
423,2020-01-02,2,-.4,2324,4.5,1501,0,4.5,116,1.2,50.6
423,2020-01-03,.6,-2.9,759,6.6,1418,0,4.5,1225,1.1,320.6
423,2020-01-04,1.7,-3.4,439,7.7,1414,0,8.2,1549,1.4,320.6
423,2020-01-05,1.6,-4,750,7.3,1219,0,4.5,1353,1,323.4
423,2020-01-06,3.7,.4,11,5.1,1317,1,8.4,1853,3.1,118.1
423,2020-01-07,7,4.5,1,10.3,0,48.5,10.7,2357,3.3,202.5
423,2020-01-08,3,.1,2359,10.6,10,5.5,13.9,30,3,213.8
423,2020-01-09,-.3,-2.2,2356,2.6,1413,0,8,1416,1.9,323.4
423,2020-01-10,0,-3.7,428,5,1450,0,5,1457,1.4,334.7
423,2020-01-11,.3,-2.9,750,5.4,1439,0,5.5,1353,1.3,323.4
423,2020-01-12,0,-2.7,644,3.8,1341,0,7.5,1304,1.8,171.6
423,2020-01-13,-1.7,-4,554,1.7,1249,0,8.1,1419,1.8,326.3
423,2020-01-14,-1.3,-5.1,416,3.3,1526,0,5.1,1808,1.5,286.9
423,2020-01-15,-1.8,-6,743,2.8,1434,0,7.6,1151,1.7,323.4
423,2020-01-16,-1.1,-4.8,638,3.5,1400,0,7.4,1545,1.6,326.3
423,2020-01-17,-.3,-4.4,625,5.4,1408,0,5.9,1536,1.4,317.8
423,2020-01-18,.4,-3.8,758,7.1,1457,0,6,1759,1.2,233.4
423,2020-01-19,2.4,-1.5,11,6.2,1522,.5,11.7,1156,2,255.9
423,2020-01-20,1.4,-2.7,2358,6.4,1316,0,11.4,1953,2.3,340.3
423,2020-01-21,.2,-4.9,736,6.5,1518,0,4.7,1321,1.2,185.6
423,2020-01-22,3.6,0,1,8.7,1513,0,6.5,1550,1.6,118.1
423,2020-01-23,4.9,-.3,805,9.9,1445,0,8.3,1416,2.1,326.3
423,2020-01-24,2.9,-.4,802,7.5,1533,0,6.7,1549,1.7,345.9
423,2020-01-25,4,0,218,8.8,1132,0,5.4,1250,1.6,329.1
423,2020-01-26,6,-1,712,12.5,1459,0,11.9,2231,3,70.3
423,2020-01-27,6.4,4.5,2342,8.2,1509,.5,12.6,1139,4.5,28.1
423,2020-01-28,7.5,4.4,7,10.5,1358,0,8.8,2149,2.8,56.3
423,2020-01-29,6.2,2.5,531,10.8,1455,0,7.7,1131,2.2,123.8
423,2020-01-30,5.8,1.7,724,11.1,1407,0,6.8,1614,1.8,337.5
423,2020-01-31,3.7,.8,2354,7.9,1516,0,7,1335,1.6,191.3
423,2020-02-01,2.9,-1.5,546,7.8,1456,0,8.5,1457,1.5,216.6
423,2020-02-02,1.9,-2.1,630,5.7,1411,0,7.6,2325,1.4,233.4
423,2020-02-03,.5,-2.1,752,4,1304,0,9.2,1311,2.4,258.8
423,2020-02-04,-1,-5.2,635,4.3,1352,.5,11.2,2341,2.5,331.9
423,2020-02-05,-7.1,-10,738,-3.2,1501,0,11.6,359,3.3,329.1
423,2020-02-06,-5.5,-10.4,439,.5,1530,0,6.2,627,1.7,2.8
423,2020-02-07,-.8,-6.2,102,3.2,1406,0,7.2,1548,1.6,199.7
423,2020-02-08,.9,-1.8,749,4.6,1556,0,11.2,1345,2.7,343.1
423,2020-02-09,.3,-5.3,714,5.2,1448,0,8.1,1415,1.5,230.6
423,2020-02-10,4.3,-1.1,742,10.6,1445,0,6.9,1343,1.2,19.7
423,2020-02-11,7.1,-.4,647,14.7,1542,0,7.7,1516,1.4,202.5
423,2020-02-12,7.4,6.5,1142,8.2,1738,8.5,8.2,1222,2,109.7
423,2020-02-13,6.4,4.9,528,7.7,115,0,6.9,1149,1.6,216.6
423,2020-02-14,8.4,3.1,728,15.6,1549,0,5,1152,1.3,84.4
423,2020-02-15,9.8,5.6,122,16.1,1250,2.5,8.7,2010,2.2,331.9
423,2020-02-16,-.7,-3.5,2149,6.2,1,11,16.6,1412,3.2,222.2
423,2020-02-17,-4.6,-6,2050,-2.6,55,0,9.3,1253,3,270
423,2020-02-18,,,,,,0,6.9,25,1.7,331.9
423,2020-02-19,1.8,-3.8,532,7.6,1629,0,4.8,1144,1,106.9
423,2020-02-20,5,-.3,737,11.8,1423,0,6.9,1512,1.1,168.8
423,2020-02-21,6.9,2,514,11.7,1409,5.5,9.6,2028,1.9,227.8
423,2020-02-22,4.8,1.2,2323,8.6,1302,2.5,15.8,1345,4.1,227.8
423,2020-02-23,3.8,-1.5,721,8.4,1547,0,8,1337,1.8,244.7
423,2020-02-24,7.4,1,609,12.2,1611,0,5.9,1119,1.7,225
423,2020-02-25,7.4,5.9,2359,10.3,1650,18.5,11.6,1819,3.8,112.5
423,2020-02-26,6.9,2.6,501,11.9,1223,0,7.6,1333,2.2,250.3
423,2020-02-27,6.4,1.5,606,12.7,1531,0,7.8,1649,1.7,222.2
423,2020-02-28,4.7,3.4,153,6.2,1015,3.5,6.5,1013,1.1,241.9
423,2020-02-29,7.5,4.4,414,12.5,1643,.5,6.9,1340,1.7,343.1
423,2020-03-01,5.5,2.5,532,9.4,1250,0,6.7,2231,1.7,331.9
423,2020-03-02,4.2,1,711,8.1,1502,0,9.3,839,2.3,340.3
423,2020-03-03,5.5,.5,658,10.9,1441,0,8.3,1313,1.9,202.5
423,2020-03-04,2.9,.1,2256,5.8,1253,0,14.1,1255,3.5,205.3
423,2020-03-05,2.2,-2,654,7.1,1544,0,7.7,933,2.1,337.5
423,2020-03-06,3.9,-2.5,646,10.6,1509,0,6.1,1247,1.2,213.8
423,2020-03-07,6.8,1,612,13.8,1429,0,7.5,1447,1.4,213.8
423,2020-03-08,9.1,1.2,655,17.2,1531,0,6.6,1616,1.2,230.6
423,2020-03-09,10.9,3.5,633,17.9,1406,0,8.4,1604,1.6,315
423,2020-03-10,7,4.3,2351,10.9,1,6.5,9,1805,2.6,267.2
423,2020-03-11,4.5,1.4,603,8.7,1544,0,9.9,1331,2.9,182.8
423,2020-03-12,7.1,.4,638,13.4,1504,0,11.4,1503,2.5,160.3
423,2020-03-13,5.3,.6,2356,8.8,1511,0,8.9,847,3.2,329.1
423,2020-03-14,4.7,-1.7,658,9.3,1423,0,12.8,1555,2.8,225
423,2020-03-15,5.2,1.2,2357,9.6,1238,0,14.3,1433,3.8,275.6
423,2020-03-16,3.9,-1.7,639,9.1,1403,0,9.3,1704,2.7,255.9
423,2020-03-17,7,2.9,106,12.7,1442,0,9.1,1332,2.7,216.6
423,2020-03-18,10.4,3.6,505,17.1,1531,0,8.4,1147,2.4,185.6
423,2020-03-19,9.3,6.9,2350,11.9,609,0,18.4,806,5.5,210.9
423,2020-03-20,9.4,3.9,657,14,1426,0,15,1607,3.2,230.6
423,2020-03-21,12.5,7.7,44,19,1514,0,6.9,1649,2,208.1
423,2020-03-22,11.4,5.7,640,17.2,1519,0,10.9,1311,3.1,326.3
423,2020-03-23,10.2,4.8,454,17,1524,0,8.4,1747,1.9,227.8
423,2020-03-24,11.1,4.5,636,17.8,1355,0,7.9,1439,1.4,205.3
423,2020-03-25,12.3,4.9,633,19.1,1454,0,7.2,1322,1.6,222.2
423,2020-03-26,14.6,7.7,559,20.6,1357,2.5,7.4,1730,1.8,205.3
423,2020-03-27,12.2,7.8,2356,16.6,1547,3,10.6,1905,3,317.8
423,2020-03-28,7.8,4.6,640,12.6,1451,0,9.3,1218,3.2,320.6
423,2020-03-29,9.1,1.4,637,15.8,1453,0,7.6,1513,1.8,202.5
423,2020-03-30,9.7,3,637,16.4,1516,0,7.4,1734,1.4,191.3
423,2020-03-31,11.7,3.9,621,18.3,1459,0,7.8,1303,1.4,222.2
423,2020-04-01,11.4,7,2356,17.8,1306,0,13.2,2001,3.4,354.4
423,2020-04-02,9.6,3.7,639,15,1350,0,9,1601,2.2,194.1
