지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
420,2004-01-01,.7,-1.7,650,2.9,1342,0,6.4,1.1,172.7
420,2004-01-02,-.2,-2.3,1859,3.1,1251,2,5.6,1.2,183.4
420,2004-01-03,.8,-2.1,746,5.6,1324,0,7,1.5,14.4
420,2004-01-04,0,-3,711,4.5,1359,0,5.4,1.6,265.3
420,2004-01-05,1.6,-2,747,5.7,1236,0,4.2,1,181.3
420,2004-01-06,1.7,-.2,738,4.5,1247,0,3.8,.5,179.2
420,2004-01-07,-1.6,-5.1,2232,2.9,1402,0,7.8,1.5,300.7
420,2004-01-08,-.9,-5.5,48,2.9,1413,0,5.3,1.7,3.6
420,2004-01-09,-.6,-2.5,717,3.2,1314,0,5.6,1,169.4
420,2004-01-10,-3.4,-7.3,2159,.1,1252,0,8.3,1.5,300.4
420,2004-01-11,-1.8,-6.5,116,1.4,1301,0,6.6,1.4,82.1
420,2004-01-12,-4.1,-8.8,2243,-1.3,1247,.5,9,1.3,175.6
420,2004-01-13,-10.6,-13.6,2356,-6.9,1435,0,7.9,1.6,263.8
420,2004-01-14,-7.8,-12.7,50,-3.6,1256,0,7.5,1.2,302.2
420,2004-01-15,-3.4,-6.9,115,.6,1304,0,6.4,1.1,282.8
420,2004-01-16,-.2,-4.4,609,3.2,1355,.5,8.3,2.2,35.3
420,2004-01-17,-1.7,-3,2013,1,48,0,7,1.5,76.6
420,2004-01-18,-3,-5,2304,-2.2,842,0,6.1,1.3,24.5
420,2004-01-19,-5.2,-7.3,717,-1.8,1349,0,6.7,1.1,20.2
420,2004-01-20,-8.5,-13.9,0,-3.5,1358,0,13.2,1.9,341.8
420,2004-01-21,-18.4,-21.8,1757,-13.8,1,0,11.1,1.6,356.7
420,2004-01-22,-16.8,-21,717,-12.5,1402,0,11.6,1.7,341.9
420,2004-01-23,-12.2,-16.3,701,-7.2,1446,0,7.2,1.4,292.2
420,2004-01-24,-10.9,-13.6,700,-6,1354,0,7.4,1.7,269.2
420,2004-01-25,-10.8,-13.7,34,-6,1427,0,8.1,1.5,.9
420,2004-01-26,-9,-13.6,404,-4.3,1124,0,5.8,1.2,300.6
420,2004-01-27,-7.1,-11.2,559,-1.7,1339,.5,7.7,1.4,356.5
420,2004-01-28,-2.8,-7.7,1,1.9,1430,.5,6,1.1,177.6
420,2004-01-29,-.2,-2.1,3,3,1437,1,5.8,.9,184.4
420,2004-01-30,-.9,-3.3,603,3.6,1344,1.5,5.6,1.2,332.6
420,2004-01-31,.1,-4.1,734,4.7,1424,1.5,4.7,1,6.9
420,2004-02-01,1.5,-1.2,2055,6.4,1356,1.5,5.8,1.4,.7
420,2004-02-02,-5.5,-10.4,2256,-.7,4,0,7.9,1.4,4.4
420,2004-02-03,-7.8,-12,649,-3.1,1351,0,7,1.4,11.5
420,2004-02-04,-4.7,-10.6,136,.5,1452,0,7.3,1.6,187.9
420,2004-02-05,-8.3,-12.3,2358,-3.5,1317,0,10.3,2,356.4
420,2004-02-06,-7.6,-12.8,256,-2.9,1242,0,6.6,1.2,144
420,2004-02-07,-7.4,-12.8,747,-2.5,1431,0,7.5,1.5,4
420,2004-02-08,-2.3,-7.7,2238,4,1424,0,8.3,1.8,6.4
420,2004-02-09,-5,-9.6,724,.1,1451,0,6.1,1.9,125.3
420,2004-02-10,-2.7,-7.7,600,2.1,1302,0,5,1.2,277.7
420,2004-02-11,-.9,-3.4,128,3.1,1311,0,5.7,1.3,21.7
420,2004-02-12,-.6,-3.9,648,4.1,1244,0,5.5,1.3,156.9
