지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
423,2024-01-01,3.3,-.9,215,7,1326,0,5.5,1405,.9,224
423,2024-01-02,2.9,1.6,500,5.3,1416,0,5.8,1422,1,344
423,2024-01-03,1.9,-.9,2358,4.8,1328,0,6.9,1358,1.2,340
423,2024-01-04,1.9,-3.2,439,5.5,1433,0,7.2,1421,1.4,206
423,2024-01-05,,,,,,0,,,,
423,2024-01-07,,,,,,0,,,,
423,2024-01-08,-4.4,-10,506,0,1418,0,6.4,1433,1.2,228
423,2024-01-09,-.2,-1.8,39,1.2,1517,.5,4.3,549,1,172
423,2024-01-10,-1.5,-4.5,648,2.4,1512,0,4.6,1346,1.3,45
423,2024-01-11,1.4,-3.1,559,5.1,1512,0,6.8,1557,1.5,215
423,2024-01-12,1.2,-2.1,746,5.2,1510,0,6.5,1117,1.5,321
423,2024-01-13,.1,-4.1,747,5.6,1609,0,5.9,1025,1,17
423,2024-01-14,-.4,-3.5,2345,3.9,1126,1.5,7.9,2012,1.7,323
423,2024-01-15,-3.7,-6.7,729,.4,1544,0,7.1,1022,2.1,18
423,2024-01-16,-2.6,-7.5,750,3.4,1425,0,5.2,1125,1.1,83
423,2024-01-17,.4,-3,24,1.9,1008,6,4.8,1401,1.4,53
423,2024-01-18,4.6,.8,712,9.3,1637,0,8.7,2204,2.3,91
423,2024-01-19,5.9,4.7,2206,8.8,1531,0,11.1,2125,4,56
423,2024-01-20,3.7,2,2037,5.1,1201,0,11.4,1239,4.7,102
423,2024-01-21,1.1,-2.8,2352,3.2,1203,0,9,2120,2.3,274
423,2024-01-22,-8.6,-11.5,2230,-2.8,1,0,9.5,511,2.9,280
423,2024-01-23,-11.3,-13.7,748,-8.1,1450,0,10.8,1850,2.8,337
423,2024-01-24,-7.5,-10.9,744,-3.8,1501,0,11.5,1049,2.8,344
423,2024-01-25,-4.8,-9.2,724,-.2,1550,0,8.1,1048,1.8,330
423,2024-01-26,-2,-7.1,520,4,1344,0,6.4,1512,.9,245
423,2024-01-27,-.4,-5.3,720,4.7,1449,0,6.9,1537,1.2,294
423,2024-01-28,-1.6,-5.5,707,3.6,1509,0,6.2,1735,1,249
423,2024-01-29,-.9,-5.6,712,4.3,1444,0,6.4,1234,.9,29
423,2024-01-30,1.1,-4.4,646,7.6,1549,0,4.8,1205,.8,112
423,2024-01-31,4.4,.4,1,9.8,1340,0,8.2,1500,1.5,335
423,2024-02-01,1.5,-1.8,723,6.2,1553,0,5.7,234,1.9,337
423,2024-02-02,2.4,-.5,2354,6.6,1327,0,5.7,1321,1.2,218
423,2024-02-03,4.5,-1.3,139,8.4,1330,0,6.5,841,1.5,86
423,2024-02-04,6.6,1.7,739,10.8,1430,0,7.3,2245,1.7,111
423,2024-02-05,2.5,.2,1959,7.6,1,4.5,13.4,855,4.7,58
423,2024-02-06,1.3,-.3,647,3,1533,0,,,,
423,2024-02-07,.6,-1.6,2251,3.7,1228,0,6.6,1403,1.2,234
423,2024-02-08,.6,-3.6,712,5.9,1514,0,6,1528,1,215
423,2024-02-09,1,-3.3,657,6,1337,0,7.4,1454,1.3,229
