지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
413,2013-01-01,-3.5,-8.2,209,1.1,1441,1,800,2.5,8,1454,1.3,286.9
413,2013-01-02,-9.7,-13.1,2356,-2.8,1,0,,0,11.4,1410,3.2,340.3
413,2013-01-03,-11.5,-14.6,802,-7.9,1427,0,,0,6.5,1344,1.9,309.4
413,2013-01-04,-10,-14,832,-5,1506,0,,0,5.4,1528,1.4,247.5
413,2013-01-05,-6.5,-12.3,603,-.8,1507,0,,0,6.2,1612,1.2,312.2
413,2013-01-06,-5.4,-9.2,730,-1,1446,0,,0,5.8,1508,1.2,241.9
413,2013-01-07,-4.3,-8.8,611,0,1406,0,,0,5.5,1645,1,292.5
413,2013-01-08,-3.7,-7,721,.4,1420,0,,0,7.3,1504,1.7,236.3
413,2013-01-09,-7.1,-8.5,2351,-4.7,1,0,,0,7.5,1314,2.6,267.2
413,2013-01-10,-7.2,-11.5,630,-2.6,1509,0,,0,6,1559,1.4,281.3
413,2013-01-11,-3.1,-7.7,10,.7,1504,0,,0,3.8,833,1.2,101.3
413,2013-01-12,.9,-2.4,1,4.7,1346,.5,700,.5,7.2,1327,1.4,244.7
413,2013-01-13,0,-3,405,3.4,1614,0,,0,5.1,758,.8,81.6
413,2013-01-14,-1,-4.5,716,3.2,1444,0,,0,7.6,1402,1.4,292.5
413,2013-01-15,-1.3,-5.4,736,2.9,1524,0,,0,4.7,1811,1.1,292.5
413,2013-01-16,-1.4,-3.8,2356,1.4,1503,0,,0,7.2,1530,1.7,289.7
413,2013-01-17,-4.1,-6.4,815,-1.3,1453,0,,0,6.1,1558,1.8,253.1
413,2013-01-18,-3.4,-8.3,702,1,1452,0,,0,6.2,1829,1.5,284.1
413,2013-01-19,1.1,-2.1,226,5.2,1427,0,,0,5.7,1401,1.1,295.3
413,2013-01-20,2.1,-2.2,325,5,1811,0,,0,5.6,1210,1.3,101.3
413,2013-01-21,3,1.9,700,5,4,2.5,1500,15.5,7.2,1531,2.1,45
413,2013-01-22,4.5,2.8,35,6.4,1522,0,,0,4.8,1149,1.3,42.2
413,2013-01-23,2.7,2,2347,4.3,11,.5,1000,1,7,2339,1.8,247.5
413,2013-01-24,.3,-5.4,2359,3.7,1150,0,,0,11.2,1952,3,326.3
413,2013-01-25,-7.6,-9.4,2354,-5.3,6,0,100,0,11.8,58,3.4,227.8
413,2013-01-26,-7.8,-10.4,814,-4.4,1625,0,,0,8.4,1345,2.5,244.7
413,2013-01-27,-6.1,-9.9,807,-3,1554,0,,0,7.8,1235,1.9,281.3
413,2013-01-28,-2.9,-8.4,615,.7,1548,0,,0,4.3,1613,1,194.1
413,2013-01-29,2.8,.6,29,4.4,2151,0,,0,3.5,1613,.8,95.6
413,2013-01-30,5.6,3.2,157,8.8,1551,0,,0,4.1,1332,1.1,87.2
413,2013-01-31,7.3,2.6,610,11.7,1500,0,,0,7,2107,1.2,50.6
413,2013-02-01,8.4,5.9,2359,10.2,1648,6,600,46,7.4,2034,1.6,247.5
413,2013-02-02,.6,-2.5,2331,5.8,1,0,,0,9.1,1243,2.9,275.6
413,2013-02-03,-2.4,-4.7,726,-.4,1342,1.5,2200,5,5.2,1712,1.2,36.6
413,2013-02-04,.5,-1.7,2304,3.4,1439,3.5,200,6.5,8,1551,1.8,292.5
413,2013-02-05,-.1,-3.4,501,3.2,1515,1,2000,4.5,4.8,1104,.8,95.6
413,2013-02-06,-.2,-1.5,958,1,21,1,100,2,6.8,940,2.2,244.7
413,2013-02-07,-9.4,-12.4,2153,-1.1,8,0,,0,11.5,645,3.7,289.7
413,2013-02-08,-10.1,-14.4,744,-5.2,1622,0,,0,9.5,7,2,312.2
413,2013-02-09,-6.5,-11.8,611,-2,1418,0,,0,7.6,1503,1.4,258.8
413,2013-02-10,-2.9,-6.5,2328,1,1330,0,,0,8.4,1353,2.1,286.9
413,2013-02-11,-4.5,-8.7,631,-.4,1535,0,,0,4.7,1805,1.4,241.9
413,2013-02-12,-2.4,-3.9,609,-.7,1355,0,,0,8.1,1420,1.6,300.9
413,2013-02-13,-.5,-5,750,3.4,1528,0,100,0,6.3,1407,1.4,258.8
413,2013-02-14,1.6,-2.4,600,5.5,1456,0,,0,5.2,1457,1.3,258.8
413,2013-02-15,.4,-3.5,2338,3.4,1303,0,,0,9.9,1356,2.6,286.9
413,2013-02-16,-1.4,-5.7,656,3,1536,0,,0,5.7,1724,1.5,270
413,2013-02-17,3.1,-1.7,819,7,1621,0,,0,5,818,1.2,64.7
413,2013-02-18,2.3,-.7,2358,4.8,1,0,,0,8.2,1404,2.5,284.1
413,2013-02-19,-1.4,-5.1,2358,2.4,1313,0,,0,10.4,1616,2.9,323.4
413,2013-02-20,-3.2,-6.7,431,1.1,1509,0,,0,8.9,1349,2.2,239.1
413,2013-02-21,-.3,-3.5,416,3.7,1429,0,100,0,8.5,1459,2,244.7
413,2013-02-22,1.3,-1.5,309,5.7,1348,1,600,2,10.8,1458,2.3,306.6
413,2013-02-23,.5,-3,531,3.4,1514,0,,0,10.3,1421,2.8,250.3
413,2013-02-24,2.5,-2,653,6.2,1422,0,,0,7.9,1302,1.7,244.7
413,2013-02-25,3.8,-.6,446,8.7,1519,0,,0,3.8,1105,.9,112.5
413,2013-02-26,5.4,1.9,652,8,1800,0,,0,5.4,1449,1.2,230.6
413,2013-02-27,5.2,3.1,752,9.8,1508,0,,0,7.8,1748,2.2,286.9
413,2013-02-28,7.5,-.1,639,14.1,1607,1.5,2400,1.5,7.7,2304,1.6,233.4
413,2013-03-01,2.4,-.9,2334,8.8,1,1.5,100,4.5,11.4,1513,3.5,236.3
413,2013-03-02,.5,-2.5,637,4.1,1535,0,,0,7.7,1417,2.4,244.7
413,2013-03-03,1.6,-1.7,714,5.5,1509,0,,0,7.6,1614,2.1,253.1
413,2013-03-04,4.4,.3,318,9.2,1449,0,,0,8.4,1657,2,317.8
413,2013-03-05,4.8,.1,630,10,1602,0,,0,7.4,1605,1.9,292.5
413,2013-03-06,8.1,.9,652,14.6,1547,0,,0,5.8,1630,1,185.6
