지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
509,2006-01-01,.8,-.7,45,1.8,1036,0,3.8,1.1,210.2
509,2006-01-02,-.2,-3.1,826,3.6,1341,0,8.8,1.3,3.8
509,2006-01-03,-2.5,-4.8,700,1.9,1519,0,9,2.1,351.6
509,2006-01-04,-6.8,-8.9,2127,-4.6,4,0,8.2,2.4,38.3
509,2006-01-05,-9,-13.8,754,-2.4,1526,0,7.4,1.7,355.5
509,2006-01-06,-8.2,-12.5,617,-3.5,1519,0,9.6,1.9,349.8
509,2006-01-07,-7.9,-12.1,510,-1.4,1531,0,10.1,1.4,342
509,2006-01-08,-6.5,-11.4,702,.7,1430,0,4.9,1.9,354.2
509,2006-01-09,-2.6,-9.3,608,4,1425,0,5.6,1.6,204.2
509,2006-01-10,-1,-5.7,2357,3.3,1506,0,5.7,1.7,.6
509,2006-01-11,-3.2,-7.6,714,3.9,1501,0,4.2,1.8,351.5
509,2006-01-12,.1,-6.9,734,4.9,2352,9.5,11.1,1.8,155.2
509,2006-01-13,4.5,2.1,2203,6.3,133,28,11.1,1.7,154.3
509,2006-01-14,3,-.1,2359,9.4,1537,0,5.6,1.7,11.3
509,2006-01-15,2,-1.8,2224,7.9,1430,0,4.3,1.4,351.1
509,2006-01-16,-.1,-2.8,656,3.7,1327,0,4.2,1.4,210.6
509,2006-01-17,-.1,-3.8,334,5.3,1404,0,4.2,1.2,352
509,2006-01-18,-.6,-4.3,750,6.6,1444,0,3.9,1.5,348.4
509,2006-01-19,1,-4.4,757,6.8,1518,0,5.4,1.1,50.4
509,2006-01-20,1.1,-2,437,7.1,1519,0,5.2,1.2,176.5
509,2006-01-21,-.7,-5.4,728,5.6,1314,0,6.1,1.6,355.4
509,2006-01-22,-3.4,-6.5,2357,-.9,1419,0,11.6,2.5,345.2
509,2006-01-23,-5.9,-11.5,733,.5,1502,0,6.4,1.8,196.3
509,2006-01-24,-5.6,-11,618,2.7,1519,0,5.7,1.8,204.7
509,2006-01-25,-2.7,-7.1,710,3.3,1420,0,4.2,1.6,351.8
509,2006-01-26,-.7,-4.7,304,4.6,1359,0,5.8,1.7,200.2
509,2006-01-27,.7,-3.6,2359,5.8,1540,0,8,1.5,351.2
509,2006-01-28,-.7,-5.9,456,7,1411,0,5.1,1.7,225.8
509,2006-01-29,4.2,-2,204,9.2,1408,.5,5.1,1.4,224.6
509,2006-01-30,3.9,.1,743,8,1422,0,3.5,.8,353.5
509,2006-01-31,3.1,.3,229,6.5,1306,1.5,4.3,.7,60
509,2006-02-01,1,-3.3,2348,5.8,1437,.5,9.5,1.7,18.3
509,2006-02-02,-3.9,-8.5,0,1.2,1457,0,10.1,2.1,7
509,2006-02-03,-12.5,-15.1,2357,-8.5,1,0,8.5,2.5,351
509,2006-02-04,-10,-16.1,348,-4.5,1627,0,7.8,1.4,1
509,2006-02-05,-6.5,-13.4,448,-1.9,1259,0,5.6,1.2,36.3
509,2006-02-06,-1.3,-5.7,20,5.4,1605,0,5.8,1.5,12.1
509,2006-02-07,-1.6,-5.5,2353,.4,1521,0,7.8,1.5,211.7
509,2006-02-08,-7.7,-10.8,759,-3.5,1519,0,7.9,1.8,2.6
509,2006-02-09,-5.6,-13.7,718,-1.6,1513,0,5.8,2,200.6
509,2006-02-10,.2,-3.4,125,4,1523,0,9.5,2.5,205.5
509,2006-02-11,.5,-3.2,2358,5.6,1411,0,9.6,2.1,11.9
509,2006-02-12,-2.7,-6.9,705,3.4,1445,.5,7.4,1.8,355.4
509,2006-02-13,4.3,-3.9,39,10.6,1609,1,9.1,3.5,206.3
509,2006-02-14,5,3.4,2238,7.3,1,7,8.6,3,219.6
509,2006-02-15,3.7,.8,2305,6.7,1553,0,4.6,1.2,52.3
509,2006-02-16,1,-5.7,2358,7.7,1406,0,12.3,2.6,62.2
509,2006-02-17,-5.7,-9.5,641,-1.4,1600,0,12.7,2.8,4
509,2006-02-18,-.8,-6.5,201,5.1,1557,0,8.2,2.5,222.3
509,2006-02-19,2,-1.8,718,8.3,1500,0,6.1,2,206.8
509,2006-02-20,2.2,-2,533,10.1,1353,0,6.6,1.9,350.1
509,2006-02-21,2.9,-2.5,651,9.3,1215,0,6.4,1.7,355.7
509,2006-02-22,2.6,-2.7,2316,7.6,1339,0,8,1.5,346.4
509,2006-02-23,-.4,-6.6,714,6.7,1408,0,5.8,1.4,200.8
509,2006-02-24,2.4,-3.9,519,11.3,1519,0,4.4,1.5,1.9
509,2006-02-25,5.5,-1.1,437,11.5,1358,0,5.8,1.3,.2
509,2006-02-26,.2,-4,2354,6.3,119,0,11.5,2.7,356.4
509,2006-02-27,-1.2,-7.5,713,5.2,1546,0,6.1,1.5,352.3
509,2006-02-28,2,-1.6,1,3.8,1316,.5,4.2,.8,136.1
509,2006-03-01,-.3,-2.7,727,2.3,1434,1.5,7.1,1.9,358.8
509,2006-03-02,-1.5,-3.6,820,2.1,1455,.5,9.3,1.8,341
509,2006-03-03,-1,-6,629,5.4,1436,0,8.6,2.1,352.2
509,2006-03-04,2.8,-4.2,429,9.1,1618,2.5,13.6,3,237.8
509,2006-03-05,7.4,2.2,2336,13,1508,0,7.5,2.7,194.8
509,2006-03-06,4.7,-.2,355,12.6,1454,0,5.6,1.7,353.9
509,2006-03-07,4.8,-1.3,452,10.7,1321,0,8.2,2.4,233.7
509,2006-03-08,4.6,-2.2,714,10.9,1452,0,5.8,1.6,4.7
509,2006-03-09,9.3,3.8,12,14.8,1626,0,6.8,1.7,161.4
509,2006-03-10,9.2,6,558,15,1342,0,8.9,3,191.2
509,2006-03-11,5.7,.6,2346,9.9,1424,0,8.5,2,356.1
509,2006-03-12,-4.8,-7,2141,.5,1,0,11.6,3.3,193.6
509,2006-03-13,-2.7,-9.2,515,4.1,1420,0,10.6,2.8,3.2
509,2006-03-14,.1,-4.1,306,5.5,1404,0,9.6,2.6,356.9
509,2006-03-15,5,-.4,244,10.3,1403,0,7.6,2.8,200.4
509,2006-03-16,3.1,1.5,2357,5.7,1,7,5.4,1.1,356.8
509,2006-03-17,7.7,.6,107,15.1,1507,0,4.1,1.4,355.5
509,2006-03-18,8.3,3.1,2351,13.5,1242,0,9,2.4,359.2
509,2006-03-19,3.3,-1.1,2339,9.3,1556,0,10.2,2.5,220.6
509,2006-03-20,3.7,-2.1,406,8.2,1334,0,5.9,1.9,254.4
509,2006-03-21,8,.2,524,17,1539,0,5.5,1.9,3.7
509,2006-03-22,9.3,4.1,414,16.9,1419,0,9.9,2,185
509,2006-03-23,5.9,2.3,2359,11.2,1409,0,10.3,2.9,350.9
509,2006-03-24,4.5,-2.2,549,11.6,1344,0,7.3,2.1,190.4
509,2006-03-25,8.7,4.1,1,14.6,1409,0,12.2,4.4,189
509,2006-03-26,5.7,-.8,545,12.1,1514,0,7.4,1.8,351.9
509,2006-03-27,5.4,-.5,543,11.7,1307,0,10.8,2.5,194.1
509,2006-03-28,2.3,.4,522,4.4,143,0,11.4,2.4,352.6
509,2006-03-29,3.3,-1.7,637,7.2,1545,.5,10.6,2.5,353.3
509,2006-03-30,3.6,-2.2,511,10.1,1605,0,10.9,2.3,.6
509,2006-03-31,6.9,-1.4,514,14,1607,0,6,2.1,228.9
509,2006-04-01,9.9,5.7,230,12.7,928,15.5,8,1.5,176.4
509,2006-04-02,6.4,4.1,2323,10.5,1,1,10.3,3.8,185.2
509,2006-04-03,10.9,4.4,14,18.4,1617,0,9.3,3.1,227.6
509,2006-04-04,10.7,8.5,446,14.1,1618,1,5.8,1.3,39.3
509,2006-04-05,10.3,4.1,2336,17.4,1507,0,10.7,1.7,359.6
509,2006-04-06,8.5,1.9,600,12.8,1505,0,9,2,202.9
509,2006-04-07,9.9,7.1,2219,13.5,1129,0,9.8,3.7,224.1
509,2006-04-08,9.4,6,540,14.3,1346,0,7.8,2.2,351.7
509,2006-04-09,15.2,8.3,133,20.1,1410,0,10.5,2.4,229.6
509,2006-04-10,14.6,11.7,402,18.8,1603,15,8.6,2.3,137
509,2006-04-11,15.4,10,2330,21.4,1529,0,10.5,3,28.3
509,2006-04-12,13.7,8.2,436,21,1313,0,7.1,1.9,200.7
509,2006-04-13,8,4.2,2345,11.9,1700,0,7.1,1.8,200.1
509,2006-04-14,11.4,4.4,2,18.9,1455,0,7,1.7,46.6
509,2006-04-15,10.5,7.2,2336,15.7,1559,0,6.1,2,195.8
509,2006-04-16,6.5,2.2,545,12.6,1701,0,13.1,3.1,.3
509,2006-04-17,9.6,2.7,554,14.6,1414,0,8.6,3.3,227.2
509,2006-04-18,14.8,12.1,205,18.3,1214,0,10.8,3.3,186.1
509,2006-04-19,8.7,3.1,2341,16.2,1,22,13.1,3.5,158
509,2006-04-20,7,3.3,14,9.1,1727,.5,11.4,3.1,13.8
509,2006-04-21,9.7,6,507,15.9,1549,0,11.3,2.4,214.9
509,2006-04-22,10.8,5.6,602,18.3,1503,0,8.3,1.5,20.9
509,2006-04-23,8.1,5.9,336,13.5,1230,5.5,12.5,2.7,214.9
509,2006-04-24,9.1,4.1,559,13.7,1451,0,10.3,3.5,222.1
509,2006-04-25,9.9,3.7,612,16.6,1306,0,8.1,1.9,224
