지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
402,2018-01-01,-1.1,-6.1,734,4.5,1427,0,5.1,1530,.8,295.3
402,2018-01-02,-1.8,-5.1,502,3.4,1338,0,6.4,2344,1,11.3
402,2018-01-03,-3.9,-6.4,749,0,1451,0,7.5,108,1.5,25.3
402,2018-01-04,-4.6,-8.4,705,-1.5,1319,0,5.1,52,1.3,11.3
402,2018-01-05,-2.6,-5.5,655,2.2,1425,0,4.8,1301,1.1,182.8
402,2018-01-06,-2.7,-7.9,739,2.4,1410,0,5.7,1205,1.1,236.3
402,2018-01-07,-1.5,-7.1,738,2.2,1644,0,5,1013,1,230.6
402,2018-01-08,1.5,-.7,2359,4.2,1143,.5,8.7,2246,1.2,292.5
402,2018-01-09,-3.6,-6,2359,-.5,1400,0,6,1428,1.5,281.3
402,2018-01-10,-6.6,-9.8,0,-2.6,1308,.5,7.1,1422,1.4,281.3
402,2018-01-11,-10.1,-13,2356,-6.4,1419,0,6.2,1132,1.2,227.8
402,2018-01-12,-9.5,-15.2,804,-3.8,1957,0,6,1452,.9,149.1
402,2018-01-13,-5.3,-7.4,514,-2.2,1624,0,3.9,956,.6,106.9
402,2018-01-14,0,-5.9,654,5,1520,0,5.7,1414,.9,222.2
402,2018-01-15,4.6,.9,2356,7.9,1351,0,4.5,1307,1,253.1
402,2018-01-16,2.7,-1,424,6.2,1536,0,4.1,1602,1,213.8
402,2018-01-17,4.6,1.9,716,9.2,1443,0,4.5,1617,1,241.9
402,2018-01-18,2.5,.4,2353,5.7,1450,0,6.6,1457,1.1,8.4
402,2018-01-19,1.5,-2.4,800,6.5,1425,0,5.4,1356,1.2,239.1
402,2018-01-20,1.9,-2.4,244,6.9,1436,0,4.9,1420,.8,258.8
402,2018-01-21,.3,-4.3,727,5.7,1427,0,4.6,1505,1.1,222.2
402,2018-01-22,.3,-4.4,0,4.9,1311,4,6.5,1323,1.2,227.8
402,2018-01-23,-10.1,-14.2,2357,-4.4,1,0,7.4,2337,1.2,0
402,2018-01-24,-12.9,-15.3,734,-9.3,1503,0,7,2347,.9,22.5
402,2018-01-25,-12.9,-15.8,720,-8.2,1633,0,7.5,2052,1.6,2.8
402,2018-01-26,-13.3,-16.8,724,-8.9,1414,0,6.2,2026,.9,16.9
402,2018-01-27,-10.1,-16.8,738,-4,1514,0,4.6,801,.7,5.6
402,2018-01-28,-5.4,-8.3,2351,-.4,1431,0,5.7,2030,.7,284.1
402,2018-01-29,-7.2,-11,736,-2.8,1504,0,7.1,1203,.9,8.4
402,2018-01-30,-5.2,-12.7,758,-.3,2109,.5,5.3,1317,1,244.7
402,2018-01-31,-2,-5.4,2353,.8,1500,0,5.2,223,1,247.5
402,2018-02-01,-3.8,-9.9,741,2.2,1444,0,3.5,1340,1,14.1
402,2018-02-02,-2.5,-8.8,648,3.9,1441,0,4.6,1512,1,225
402,2018-02-03,-6.2,-9.6,2300,-1.3,120,0,5.8,1305,1.5,306.6
402,2018-02-04,-8.7,-11.9,758,-5.2,1536,0,6.3,1316,1.2,258.8
402,2018-02-05,-8.2,-11.8,436,-3.3,1407,0,7.2,1317,1.2,239.1
402,2018-02-06,-9.1,-12.3,711,-4.4,1519,0,6.5,1758,1.3,210.9
402,2018-02-07,-7.8,-14.4,729,-1.1,1508,0,5.9,1403,1.2,272.8
402,2018-02-08,-4.7,-11.2,711,2.6,1546,0,5.2,1457,1.1,222.2
402,2018-02-09,-.3,-6.2,209,5.4,1601,0,4.5,1711,.9,222.2
402,2018-02-10,-.4,-6.2,2350,4.9,1214,0,6.7,1647,1.2,286.9
402,2018-02-11,-5.1,-8.5,733,-1.3,1335,0,6.1,1012,1.4,272.8
402,2018-02-12,-4.5,-8.5,604,.2,1425,0,6.9,1327,1.3,227.8
402,2018-02-13,-.1,-8.2,733,5.9,1448,0,11.8,1728,1.8,202.5
402,2018-02-14,4,.1,427,9.2,1321,0,14.6,1217,1.5,199.7
402,2018-02-15,.5,-3.1,742,5.1,1430,0,6.7,1008,1.5,22.5
402,2018-02-16,-.4,-5.6,807,5.4,1415,0,6.2,1425,1.3,216.6
402,2018-02-17,-1.8,-6,739,2.2,1351,0,6.6,1556,1.2,258.8
402,2018-02-18,-.1,-3.9,643,4.8,1449,0,5.8,138,1.3,19.7
402,2018-02-19,2.1,-2.1,516,6.9,1526,0,4.6,1212,1,0
402,2018-02-20,1.4,-3.2,609,7.3,1434,0,6.3,1133,1,354.4
402,2018-02-21,-.1,-4.2,712,4.9,1409,0,7.1,1355,1.4,19.7
402,2018-02-22,2,-3.5,711,6.3,1533,0,8.6,1912,1.6,225
402,2018-02-23,4.1,-1.1,812,8.3,1642,4.5,9.1,1636,1.4,239.1
402,2018-02-24,3.2,0,2341,7.1,1506,0,5.9,1556,1.1,216.6
402,2018-02-25,2.3,-1.6,722,8,1343,0,7,1458,1.4,247.5
402,2018-02-26,2.8,-3.6,548,9.8,1524,0,4.1,1636,1,261.6
402,2018-02-27,3.4,-1,505,6.6,1537,0,3.6,1556,1,101.3
402,2018-02-28,4.1,1.8,2118,7.4,1206,16,7.7,2012,1.8,11.3
402,2018-03-01,.6,-3.8,2347,3.6,612,1,8.1,949,1.8,284.1
402,2018-03-02,-.4,-5.7,706,4.7,1524,0,6.1,1038,1.3,250.3
402,2018-03-03,7.8,-.5,559,15.8,1544,0,7.1,1728,1.2,239.1
402,2018-03-04,9.5,7.4,300,11.9,1643,11.5,7.7,2359,1.4,95.6
402,2018-03-05,5,1.4,2314,9.5,1409,5,10.1,233,2.6,59.1
402,2018-03-06,4.6,-1.5,637,11.1,1544,0,5.3,1709,1.4,236.3
402,2018-03-07,6,2.2,504,10.5,1428,.5,7,1056,1.7,81.6
402,2018-03-08,4.9,2.4,415,9.3,1639,4.5,6.7,1303,1.6,16.9
402,2018-03-09,5.6,2.6,704,9.9,1326,0,6.2,1412,1.4,239.1
402,2018-03-10,4.7,-.1,654,10,1412,0,6.7,1523,1.3,230.6
402,2018-03-11,7,3.5,729,12.4,1413,0,7.6,1328,1.3,233.4
402,2018-03-12,7.8,1.2,539,15.4,1508,0,3.9,1355,1,219.4
402,2018-03-13,11.9,3.7,227,18.6,1415,0,10.6,1440,1.6,227.8
402,2018-03-14,16.8,13.1,655,22,1343,0,7.2,1256,1.2,191.3
402,2018-03-15,12.6,7.1,2354,16.3,9,28.5,8.5,2233,1.4,11.3
402,2018-03-16,6.4,3.6,2352,10.3,1419,0,9.5,851,2.4,115.3
402,2018-03-17,7.1,.7,638,13.3,1538,0,5.3,909,1.1,101.3
402,2018-03-18,8.2,5.6,533,12.3,1537,.5,5.2,2249,1.3,340.3
402,2018-03-19,7.8,5.9,257,10.4,1106,1.5,9.7,1516,2.3,61.9
402,2018-03-20,4.7,1.6,2339,8.8,1046,0,10.3,211,2.7,120.9
402,2018-03-21,2.4,1.4,105,4.5,1550,0,9.3,1326,2.2,343.1
402,2018-03-22,5.9,.6,554,12.8,1414,0,8.4,1542,1.7,233.4
402,2018-03-23,6.8,1.2,419,13.2,1502,0,5.8,1454,1.3,205.3
402,2018-03-24,8.1,3.9,603,14.2,1410,0,7.2,2001,1.4,227.8
402,2018-03-25,10.4,5.1,710,17.4,1508,0,5.7,1643,1.2,244.7
402,2018-03-26,11.5,5.7,654,18.1,1455,0,6.2,1609,1.1,196.9
402,2018-03-27,13.2,6.4,449,20.4,1507,0,6.2,1329,1.1,210.9
402,2018-03-28,14.9,8.9,702,20.3,1444,0,7.4,1054,1.2,233.4
402,2018-03-29,15.9,11.8,655,20.8,1501,0,6.4,1726,1.1,222.2
402,2018-03-30,15.1,10,336,21.3,1524,0,6.4,909,1.4,109.7
402,2018-03-31,14.4,8.9,606,20.1,1259,0,6.2,1653,1.2,239.1
402,2018-04-01,15.5,10.8,411,18.8,1626,0,6.3,1908,1.3,244.7
402,2018-04-02,18.6,15.2,559,24.1,1439,0,8.1,1518,1,233.4
402,2018-04-03,18.3,15.7,552,22.3,1359,0,6.2,1535,1.1,239.1
402,2018-04-04,12.2,9,2348,15.9,1,17,9.1,539,2.2,11.3
402,2018-04-05,7.5,6.1,726,9.3,6,13.5,7.8,1054,1.9,81.6
402,2018-04-06,6.6,4,2342,11.7,1112,8,12.6,1633,2.2,213.8
402,2018-04-07,4.9,1.8,236,9.7,1326,0,7.9,1503,2,253.1
402,2018-04-08,4.5,2.2,1943,8.2,1351,3.5,8.5,1016,1.9,253.1
402,2018-04-09,7.6,-.2,646,15.3,1542,0,4.5,1429,1.3,216.6
402,2018-04-10,15.1,6,456,22.3,1318,0,19.1,1856,3.2,250.3
402,2018-04-11,13.4,9.8,602,18.3,1521,0,9.6,1245,2.1,255.9
402,2018-04-12,13.8,6.1,612,20.8,1423,0,8.4,2115,1.5,2.8
402,2018-04-13,14.3,7.3,605,18.5,1506,0,6.7,2147,1.4,160.3
402,2018-04-14,9.2,6.9,912,14.5,1,11,6.1,1541,1.4,11.3
402,2018-04-15,10.1,5.8,546,14.7,1408,0,6.9,1252,1.2,213.8
402,2018-04-16,11.8,4.5,543,19.1,1539,0,5.2,2002,1.1,261.6
402,2018-04-17,13,5.8,615,20.5,1526,0,6.3,1506,1.2,219.4
402,2018-04-18,13,6.2,533,20.2,1455,0,6.3,1410,1.3,230.6
402,2018-04-19,14.6,6.9,553,21.4,1504,0,7.7,1517,1.3,241.9
402,2018-04-20,18.3,9.8,609,26.5,1537,0,4.2,1449,.9,306.6
402,2018-04-21,18.7,11.2,542,26.5,1351,0,5.6,1629,.9,202.5
402,2018-04-22,15.4,10,2358,22,1422,9.5,8,2357,1.7,98.4
402,2018-04-23,9.6,8.5,911,10.7,100,56,7.7,944,2.2,109.7
402,2018-04-24,12,9.5,346,15.4,1405,1,7.6,1807,2.1,75.9
402,2018-04-25,14.8,5.2,539,23.6,1511,0,5,1618,1.2,230.6
402,2018-04-26,15.6,8.6,537,22.6,1406,0,5.7,1705,1,222.2
402,2018-04-27,15.9,9.1,603,22.8,1522,0,4.9,1735,1.2,286.9
402,2018-04-28,15.9,9.9,548,23.1,1411,0,6.7,1727,1.4,225
402,2018-04-29,15.8,8.1,602,23.2,1356,0,6.6,1515,1.1,247.5
402,2018-04-30,18.8,12.8,117,25.2,1541,0,5.4,1221,1,219.4
402,2018-05-01,20.4,16.9,435,24.7,1314,0,5,1336,.9,222.2
402,2018-05-02,15,8.7,2357,19.5,1,4.5,8.7,1530,1.7,250.3
402,2018-05-03,12.3,7.6,453,16.9,1223,1.5,8.5,1114,1.4,278.4
402,2018-05-04,15.4,10.4,329,21.7,1422,0,12.3,1617,2.3,210.9
402,2018-05-05,18.3,10.6,555,23.9,1550,0,11.8,1741,2.2,239.1
402,2018-05-06,16.2,14.4,530,19.2,1,22,7.4,54,1.4,227.8
402,2018-05-07,19,13.9,546,25.5,1452,0,5.6,1557,1.3,239.1
402,2018-05-08,16.8,11.5,2356,22,1412,0,8.4,1752,2.2,112.5
402,2018-05-09,15.8,10.1,543,22.4,1454,0,5.7,1214,1.5,2.8
402,2018-05-10,16,10.4,458,22.5,1400,0,6.1,1449,1.4,208.1
402,2018-05-11,16.9,12.5,7,23.1,1434,0,6.3,1318,1.2,194.1
402,2018-05-12,13.9,11,804,17.2,19,31.5,5.4,13,.9,247.5
402,2018-05-13,16.5,13.9,429,21.2,1406,0,7.5,1454,1.5,219.4
402,2018-05-14,18.5,12.3,554,25.2,1515,0,5.4,1650,.9,216.6
402,2018-05-15,22.4,14.5,550,28.8,1615,0,6.8,1655,.9,244.7
402,2018-05-16,22.2,20.3,344,23.3,946,40.5,8.8,1603,1.1,236.3
402,2018-05-17,,,,,,23.5,,,,
402,2018-05-18,15.5,11.8,2332,19.9,1,10,7.3,2222,1.9,70.3
402,2018-05-19,17.4,10.9,539,24.2,1559,0,7.7,1333,1.9,126.6
402,2018-05-20,16.8,11.3,516,21.8,1618,0,8.5,1453,1.7,118.1
402,2018-05-21,17.7,12.2,536,22.8,1408,0,8,1039,1.8,106.9
402,2018-05-22,17.8,14,500,23.3,1346,13.5,4.5,917,.8,118.1
402,2018-05-23,18.4,14.4,550,24.4,1616,6.5,6.9,1510,1.4,30.9
402,2018-05-24,18.9,10.9,514,24.9,1558,0,8.2,1109,1.4,239.1
402,2018-05-25,19.8,12.9,524,26.5,1423,0,6.6,1546,1.2,216.6
402,2018-05-26,21.5,12.9,537,29.7,1544,0,6.6,1842,1.2,241.9
402,2018-05-27,21,17.1,559,25.8,1418,0,6.1,1204,1.2,227.8
402,2018-05-28,21.9,14.2,451,29.6,1546,0,5.6,1759,1.3,225
402,2018-05-29,21.8,18.7,0,26.6,1426,1.5,7.2,1941,1.5,239.1
402,2018-05-30,20.8,16.8,2343,26.3,1309,0,8.6,1559,1.8,219.4
402,2018-05-31,21.6,14.1,537,27.6,1501,0,5.1,1556,1.2,146.3
402,2018-06-01,24.2,16.8,512,31.3,1318,0,5.6,1957,1.1,227.8
402,2018-06-02,23.8,16.7,534,31.4,1506,0,6.6,1406,1.2,219.4
402,2018-06-03,23.1,15.5,544,31.3,1531,0,6.9,1414,1,222.2
402,2018-06-04,22.7,16.7,519,28.4,1228,0,7.3,1335,1.2,216.6
402,2018-06-05,24.2,18.1,521,30.3,1445,0,6.1,1600,1.3,225
402,2018-06-06,23.7,17.9,512,29.6,1347,0,6.2,1234,1.2,213.8
402,2018-06-07,23.2,17.7,526,29.9,1605,0,5.8,1225,1.3,191.3
402,2018-06-08,22.4,18.9,428,27.3,1413,0,5.2,51,1.3,227.8
402,2018-06-09,23.1,18.9,530,29.2,1443,0,7.5,1105,1.9,109.7
402,2018-06-10,20.6,17.9,420,24.2,1438,.5,8.3,1142,2,67.5
402,2018-06-11,20.3,17.7,2256,23.9,1222,.5,5.9,834,1.5,98.4
402,2018-06-12,21.9,16.8,340,28,1458,.5,6.2,1727,1.4,236.3
402,2018-06-13,22.5,18.1,515,27,1354,0,6.5,1414,1.2,118.1
402,2018-06-14,21.6,18.8,829,26,1508,1,6.9,959,1.6,126.6
402,2018-06-15,21.4,17.7,448,26.6,1458,.5,7.5,835,2.1,123.8
402,2018-06-16,22.3,15.9,533,28.8,1621,0,6.1,1236,1.3,337.5
402,2018-06-17,22.8,17.8,525,28.1,1517,0,4.2,1419,.9,244.7
402,2018-06-18,25.4,19.2,525,31.7,1520,0,6,1404,1.1,233.4
402,2018-06-19,22.8,18.2,525,28.1,1359,0,7.9,1535,1.5,239.1
402,2018-06-20,23.3,18.9,415,30.6,1607,0,9.5,2050,1.6,230.6
402,2018-06-21,24.8,19.8,428,30.8,1415,0,5.6,1329,1.4,87.2
402,2018-06-22,25.6,17.8,536,33,1535,0,5.8,1606,1.1,230.6
402,2018-06-23,24.9,20,609,30.9,1206,0,8.1,1430,1.6,219.4
402,2018-06-24,26,20.5,536,34,1446,0,7,1505,1.7,219.4
402,2018-06-25,27.1,20.8,528,33.4,1429,0,5.5,1230,1,101.3
402,2018-06-26,22.4,19.6,833,26.9,119,76,12.3,1835,2.2,225
402,2018-06-27,22.9,19.3,551,26,1834,1.5,8.6,30,1.8,227.8
402,2018-06-28,23.2,19.4,1717,27.9,1451,15,10.7,1635,1.3,8.4
402,2018-06-29,24.8,20.8,328,29.7,1501,1,6.2,1119,1.1,250.3
402,2018-06-30,24.3,21.4,256,28.7,1329,24,9.3,1914,1.3,106.9
402,2018-07-01,21.5,20.4,1138,22.5,1706,84,7,2137,1.5,135
402,2018-07-02,21.9,20.4,416,24,1439,81,6.7,159,1.1,120.9
402,2018-07-03,26,21.8,446,32.1,1236,0,8.4,1721,1.5,98.4
402,2018-07-04,27.2,23.1,516,32.1,1519,0,7.7,1728,1.4,196.9
402,2018-07-05,24.6,22,701,29.1,1347,6,7.1,1503,1.6,11.3
402,2018-07-06,23.1,20.8,2354,27.4,1601,0,7.9,1604,2.1,87.2
402,2018-07-07,22.6,19.1,605,27.4,1504,0,8.3,1101,2.2,143.4
402,2018-07-08,22.4,17,521,27.2,1607,0,6.9,1337,1.6,135
