지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
401,2020-01-01,-2.1,-6,1,1.5,1642,0,3.5,346,1.3,143.4
401,2020-01-02,2.2,-.3,42,5.2,1525,0,4.5,1850,1.1,300.9
401,2020-01-03,1,-1.7,736,5,1544,0,4.7,1513,1.4,284.1
401,2020-01-04,1.7,-4.2,421,6.7,1332,0,5.4,1608,1.5,298.1
401,2020-01-05,1.2,-4.4,653,6.6,1341,0,2.7,1358,1,118.1
401,2020-01-06,3.2,-.2,255,5.2,1152,1,4.2,1507,1.3,112.5
401,2020-01-07,6.3,3.7,1,8.5,0,51.5,3.5,2112,1.1,95.6
401,2020-01-08,3.3,.3,2306,10.5,31,4.5,8.4,42,1.8,185.6
401,2020-01-09,.1,-1.5,2330,2.6,1549,0,6,1015,2,309.4
401,2020-01-10,.3,-4,354,4.7,1523,0,4.2,1258,1.2,329.1
401,2020-01-11,.4,-3.2,709,4.3,1455,0,5.6,1729,1.6,317.8
401,2020-01-12,-.1,-2.3,606,3.3,1349,0,5.7,1422,1.7,326.3
401,2020-01-13,-1.9,-3.9,417,.8,1413,0,6.3,1353,1.9,306.6
401,2020-01-14,-1.3,-5.9,507,3,1517,0,5.8,1542,1.5,306.6
401,2020-01-15,-1.5,-5.6,416,1.9,1601,0,5.6,1458,1.5,357.2
401,2020-01-16,-1,-5.7,345,3.5,1442,0,5.1,1605,1.4,306.6
401,2020-01-17,.4,-4.2,456,5,1416,0,4.9,1655,1.4,292.5
401,2020-01-18,.6,-3.5,802,6.2,1433,0,4.7,1510,1.2,315
401,2020-01-19,2.4,-1.9,8,6.2,1157,0,6.5,1613,1.4,326.3
401,2020-01-20,1.9,-1.8,2326,6.5,1338,0,8.5,1829,2,334.7
401,2020-01-21,.6,-4.6,720,5.2,1541,0,5.3,5,1.2,315
401,2020-01-22,3.2,.2,32,6.7,1517,0,3.3,1239,1.2,115.3
401,2020-01-23,5.2,.4,818,10.1,1527,0,5.7,1620,1.6,329.1
401,2020-01-24,3.8,.4,437,8.6,1319,0,4.6,1545,1.3,306.6
401,2020-01-25,4.8,-.2,153,9.8,1129,0,4.4,1825,1.1,306.6
401,2020-01-26,5.9,-.2,636,11.9,1453,0,5.2,1852,1.3,157.5
401,2020-01-27,6.3,4.7,2020,8.4,1543,1,7,1634,1.7,64.7
