지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
401,2024-01-01,3.4,-1.2,258,7.1,1214,0,5.1,1257,1,152.6
401,2024-01-02,3.7,2,526,4.9,1615,0,4.5,314,1.2,175.8
401,2024-01-03,2.4,.4,2347,5.2,1328,1,6.4,2047,1.5,346.4
401,2024-01-04,1.8,-3.3,531,5.6,1453,0,4.4,1540,1.4,183.5
401,2024-01-05,5.7,2.4,2348,10,1343,0,6.3,1251,1.7,225.5
401,2024-01-06,1.5,-.9,714,5.3,1601,1,7,1337,1.8,316.2
401,2024-01-07,-3.2,-6.9,2327,-.4,1,0,9.9,1110,3,291.3
401,2024-01-08,-3.9,-9.1,437,.5,1352,0,5.1,107,1.4,289.9
401,2024-01-09,-.2,-1.7,1,1,1522,2,3.9,613,1.1,128
401,2024-01-10,-.1,-2.3,2325,3.9,1425,0,4.7,209,1.3,32.3
401,2024-01-11,1.9,-2.7,607,5.1,1515,0,5.6,1222,1.5,181.4
401,2024-01-12,2.3,.6,637,4.9,1410,0,7.5,1153,2,318
401,2024-01-13,.9,-2.7,752,5.7,1549,0,5.5,857,1.2,338.9
401,2024-01-14,-.1,-3.6,547,4.5,1150,3,7.2,1257,1.8,231.6
401,2024-01-15,-2.3,-5,658,1.1,1516,0,6.6,2006,2.4,323.3
401,2024-01-16,-1.8,-6.9,702,4,1540,0,4.7,1038,1.1,110.3
401,2024-01-17,.8,-3.2,105,2.5,1105,9.5,3.9,1449,.9,162.1
401,2024-01-18,5,1.8,726,9.6,1529,1,5.5,1827,1.2,97.3
401,2024-01-19,5.9,4.7,2355,9.2,1524,0,6.9,1132,1.6,138.7
401,2024-01-20,3.7,1.9,1952,6,1258,1,6.8,1416,1.8,124.7
401,2024-01-21,2.4,-1.9,2358,5.2,1159,.5,6.7,1724,1.7,124
401,2024-01-22,-7.6,-10.7,2209,-1.8,1,0,11.2,2114,3.2,338.4
401,2024-01-23,-10.5,-12.6,530,-7.4,1445,0,10.9,1918,3.3,239.7
401,2024-01-24,-6.9,-10,806,-3.8,1617,0,12.5,901,3.5,296.3
401,2024-01-25,-3.9,-7.8,641,-.4,1519,0,6,1615,1.9,313.5
401,2024-01-26,-1.4,-6.6,518,4.1,1504,0,5.9,1617,1.4,344.5
401,2024-01-27,.3,-4,759,4.9,1447,0,6.6,1511,1.4,313.7
401,2024-01-28,-.7,-4.7,739,3.6,1453,0,5.4,1324,1.2,196.5
401,2024-01-29,-.3,-5.6,414,5,1343,0,6.4,1258,1.4,178.4
401,2024-01-30,1.3,-4,404,7.8,1627,0,3.5,1253,1.1,148.1
401,2024-01-31,5.1,-.2,1,10.6,1357,0,6.2,1552,1.5,347.1
401,2024-02-01,3.5,.3,634,8,1621,0,5.3,136,1.3,150.2
401,2024-02-02,3.7,.2,2357,8.6,1326,0,5.3,1701,1.4,349
401,2024-02-03,4.8,-.8,213,9.3,1426,0,4.3,911,1.2,136.8
401,2024-02-04,7.3,3.4,752,11.1,1419,0,4.5,2310,1.1,67.5
401,2024-02-05,2.7,.3,2051,7.2,1,5.5,9.2,916,1.9,126.6
401,2024-02-06,1.9,0,105,4,1305,0,5.6,1412,1.5,265.7
401,2024-02-07,1.6,.2,508,3.9,1322,0,5.6,219,1.5,321.2
401,2024-02-08,1,-3.3,535,6.4,1443,0,4.6,1302,1.2,309
