지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
417,2021-01-01,-3.1,-7.7,509,1,1401,0,4.7,1404,1.2,182.8
417,2021-01-02,-3.9,-6.3,751,-.4,1427,0,5.8,1559,1.8,323.4
417,2021-01-03,-4.1,-7.1,750,-1,1302,0,6.5,6,1.3,309.4
417,2021-01-04,-2.4,-6.3,735,.7,1336,0,4,35,1.3,343.1
417,2021-01-05,-4.6,-8.5,0,-1.3,1,0,6.6,1018,2.1,348.8
417,2021-01-06,-6.6,-9.8,420,-2.2,1524,4.5,7.6,2345,1.8,284.1
417,2021-01-07,-14,-16,804,-8.4,1,0,8.5,155,2.7,354.4
417,2021-01-08,-14.3,-17.1,752,-10.2,1525,0,8.3,1721,2.5,357.2
417,2021-01-09,-11.1,-14.5,756,-7.6,1622,0,6.3,1337,1.8,2.8
417,2021-01-10,-7.2,-12.4,807,-2.7,1421,0,3.5,1533,1.1,357.2
417,2021-01-11,-5.6,-8.5,602,-3.3,1513,0,3.9,12,.9,2.8
417,2021-01-12,-2.8,-7.3,642,.5,1240,3.5,5.4,1450,1.3,157.5
417,2021-01-13,3,-1.8,629,8.6,1437,0,6.9,1449,1.3,191.3
417,2021-01-14,2.9,-1.7,624,7.7,1516,0,5.4,1425,1.3,67.5
417,2021-01-15,5.6,0,0,10.9,1251,0,7.7,934,2.4,182.8
417,2021-01-16,-4.4,-7.9,2356,.1,3,0,6.7,2351,2.1,340.3
417,2021-01-17,-4.8,-8.6,814,-1.4,1548,0,5.2,46,1.6,312.2
417,2021-01-18,-2.8,-8.5,2341,1.3,1408,0,9.4,1656,2.4,45
417,2021-01-19,-5.2,-10.2,659,-.3,1605,0,6.3,23,1.2,337.5
417,2021-01-20,.8,-5.3,726,7.3,1628,0,4.4,1533,1,185.6
417,2021-01-21,4.8,3.1,23,7.7,1235,14,3.5,20,1,45
417,2021-01-22,5.9,5.1,1,6.8,1649,0,3.2,1945,1.1,50.6
417,2021-01-23,8.2,5.9,2,11.7,1508,0,7.4,1850,2.5,61.9
417,2021-01-24,8.1,4.3,731,12.8,1535,0,6,148,1.4,61.9
417,2021-01-25,8.7,4.7,648,15.4,1544,0,4.3,1356,.9,70.3
417,2021-01-26,5.9,3.3,2353,8.3,435,2,5.8,2043,1.5,326.3
417,2021-01-27,2.9,1.1,705,6.7,1457,0,6.3,1201,1.5,354.4
417,2021-01-28,-1.8,-9.1,0,2.3,41,2.5,10.9,1402,2.6,306.6
417,2021-01-29,-7.7,-10.7,738,-4.1,1540,0,8.1,301,2.4,300.9
417,2021-01-30,.4,-6.5,1,6.4,1343,0,6.8,1417,1.3,337.5
417,2021-01-31,5.2,-2.4,714,10,1627,0,6.2,1238,1.6,151.9
417,2021-02-01,5.7,-1.4,2352,9.3,18,1,6.9,2250,2.2,348.8
417,2021-02-02,-4.9,-7.5,800,-1.4,1,0,7,1318,2.4,275.6
417,2021-02-03,-2.7,-7.8,510,1.1,1606,2,7,2239,2.2,205.3
417,2021-02-04,-2.9,-6.1,806,1,104,1.5,6.7,351,1.7,
417,2021-02-05,2.5,-3,1,6.7,1438,0,6.4,1450,1.7,267.2
417,2021-02-06,7.2,4.6,4,10,1502,0,6.2,1326,2.3,208.1
417,2021-02-07,3.7,-1.8,2344,7.9,1538,0,7.2,2153,1.9,298.1
417,2021-02-08,-2.5,-4.5,742,.9,1621,0,7.6,556,2.4,30.9
417,2021-02-09,.2,-4.3,603,5.1,1335,0,6.7,1408,1.5,303.8
417,2021-02-10,3.9,-.3,408,7.6,1434,0,4.9,955,1.5,213.8
417,2021-02-11,6.2,2.2,609,10.6,1540,0,4.7,1408,1,340.3
417,2021-02-12,7.5,2.3,710,13.9,1339,0,4,1515,.8,351.6
417,2021-02-13,8.1,1.9,704,15.2,1506,0,4.5,1543,.8,351.6
417,2021-02-14,10,7.4,648,14.2,1255,0,3.9,1313,.9,284.1
417,2021-02-15,1.1,-4.4,2350,8.1,1,.5,8.8,2124,2.3,289.7
417,2021-02-16,-4.5,-6.2,2352,-1.1,1649,1,8.8,2318,2,295.3
417,2021-02-17,-7.8,-9.9,737,-4.7,1603,0,9.5,1537,2.9,0
417,2021-02-18,-5.1,-9.6,506,.2,1541,0,7.6,1109,2.2,2.8
417,2021-02-19,2.5,-5.6,544,9.2,1559,0,8.7,1458,2,292.5
417,2021-02-20,9.1,5.8,17,14.4,1406,0,6.7,30,1.6,174.4
417,2021-02-21,12.1,7.5,219,17.2,1421,0,8.3,1650,2.5,199.7
417,2021-02-22,8.2,1.3,2359,12.8,1651,0,8.4,1501,2.2,278.4
417,2021-02-23,.6,-2,725,4.4,1454,0,8,13,2.2,323.4
417,2021-02-24,3.5,-1.1,348,9.3,1612,0,4.2,255,1.2,315
417,2021-02-25,5.5,2,317,8.7,1547,0,4,1603,.9,348.8
417,2021-02-26,9.3,3.6,709,15.2,1609,0,6.8,1327,2.1,87.2
417,2021-02-27,9.9,4.9,734,15.4,1539,0,8.5,1216,2.4,95.6
417,2021-02-28,8.6,4.4,729,11.2,1608,0,4.4,227,1,56.3
417,2021-03-01,5.2,.7,2242,10.3,7,65.5,8.6,1935,2.7,47.8
417,2021-03-02,2.9,.6,240,6.8,1540,0,5.8,1542,1.7,303.8
417,2021-03-03,4.9,.4,622,9.7,1640,0,5.5,1332,1.3,151.9
417,2021-03-04,8.2,4.4,250,12.5,1647,0,4.8,1317,1.1,177.2
417,2021-03-05,9.2,4.5,603,15.8,1600,0,4.8,1427,1.2,5.6
417,2021-03-06,6.8,4.3,2358,10.9,1219,0,8,1638,2,90
417,2021-03-07,6.5,3.1,305,11.7,1430,0,5,905,1.7,59.1
417,2021-03-08,7.5,2.8,556,13.1,1311,0,4.8,1639,1.1,329.1
417,2021-03-09,7.1,3.1,714,12.7,1352,0,5.7,1637,1.4,210.9
417,2021-03-10,9.5,3.1,641,17.4,1627,0,4.7,1705,1.1,182.8
417,2021-03-11,11,5.1,635,17.1,1458,0,4.7,1555,1.1,264.4
417,2021-03-12,11,8.9,617,14.5,1246,0,7.2,1402,1.6,75.9
417,2021-03-13,9.8,6.5,658,14.8,1436,0,5.3,1644,1.4,315
417,2021-03-14,8.6,4.7,639,14.2,1515,0,5.7,1713,1.5,185.6
417,2021-03-15,11,6,654,16.3,1413,1,6.2,1643,1.6,247.5
417,2021-03-16,8.7,6,2239,13.5,1423,1,6.4,627,2.1,329.1
417,2021-03-17,9.4,4.4,645,17.7,1524,0,5.7,1603,1.4,196.9
417,2021-03-18,12,5.8,625,18.8,1546,0,4.7,1005,1.1,151.9
417,2021-03-19,15.1,11.6,140,20,1508,0,5.9,1626,1.4,180
417,2021-03-20,9.8,7,2234,15.3,1,4.5,5.7,823,1.6,146.3
417,2021-03-21,6.3,4.2,2347,9,1208,0,8.5,1729,2.1,281.3
417,2021-03-22,6.6,3.4,354,10.6,1457,0,7.7,1744,2.3,180
417,2021-03-23,9.4,4.1,405,15.4,1301,0,7.6,1416,2.3,101.3
417,2021-03-24,11.3,7.9,429,17.1,1422,0,6.3,1328,2,185.6
417,2021-03-25,11.3,5.8,2352,18.3,1253,0,5.3,1545,1.5,239.1
417,2021-03-26,13.2,5.1,443,21.4,1541,0,3.8,1256,1,191.3
417,2021-03-27,13.3,11.5,1701,15.7,1155,18,7,1358,1.5,112.5
417,2021-03-28,9.1,7.6,947,13.7,1,8,8.5,355,2.3,239.1
417,2021-03-29,10.3,7.9,438,15.2,1349,.5,7.6,157,2.1,219.4
417,2021-03-30,11.6,5.4,517,18.3,1638,0,6.1,1421,1.4,312.2
417,2021-03-31,15.7,7.5,609,22.7,1632,0,4.4,1615,1,298.1
417,2021-04-01,18.3,12.9,539,23.6,1450,1,8.3,1146,2.6,81.6
417,2021-04-02,18.3,13.9,712,22.5,1429,0,7.9,941,1.9,92.8
417,2021-04-03,15.3,11.2,2354,19.2,29,58.5,8.2,2139,1.8,50.6
