지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
404,2006-01-01,1.5,.8,16,2.1,1531,0,3.5,.8,106.7
404,2006-01-02,.1,-2.6,2355,4,1418,0,7.5,1.5,103
404,2006-01-03,-2.2,-4.6,2333,1.8,1411,0,7.5,1.9,119.5
404,2006-01-04,-6.2,-8.1,2305,-4.5,1,0,7.1,1.6,94
404,2006-01-05,-7.1,-10.6,725,-2.8,1453,0,5.1,1.2,98.6
404,2006-01-06,-7.2,-10.1,531,-2.9,1448,0,6.8,1.5,91.5
404,2006-01-07,-5.8,-9.8,750,-1.4,1509,0,7,1.3,101.3
404,2006-01-08,-4,-8.4,622,.5,1448,0,4.2,.9,109.1
404,2006-01-09,-1,-5.3,707,3.3,1517,0,6,1.6,295.8
404,2006-01-10,-.4,-2.6,2319,2.8,1331,0,5,1.1,93.5
404,2006-01-11,-1.5,-6.1,623,3.2,1441,0,3.5,.9,58.8
404,2006-01-12,1.5,-3.1,758,5,1502,7,12.7,3.3,299.5
404,2006-01-13,4.1,2.6,12,5.7,1037,21,15.5,2.8,297.2
404,2006-01-14,4,1.2,743,8.1,1449,0,3.7,.9,122.2
404,2006-01-15,3.6,1.4,919,7.6,1339,0,4.7,1.1,106.1
404,2006-01-16,1.1,-1,742,3.3,1406,0,3,.7,158.6
404,2006-01-17,.7,-2,508,4.1,1411,0,4.4,.9,94.2
404,2006-01-18,.5,-2.3,733,4.9,1433,0,4,.9,99.2
404,2006-01-19,1.9,-3.3,715,6.9,1425,0,7.3,1.5,299.9
404,2006-01-20,2.7,.4,0,6.7,1438,0,6,1.6,289.4
404,2006-01-21,.5,-2.7,634,5.3,1426,0,4.6,1.1,104.8
404,2006-01-22,-2.8,-6,2355,0,1342,0,9.3,2.2,102.5
404,2006-01-23,-4.6,-8.4,729,0,1521,0,6.1,1.5,60.6
404,2006-01-24,-3.1,-7.7,708,1.8,1431,0,4.5,1,85.8
404,2006-01-25,-.9,-3.8,42,3.3,1533,0,3.2,.7,142.8
404,2006-01-26,.1,-3.9,800,4,1454,0,5.7,1.3,96.2
404,2006-01-27,1.1,-2.2,358,5.7,1401,0,6.9,1.5,80.1
404,2006-01-28,.8,-3.8,555,6,1559,0,5.7,1.1,317.1
404,2006-01-29,4.9,1.4,1,8.8,1509,0,8,2,296.8
404,2006-01-30,4.2,1.7,758,7.9,1522,0,4.2,.9,95.2
404,2006-01-31,3.7,.6,302,7.3,1439,1,6.2,1.3,301.2
404,2006-02-01,1.6,-2.7,2352,5.9,1423,0,8.4,1.7,114.8
404,2006-02-02,-2.8,-8.9,2356,1.3,1234,0,9.5,2.3,131.9
404,2006-02-03,-11.4,-13.9,804,-8.6,1554,0,9.1,2.2,90.1
404,2006-02-04,-8.9,-13.2,328,-3.7,1554,0,7.1,1.7,95.1
404,2006-02-05,-5.4,-10.4,441,-1.4,1346,0,3.9,.7,310.6
404,2006-02-06,-.1,-4.1,127,4.9,1531,0,5.3,1.2,297.3
404,2006-02-07,-1.1,-5.2,2351,1.6,1501,6,10.1,2.4,98.3
404,2006-02-08,-7,-9.3,717,-3.7,1525,0,9.1,2.5,116.7
404,2006-02-09,-4.1,-10.2,624,-.1,1452,0,8.1,1.7,75.7
404,2006-02-10,1.8,-1.7,1,4.3,1321,0,10.3,3.1,71.9
404,2006-02-11,1,-2.7,2345,5.7,1334,0,7.1,1.4,93.5
404,2006-02-12,-1.6,-5.7,716,3.1,1452,0,6.5,1.9,78.3
404,2006-02-13,5.1,-1.3,34,10.6,1459,0,7.7,2.4,54.8
404,2006-02-14,6,4.5,2012,8,1033,5.5,7.1,2.1,339.1
404,2006-02-15,4,2.5,818,6.5,1530,0,3.1,.7,109.8
404,2006-02-16,1.4,-5.2,2356,8,1452,0,10.9,1.8,137.4
404,2006-02-17,-4.2,-8.1,647,-.8,1409,0,8.3,2.1,84.8
404,2006-02-18,.9,-3.7,11,5.6,1454,0,8.2,2.4,71.8
404,2006-02-19,3.6,.3,528,8,1431,0,5.4,1.5,91
404,2006-02-20,4.1,.3,540,9.3,1443,0,6,1.1,68.4
404,2006-02-21,4,-.3,508,8.8,1416,0,5,1.2,108
404,2006-02-22,3,-1.8,2352,7.7,1459,.5,8.4,1.6,91.8
404,2006-02-23,1,-3.7,635,6.4,1415,0,6.2,1.3,64.3
404,2006-02-24,4.3,-1.3,707,10.8,1504,0,4.6,1,290.7
404,2006-02-25,7.2,3.6,233,11.2,1535,0,6.6,2.4,293.3
404,2006-02-26,.5,-3.5,2348,6.5,111,0,8.7,2,118
404,2006-02-27,-.5,-4.9,644,4,1603,0,4.8,1.2,110.9
404,2006-02-28,2.4,.2,12,4.4,1202,0,5.9,1.2,293.6
404,2006-03-01,.1,-2.3,752,2.5,1417,2.5,7.1,2,86.1
404,2006-03-02,-.6,-3,711,2.8,1553,0,10.2,2.6,81.8
404,2006-03-03,.8,-3.3,520,5.2,1505,0,6.9,2.1,102
404,2006-03-04,4.5,-.7,350,10.1,1628,1.5,17.4,2.8,67.1
404,2006-03-05,7,2.4,2351,12.5,1617,0,9.5,2,71.1
404,2006-03-06,5.4,.8,835,12.2,1548,0,5.3,1.2,92.7
404,2006-03-07,5.9,2.4,441,11.2,1252,0,9.3,2.2,92.3
404,2006-03-08,5.5,.3,712,10.5,1441,0,4,.9,109.2
404,2006-03-09,10.2,5.4,702,15.4,1606,0,9.5,1.6,294.7
404,2006-03-10,9.6,7.1,2214,14.5,1327,0,12,2.8,67.3
404,2006-03-11,6.2,1.2,2347,10.4,1346,0,8.1,1.7,102.1
404,2006-03-12,-3.8,-6.1,2302,1.2,1,0,12.8,3.4,86.5
404,2006-03-13,-1.7,-6.5,305,4.1,1333,0,11.1,2.7,99.9
404,2006-03-14,1.4,-3.5,609,5.2,1418,0,9.9,3,82.2
404,2006-03-15,6.2,1,630,11,1404,0,9.2,2.5,61.5
404,2006-03-16,4.3,3.1,2337,6.9,1,5,6.5,1.6,106.1
404,2006-03-17,8.6,2.9,530,14.5,1559,0,5.6,1.4,278.2
404,2006-03-18,8.9,3.3,2356,13.7,1330,0,12.4,2.2,112.3
404,2006-03-19,4.5,.2,647,10.3,1519,0,10.1,2.4,95.2
404,2006-03-20,5.4,1.6,314,8.6,1329,0,6.7,1.3,74.1
404,2006-03-21,9.4,2.5,659,16,1506,0,6.6,1.1,112.5
404,2006-03-22,10.5,5.7,2349,17.4,1342,0,11.7,3.2,97.5
404,2006-03-23,6.5,2.4,2356,11.6,1440,0,8.4,2.5,107.4
404,2006-03-24,6.1,.2,633,11.4,1318,0,8.2,1.7,108.1
404,2006-03-25,9.2,5.6,1,14.3,1448,0,14.2,3.9,61.3
404,2006-03-26,6.6,1.4,631,12.3,1420,0,6.4,1.5,85.2
404,2006-03-27,6.7,1.9,625,12,1316,0,10.1,2,62.3
404,2006-03-28,3.3,1.2,502,5.3,1217,0,11.1,3.1,121
404,2006-03-29,4,-.4,454,7.4,1545,.5,11.3,2.8,65.6
404,2006-03-30,4.9,-.1,605,10.3,1427,0,9.9,1.8,111.5
404,2006-03-31,8.2,1.6,514,13.9,1532,0,5.7,1.3,73.4
404,2006-04-01,10.6,9.2,1054,12.1,925,9.5,10.6,4.3,298
404,2006-04-02,7.5,5.1,2323,12.4,1620,.5,9,3.2,45.5
404,2006-04-03,11.8,5.2,1,18.5,1449,0,6.9,2,57.6
404,2006-04-04,12.4,10,2357,14.7,1638,1,8.2,2,294.9
404,2006-04-05,11.4,6.9,614,18.3,1451,0,9.7,1.8,99.3
404,2006-04-06,9.8,5.6,339,13.4,1524,0,6.7,1.8,51.7
404,2006-04-07,10.1,7.9,535,13,1506,0,11.5,3.4,70
404,2006-04-08,10.4,6.9,513,14.2,1416,0,7.1,2.4,98.4
404,2006-04-09,15.7,8.8,357,21.6,1429,0,11.5,3.4,298.2
404,2006-04-10,15.2,12,337,18.8,1526,8,13.4,5.4,320.2
404,2006-04-11,16.9,13.4,2340,22.7,1405,0,8.6,2.2,278.5
404,2006-04-12,14.8,10.6,609,21.7,1429,0,7,1.9,253.2
404,2006-04-13,10,8.3,428,12.5,1635,0,7.5,1.9,110.3
404,2006-04-14,12.7,8,618,18.8,1502,0,9,1.7,114.7
404,2006-04-15,12.3,8.9,2358,16.2,1629,0,6.3,1.7,259.8
404,2006-04-16,7.8,2.9,605,13.5,1553,0,10.5,3.1,243.6
404,2006-04-17,10.4,4.6,540,14.9,1631,0,10.2,2.6,218.7
404,2006-04-18,14.7,12.1,33,17.5,1205,0,14.7,3.3,214
404,2006-04-19,8.9,3.4,2343,17,115,17,14.8,4.5,272.9
404,2006-04-20,7.9,4,1,10,1313,.5,14,4.3,275.7
404,2006-04-21,11,6.7,502,17.4,1420,0,10.3,2.7,265
404,2006-04-22,11.9,8.1,451,17.6,1409,0,7.2,1.7,282.5
404,2006-04-23,9.2,7.3,2351,13.2,1218,5,13.1,2.4,235.2
404,2006-04-24,10.5,5.6,557,14.9,1259,0,11.8,3.1,230
404,2006-04-25,11.3,5.7,544,17.3,1322,0,7,1.9,261.8
404,2006-04-26,12.2,7.9,414,16.9,1216,0,7.8,1.5,213.3
404,2006-04-27,12.3,8.5,301,19.4,1505,0,10.6,1.9,221.6
404,2006-04-28,12.4,7.6,554,18.4,1243,0,6.5,1.7,240.5
404,2006-04-29,13.9,10.3,224,17.4,1349,0,7.6,1.9,213.2
404,2006-04-30,15.8,13.3,104,20.5,1648,.5,9.5,2.4,233.6
404,2006-05-01,17.6,11.9,632,23.7,1450,0,5.1,1.2,305.2
404,2006-05-02,17.9,12.8,242,24.4,1538,0,13.3,3.9,87.3
404,2006-05-03,15.6,11.9,545,21.4,1332,0,10.4,3.4,96.4
404,2006-05-04,17.7,10.6,452,24.8,1451,0,9,1.9,285.4
404,2006-05-05,21,18.6,0,24.1,1811,4.5,10.2,2.4,132.6
404,2006-05-06,15.6,13.2,2358,18.6,1,78,12.1,3.6,120.5
404,2006-05-07,19.9,11.6,454,27.3,1437,0,9.1,1.7,93.4
404,2006-05-08,21.3,16.5,533,27.2,1452,0,8.4,3,109
404,2006-05-09,21.5,17.2,531,28.3,1545,0,8,2,95.1
404,2006-05-10,18,15.3,724,21.2,1516,0,6.4,1.5,248.1
