지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
510,2006-01-01,2.1,1.1,1308,2.8,1,0,5.1,1.1,289.7
510,2006-01-02,.7,-1.7,2246,4.9,1405,0,7.2,1.6,284.8
510,2006-01-03,-1.6,-4,2340,2.3,1549,0,7.7,2.1,280.2
510,2006-01-04,-5.8,-7.9,2302,-3.8,6,0,9.4,2.1,298.7
510,2006-01-05,-6.8,-9.9,750,-2.4,1511,0,5.9,1.7,324.3
510,2006-01-06,-6.7,-9.1,359,-2.9,1453,0,9,2,285.7
510,2006-01-07,,-9,751,-1,1523,0,7.5,1.6,241
510,2006-01-09,,,,,,0,,,
510,2006-01-10,.3,-1.7,2316,2.9,1346,0,8,1.1,229.9
510,2006-01-11,-.7,-4.8,528,3.8,1506,0,3.7,.8,31.3
510,2006-01-12,1.9,-2,741,5.6,1513,6.5,7.7,1.8,99.4
510,2006-01-13,4.8,2.8,1,6,1106,14.5,9.8,1.7,85.1
510,2006-01-14,4.6,2.3,744,9.4,1359,0,5.3,1,36.6
510,2006-01-15,4.3,1.9,2249,8.4,1554,0,4.8,.9,234
510,2006-01-16,2.2,.3,607,3.9,1445,0,4.2,.9,335.4
510,2006-01-17,1.7,-.8,732,5,1436,0,4.6,1.1,279.8
510,2006-01-18,1.4,-1.5,629,5.8,1549,0,4,1.1,299.5
510,2006-01-19,2.6,-2.1,744,7.7,1511,0,5.3,1.1,100.4
510,2006-01-20,3.2,.7,635,7.4,1427,0,5,1.5,101.5
510,2006-01-21,1.3,-2.2,811,5.7,1604,0,5.5,1.4,282.5
510,2006-01-22,-2.5,-5.7,2349,.4,1452,0,10.4,2.5,308.7
510,2006-01-23,-4.1,-7.5,842,.9,1534,0,7.2,1.8,249.7
510,2006-01-24,,,,,,0,,,
510,2006-01-25,,,,,,0,,,
510,2006-01-26,.8,-2.3,323,4.4,1424,0,5.5,1.2,279.6
510,2006-01-27,1.9,-1.3,505,6.3,1426,0,8.3,1.5,247.7
510,2006-01-28,1.8,-2.6,300,6.9,1501,0,4.8,.8,102.1
510,2006-01-29,5.2,.8,349,9.1,1518,0,5.5,1.2,105.3
510,2006-01-30,5.1,2.7,750,8.3,1449,0,4.1,1.1,292.5
510,2006-01-31,4.3,.9,212,7.3,1314,1,5.1,1.1,107.7
510,2006-02-01,2.4,-1.8,2344,6.9,1511,0,8.8,2.1,308.5
510,2006-02-02,-2.4,-8.2,2359,1.8,1322,0,10.6,2.5,298.7
510,2006-02-03,-11.3,-13.8,901,-8.2,1,0,9.8,2.5,302.5
510,2006-02-04,-8.8,-12.8,458,-3.8,1633,0,8.1,1.9,321.6
510,2006-02-05,-4.9,-9.7,404,-1.3,1517,0,5.3,1.1,32
510,2006-02-06,.6,-3.2,211,5.4,1655,0,5.8,1.2,99.1
510,2006-02-07,-.6,-4.8,2357,1.9,1448,3,9.7,1.9,243.6
510,2006-02-08,-6.5,-8.8,740,-3.1,1558,0,8.5,2.7,262.8
510,2006-02-09,-4.1,-9.6,629,.5,1456,0,7.2,1.9,242.7
