지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(hhmi)
403,2014-01-01,5.3,.9,600,9.1,1506,0,,0,8.1,1337,2.1,337.5
403,2014-01-02,3.7,1.1,744,7.2,1500,0,,0,6.4,19,1.5,275.6
403,2014-01-03,3.4,-.1,552,8,1303,0,,0,5.1,2006,1.3,340.3
403,2014-01-04,2.1,-1,741,5.8,1434,0,,0,4.7,59,1.3,323.4
403,2014-01-05,1.1,-1.8,822,4.8,1450,0,,0,4.9,1741,1.4,323.4
403,2014-01-06,2.2,-2.4,702,6.9,1422,0,,0,3.2,1828,1,345.9
403,2014-01-07,4,1.1,737,6.6,1420,0,,0,2.8,2313,1.1,165.9
403,2014-01-08,1.6,-4.4,2355,5,1,0,,0,7.6,2233,2.4,323.4
403,2014-01-09,-6,-8.5,814,-3.7,1446,0,,0,8,1714,3.1,306.6
403,2014-01-10,-3.2,-7.1,249,.3,1555,0,,0,4.8,23,1.6,272.8
403,2014-01-11,.1,-3.8,655,3.7,1449,0,,0,4.1,1510,1.3,345.9
403,2014-01-12,-1.3,-5.9,2305,2.7,1349,0,,0,8,1426,2.6,337.5
403,2014-01-13,-4.2,-7.6,735,.5,1604,0,,0,5.7,159,1.7,317.8
403,2014-01-14,-2.5,-7,815,2.4,1530,0,,0,4.9,1828,1.4,295.3
403,2014-01-15,-1.3,-5.4,714,3,1338,0,,0,5.9,1445,1.3,306.6
403,2014-01-16,.7,-2.3,233,3.7,1349,0,,0,2.9,1040,1.1,267.2
403,2014-01-17,1.1,-2.6,749,4.6,1431,0,,0,4.2,1847,1.2,315
403,2014-01-18,-.6,-2.8,2349,1.2,52,0,,0,8.6,1045,2.9,289.7
403,2014-01-19,-1,-5.4,720,2.7,1451,0,,0,4.4,1821,1.6,309.4
403,2014-01-20,-.6,-2.8,2338,3.3,1321,1.5,1800,4,9.4,1911,1.8,306.6
403,2014-01-21,-3.9,-5.7,556,-1.8,1636,0,,0,6.2,144,1.8,270
403,2014-01-22,-2.3,-7.5,736,1.9,1549,0,,0,4.6,1617,1.3,244.7
403,2014-01-23,.1,-4.8,816,4.5,1339,0,,0,3,2357,1.1,168.8
403,2014-01-24,3.8,-.1,1,7.1,1542,0,,0,4.2,1026,1.4,157.5
403,2014-01-25,4.8,1.1,2400,6.4,1042,.5,1300,1,6.9,2159,1.4,323.4
403,2014-01-26,-.7,-3.1,731,3.3,1656,0,,0,7.2,215,2,329.1
403,2014-01-27,1.5,-4.7,732,6.8,1518,0,,0,5.2,1106,1.4,151.9
403,2014-01-28,2.7,-.3,2359,5.5,1256,0,,0,6.7,838,2,281.3
403,2014-01-29,3.3,-4.5,716,9,1645,0,,0,3.1,1242,1.2,2.8
403,2014-01-30,4.8,.7,2354,7,25,1.5,1200,2,7.4,1555,1.9,351.6
403,2014-01-31,2.2,-2.3,723,6.9,1625,0,,0,6.4,127,1.3,281.3
403,2014-02-01,4.6,3.1,25,5.5,1105,2.5,1800,5,4.8,1324,1,36.6
403,2014-02-02,5.9,4.3,429,8.3,1442,0,,0,4.7,1851,1.1,340.3
403,2014-02-03,-2.2,-7.2,2345,4.6,1,0,,0,8.6,1606,3.3,275.6
403,2014-02-04,-6.2,-9.2,756,-3.5,1625,0,,0,8.6,1612,3.1,331.9
403,2014-02-05,-3.4,-6.7,533,.4,1539,0,,0,4.6,32,1.6,16.9
403,2014-02-06,-.2,-4.2,505,4.3,1643,0,,0,4,2347,1.3,326.3
403,2014-02-07,3.5,-.5,722,7.9,1442,0,,0,6.5,2103,2.1,56.3
403,2014-02-08,1.1,-.6,2340,3.3,1506,1,2200,2,5,1,1.5,11.3
403,2014-02-09,-.1,-1.9,702,1.9,1533,0,,0,4.1,1546,1,317.8
403,2014-02-10,1.2,-1.4,532,5.7,1548,0,,0,4.6,1556,1.6,47.8
403,2014-02-11,1.1,-2.5,739,4.9,1524,0,,0,4.5,1106,1.5,45
403,2014-02-12,2.3,-.9,558,6.9,1445,0,,0,4.3,1049,1.4,160.3
403,2014-02-13,2.9,-.9,735,6.5,1500,0,,0,4.8,2316,1.6,67.5
403,2014-02-14,3.9,.4,540,8.1,1612,0,,0,5.3,1145,1.4,70.3
403,2014-02-15,3.8,-.7,738,8.4,1453,0,,0,5.4,1845,1.4,306.6
403,2014-02-16,4.2,-.2,703,8.9,1510,0,,0,4.8,1554,1.3,329.1
403,2014-02-17,5.1,2.4,707,9.7,1614,0,,0,5.3,2103,1.3,33.8
403,2014-02-18,3.6,1.6,2358,6.1,1608,0,,0,4.9,1143,1.6,104.1
403,2014-02-19,3,-.6,652,6.7,1618,0,,0,4.4,1102,1.5,157.5
403,2014-02-20,2.4,-.4,701,5.6,1533,0,,0,5.9,1516,1.6,331.9
403,2014-02-21,2.6,-1.6,730,7.8,1539,0,,0,5.2,1838,1.4,320.6
403,2014-02-22,3.6,-1,720,8.1,1453,0,,0,4.9,1550,1.3,11.3
403,2014-02-23,4.5,-.4,740,8.9,1417,0,,0,4.6,1936,1.3,289.7
403,2014-02-24,5.5,.8,752,10.2,1621,0,,0,5,1432,1.3,323.4
403,2014-02-25,7.3,1.7,741,13.2,1628,0,,0,3.5,1705,1.1,303.8
403,2014-02-26,8.9,2.4,732,16.5,1557,0,,0,4.4,1610,1,222.2
403,2014-02-27,8.8,4.8,656,14.3,1507,0,,0,6.2,1253,1.4,317.8
403,2014-02-28,8.1,3.4,754,13.1,1627,0,,0,3.6,1343,1.3,154.7
403,2014-03-01,7.9,5.5,822,10.5,1412,0,,0,5.5,2022,1.4,343.1
403,2014-03-02,6.3,2.9,730,10.2,1335,0,,0,9,1413,2.1,300.9
403,2014-03-03,6.8,1.3,716,12.4,1603,0,,0,4.6,1506,1.2,329.1
403,2014-03-04,7.1,3,504,12.9,1510,0,,0,5.2,1604,1.4,334.7
403,2014-03-05,2,.3,648,5.9,1320,0,,0,10.6,1614,3.7,331.9
403,2014-03-06,1.6,-1.5,2400,4.6,1652,0,,0,8.6,1129,2.6,289.7
403,2014-03-07,.8,-2.7,709,5.2,1416,0,,0,7.2,1350,2.5,270
403,2014-03-08,2.8,-1.3,627,7.1,1526,0,,0,6.4,1500,1.8,351.6
403,2014-03-09,1.9,.2,202,4.9,1530,.5,500,.5,10.5,1417,3,306.6
403,2014-03-10,2.9,-.6,707,7.9,1553,0,,0,6,1203,1.8,340.3
403,2014-03-11,5.7,-.5,600,11.9,1412,0,,0,5.7,1432,1.6,272.8
403,2014-03-12,6.9,4.4,245,10.1,1336,.5,1600,1,4.7,1633,1.2,140.6
403,2014-03-13,5.8,2.8,2348,8.6,1520,0,,0,7.5,956,2.3,357.2
403,2014-03-14,4.4,.7,622,9.4,1439,0,,0,6.1,1456,1.8,317.8
403,2014-03-15,7.9,1.1,514,14.6,1550,0,,0,8.1,1421,2.1,258.8
403,2014-03-16,12.2,7.3,508,18.4,1458,0,,0,5.3,1616,1.6,157.5
403,2014-03-17,13.9,7.9,516,20.5,1455,0,,0,8.9,2355,2,244.7
403,2014-03-18,11.8,8.5,634,16.3,1430,0,,0,9.2,16,1.7,230.6
403,2014-03-19,10.4,8.9,624,12.6,1639,0,,0,5.6,1000,1.9,137.8
403,2014-03-20,7.1,3.7,1946,11.2,1239,1,1900,2,9.6,1816,2,329.1
403,2014-03-21,7,2.9,412,11.8,1547,0,,0,7.3,924,1.8,348.8
403,2014-03-22,9.8,3.2,435,17.1,1536,0,,0,5.1,841,1.5,174.4
403,2014-03-23,10.8,5.8,718,17.4,1331,0,,0,5,1440,1.5,284.1
403,2014-03-24,11.8,5.5,654,17,1354,0,,0,6.7,2046,1.6,255.9
403,2014-03-25,15.3,12.6,528,19.4,1448,0,,0,5.6,1334,1.3,160.3
403,2014-03-26,16.3,13.5,540,22.6,1427,0,,0,6.5,1501,1.2,337.5
403,2014-03-27,14.1,8.1,726,20.1,1426,0,,0,5.6,1346,1.5,315
403,2014-03-28,17.3,11.5,559,24,1553,0,,0,5.1,1920,1.5,275.6
403,2014-03-29,15.2,13.2,2400,18.2,1057,1.5,2400,1.5,5.6,1321,1.3,151.9
403,2014-03-30,15.3,10.6,751,20.9,1555,.5,100,.5,5.5,1600,1.6,39.4
403,2014-03-31,15.3,9.7,730,21,1522,0,,0,5.3,1728,1.4,278.4
403,2014-04-01,16.5,10.2,557,23.8,1509,0,,0,5.8,1810,1.3,334.7
403,2014-04-02,16.7,11,635,22.1,1508,0,,0,6.2,1411,1.8,329.1
403,2014-04-03,11.2,4.8,2240,15.4,6,.5,1300,1,9.1,2154,1.9,90
403,2014-04-04,7.7,3.9,606,12.5,1358,0,,0,7.6,1304,2,334.7
403,2014-04-05,6.9,4,614,11.2,1345,0,,0,8.2,1512,2.3,267.2
403,2014-04-06,8.2,4.3,652,14,1442,0,,0,8.5,1109,2.6,270
403,2014-04-07,11.3,5.9,424,18.2,1423,0,,0,6.4,1745,1.8,230.6
403,2014-04-08,13,6.3,613,19.7,1526,0,,0,5.6,1547,1.7,329.1
403,2014-04-09,11.3,7.1,652,17,1355,0,,0,6,1313,1.6,317.8
403,2014-04-10,13.6,8.5,310,20,1611,0,,0,4.3,1823,1.1,275.6
403,2014-04-11,14.8,11.4,609,19.7,1412,0,,0,5.6,1436,1.5,205.3
403,2014-04-12,15.6,12.5,150,18.6,1146,0,,0,3.6,1206,1,132.2
403,2014-04-13,17.3,13.6,646,24.4,1527,0,,0,4.5,1641,1.2,36.6
403,2014-04-14,16.7,12,510,23.1,1537,0,,0,7.4,1435,1.7,320.6
403,2014-04-15,14.5,10.7,625,18.3,1422,0,,0,6,1459,1.7,329.1
403,2014-04-16,14.9,12.3,2256,19.4,1635,0,,0,4.2,2000,1.2,258.8
403,2014-04-17,15.6,9.5,608,21.6,1414,2,2000,4,5.9,1859,1.1,151.9
403,2014-04-18,16.5,12,727,22.9,1635,0,,0,5.4,1707,1.5,219.4
403,2014-04-19,14.8,12,619,18.7,1531,0,,0,7.5,1725,1.8,39.4
403,2014-04-20,15.2,11,615,21.4,1446,0,,0,6.3,1429,1.7,14.1
403,2014-04-21,16.1,10.9,633,21.9,1520,0,,0,7.1,1503,1.5,329.1
403,2014-04-22,17,11,559,23.7,1551,0,,0,7.5,1618,1.7,303.8
403,2014-04-23,17.7,10.6,557,25.4,1505,0,,0,5.4,1411,1.6,317.8
403,2014-04-24,19.1,12.3,529,26.1,1422,0,,0,5.5,1825,1.5,303.8
403,2014-04-25,19.5,13.1,637,25.2,1421,0,,0,6.9,1647,1.4,343.1
403,2014-04-26,19.3,14,437,25,1422,0,,0,5.4,1414,1.2,132.2
403,2014-04-27,16,13.9,702,19.6,1,1.5,400,7.5,4.9,243,1.4,345.9
403,2014-04-28,14.4,12.8,2254,16.6,1639,2,900,14.5,6.6,1644,1.8,64.7
403,2014-04-29,16,12.6,551,19.4,1404,2,500,4,8.7,1443,2.3,33.8
403,2014-04-30,17,12.8,627,22.4,1420,0,,0,5,902,1.5,354.4
403,2014-05-01,17,12,600,23.5,1402,0,,0,5.5,1524,1.6,199.7
403,2014-05-02,16.6,11.8,552,25.7,1518,.5,1700,.5,10.3,1554,2.3,227.8
403,2014-05-03,14.2,9.4,614,19.9,1429,0,,0,8.4,301,2.4,286.9
403,2014-05-04,13.5,9.4,452,20.9,1407,0,,0,8.1,1755,1.9,295.3
403,2014-05-05,11.7,8.3,535,16.2,1448,0,,0,8.6,1527,2.5,202.5
403,2014-05-06,14.2,8.4,628,20.3,1615,0,,0,5.9,1429,1.5,253.1
403,2014-05-07,16.4,9.7,535,23.4,1439,.5,2300,1,8.4,1733,2,250.3
403,2014-05-08,15.1,12,2343,20.1,1508,1,200,3.5,6,1633,1.7,205.3
403,2014-05-09,17,10.4,522,24.3,1549,0,,0,3.8,739,1.4,163.1
403,2014-05-10,21.1,13.4,448,28.2,1559,0,,0,4.7,1359,1.2,135
403,2014-05-11,19.4,15.7,2330,23.9,1310,6.5,2100,19.5,10.6,1751,3,135
403,2014-05-12,17,14.3,453,21.3,1618,3.5,200,10,9.6,1405,2.3,222.2
403,2014-05-13,20.1,13.4,232,27.3,1312,0,,0,6.1,1519,1.8,230.6
403,2014-05-14,20.4,17.1,600,27.1,1415,0,,0,7.3,1447,2,312.2
403,2014-05-15,19.1,15.7,622,24.7,1403,0,,0,8.7,1241,2,298.1
403,2014-05-16,19.9,12.9,559,26.6,1522,0,,0,6.3,1442,1.7,326.3
403,2014-05-17,21,15.5,536,26.7,1455,0,,0,5.1,1407,1.3,275.6
403,2014-05-18,21.2,14.6,531,27.8,1523,0,,0,5.1,1637,1.5,326.3
403,2014-05-19,21.1,15.4,458,27.8,1343,0,,0,5.1,1648,1.4,303.8
403,2014-05-20,22,17,507,28,1545,0,,0,5.6,2200,1.3,281.3
403,2014-05-21,20.8,17.6,455,26,1345,0,,0,6.6,1454,1.8,222.2
403,2014-05-22,21.6,14.7,554,28.8,1650,0,,0,5.8,1518,1.6,309.4
403,2014-05-23,23.1,19.7,546,29,1427,0,,0,4.8,1259,1.4,177.2
403,2014-05-24,21.8,17.2,428,28.3,1359,0,,0,6.4,1717,1.4,275.6
403,2014-05-25,20.8,18.8,2226,25.3,1230,5,2400,12,8.6,1315,1.8,163.1
403,2014-05-26,20.4,17.2,403,25,1546,1.5,100,2,7.2,1135,1.8,284.1
403,2014-05-27,23.8,18,356,29.2,1428,0,,0,9.3,1617,2.4,261.6
403,2014-05-28,24.9,20.6,541,31,1438,0,,0,6.3,1627,1.7,326.3
403,2014-05-29,24.3,18.2,540,32,1518,0,,0,5.1,1405,1.7,326.3
403,2014-05-30,25.9,18.5,618,32.5,1449,0,,0,5.8,1857,1.4,295.3
403,2014-05-31,26.9,20.8,549,34.1,1430,0,,0,5.6,1035,1.3,151.9
403,2014-06-01,25.8,21,541,30,1314,0,,0,4.4,1720,1.4,315
403,2014-06-02,23.6,22.2,1211,25.5,1,.5,1400,.5,6.6,1141,1.4,171.6
403,2014-06-03,19.7,18,633,22.3,1,4,700,24,6.9,36,1.8,109.7
403,2014-06-04,23.5,19.8,402,27.8,1530,0,,0,7,1512,2,70.3
403,2014-06-05,23.4,20.9,134,26.4,1505,0,,0,6,641,1.7,78.8
403,2014-06-06,25.1,19.4,601,32.4,1537,0,,0,4.6,1106,1.5,59.1
403,2014-06-07,24.1,20.5,533,28.2,1402,0,,0,6.3,1730,1.7,337.5
403,2014-06-08,22.4,20.4,735,25.5,1352,0,,0,5.1,1509,1.6,303.8
403,2014-06-09,23.8,19.5,350,28.4,1341,0,,0,4.4,1726,1.2,334.7
