SIGUNGU_NM,L2_CODE,L2_NAME,AREA_M2
광진구,140,문화·체육·휴양지역,244021.24255042907
광진구,150,교통지역,5053224.238825814
광진구,160,공공시설지역,610919.3545811214
광진구,220,밭,24779.50892016893
광진구,230,시설재배지,1936.126557997474
광진구,310,활엽수림,941916.5398137778
광진구,320,침엽수림,1143188.2739370517
광진구,330,혼효림,143987.15762426698
광진구,410,자연초지,146423.2032543625
광진구,420,인공초지,1493217.6423705092
광진구,510,내륙습지(수변식생),20037.783575823894
광진구,610,자연 나지,416344.3988384818
광진구,620,기타 나지,408991.48389964644
광진구,710,내륙수,1727886.1392383382
구로구,110,주거지역,2940125.6508410685
구로구,120,공업지역,190716.7236498878
구로구,130,상업지역,1869392.6958550855
구로구,140,문화·체육·휴양지역,198204.98591210993
구로구,150,교통지역,6985931.833022677
구로구,160,공공시설지역,509982.50193500426
구로구,220,밭,362299.45747301297
구로구,230,시설재배지,34387.86639785501
구로구,240,과수원,11473.518033908753
구로구,250,기타재배지,5357.060854092484
구로구,310,활엽수림,3069377.2363143335
구로구,320,침엽수림,269617.46597213025
구로구,330,혼효림,152474.3709001506
구로구,410,자연초지,177106.28253353827
구로구,420,인공초지,2310158.2676918623
구로구,510,내륙습지(수변식생),33316.140010978415
구로구,610,자연 나지,1622.3620752980703
구로구,620,기타 나지,702921.4635891662
구로구,710,내륙수,258894.88681326743
금천구,110,주거지역,1955597.476081839
금천구,120,공업지역,321019.17083754326
금천구,130,상업지역,1537360.7551436264
금천구,140,문화·체육·휴양지역,93444.1769762374
금천구,150,교통지역,4376704.67698811
금천구,160,공공시설지역,354684.3369461874
금천구,220,밭,12634.603772660812
금천구,240,과수원,2215.7281341359476
금천구,310,활엽수림,2074292.4928130452
금천구,320,침엽수림,230925.4443637322
금천구,330,혼효림,256331.2655356983
금천구,420,인공초지,954779.8687033592
금천구,510,내륙습지(수변식생),14929.41900635527
금천구,610,자연 나지,111323.85442383986
금천구,620,기타 나지,451921.4313614019
금천구,710,내륙수,262585.3327393719
노원구,110,주거지역,2383993.89879613
노원구,120,공업지역,14313.174287486983
노원구,130,상업지역,1173013.5750462657
노원구,140,문화·체육·휴양지역,524227.023587522
노원구,150,교통지역,8482136.77513144
노원구,160,공공시설지역,1000149.4174938126
노원구,210,논,6094.9426030994855
노원구,220,밭,181210.40495858455
노원구,230,시설재배지,8287.082862997995
노원구,240,과수원,74343.59725929596
노원구,250,기타재배지,32989.132901998244
노원구,310,활엽수림,10050173.358771903
노원구,320,침엽수림,3890074.2097948934
노원구,330,혼효림,1203569.8816664603
노원구,410,자연초지,72033.37841705226
노원구,420,인공초지,4424605.633581458
노원구,510,내륙습지(수변식생),34092.0998708249
노원구,610,자연 나지,602446.6290279794
노원구,620,기타 나지,1040652.996003656
노원구,710,내륙수,365584.13376037474
도봉구,110,주거지역,2294412.163939027
도봉구,120,공업지역,22905.84480120225
도봉구,130,상업지역,960719.8391894522
도봉구,140,문화·체육·휴양지역,166930.43473913032
도봉구,150,교통지역,4888993.20023605
도봉구,160,공공시설지역,465638.5534923268
도봉구,210,논,6915.703101175141
도봉구,220,밭,225220.5553903577
도봉구,230,시설재배지,13600.865097479113
도봉구,240,과수원,41297.95711716378
도봉구,250,기타재배지,7499.909283036935
도봉구,310,활엽수림,6866497.938349125
도봉구,320,침엽수림,553860.6318538545
도봉구,330,혼효림,1543697.3090787209
도봉구,420,인공초지,1402209.436084404
도봉구,510,내륙습지(수변식생),70188.49168467919
도봉구,610,자연 나지,457235.9014152144
도봉구,620,기타 나지,560752.4922261646
도봉구,710,내륙수,140806.59750008586
동대문구,110,주거지역,2918869.9523289977
동대문구,120,공업지역,12751.879806583916
동대문구,130,상업지역,2140399.848457301
동대문구,140,문화·체육·휴양지역,174927.4244136952
동대문구,150,교통지역,5096043.731160811
동대문구,160,공공시설지역,564899.2761262928
동대문구,220,밭,3856.624907384943
동대문구,230,시설재배지,2734.359024833164
동대문구,310,활엽수림,758576.1807857008
동대문구,320,침엽수림,109343.31640730104
동대문구,330,혼효림,115520.36804381188
동대문구,410,자연초지,99444.70143036878
동대문구,420,인공초지,1530015.0821643819
동대문구,510,내륙습지(수변식생),16844.337852006076
동대문구,610,자연 나지,8611.499588184759
동대문구,620,기타 나지,599069.2216140433
동대문구,710,내륙수,114462.62020311023
동작구,110,주거지역,3498964.7577471295
동작구,120,공업지역,2700.972041761498
동작구,130,상업지역,1214489.322663243
동작구,140,문화·체육·휴양지역,202540.9049283979
동작구,150,교통지역,4873240.329020867
동작구,160,공공시설지역,509249.79019759415
동작구,220,밭,26295.781743526462
동작구,230,시설재배지,843.6103532026632
동작구,310,활엽수림,2208205.829579448
동작구,320,침엽수림,251307.22197871367
동작구,330,혼효림,323937.48068902706
동작구,410,자연초지,58873.0944850603
동작구,420,인공초지,2342425.372425638
동작구,510,내륙습지(수변식생),10723.992157034285
동작구,620,기타 나지,538366.847380982
동작구,710,내륙수,301452.0257187101
마포구,110,주거지역,2940856.4562226622
마포구,130,상업지역,1755670.4172016454
마포구,140,문화·체육·휴양지역,271506.09719325876
마포구,150,교통지역,7857002.601435268
마포구,160,공공시설지역,517956.59807383234
마포구,220,밭,19176.046779605975
마포구,230,시설재배지,2248.3775266398925
마포구,310,활엽수림,584987.5799751284
마포구,320,침엽수림,83238.18174706088
마포구,330,혼효림,73426.70847242599
마포구,410,자연초지,90336.4522631792
마포구,420,인공초지,4562845.069110904
마포구,510,내륙습지(수변식생),127836.38643743598
마포구,610,자연 나지,17845.96753087789
마포구,620,기타 나지,768308.8990621134
마포구,710,내륙수,4171576.4156998796
서대문구,110,주거지역,3132445.641966154
서대문구,120,공업지역,1373.1704933050469
서대문구,130,상업지역,1016458.4556089056
서대문구,140,문화·체육·휴양지역,192429.2897271756
서대문구,150,교통지역,5139724.57265981
서대문구,160,공공시설지역,575671.0470705237
서대문구,220,밭,53564.05915659478
서대문구,230,시설재배지,1804.2608394470217
서대문구,250,기타재배지,3057.6042947274977
서대문구,310,활엽수림,3528578.3177360026
서대문구,320,침엽수림,1079623.713645272
서대문구,330,혼효림,297561.33347829257
서대문구,410,자연초지,201597.7364240407
서대문구,420,인공초지,1524594.0378845863
서대문구,510,내륙습지(수변식생),36504.17539120256
서대문구,610,자연 나지,303209.6261447225
서대문구,620,기타 나지,550963.5637749891
서대문구,710,내륙수,35545.80607916518
서초구,110,주거지역,3415744.9542272976
서초구,120,공업지역,12397.318128803612
서초구,130,상업지역,3161993.868962987
서초구,140,문화·체육·휴양지역,440475.9326300184
서초구,150,교통지역,10288156.713904869
서초구,160,공공시설지역,621044.2663360408
서초구,220,밭,1310499.2593193168
서초구,230,시설재배지,194247.80786196468
서초구,240,과수원,53958.99936953704
서초구,250,기타재배지,311707.0386106982
서초구,310,활엽수림,15741372.16785921
서초구,320,침엽수림,1338071.1141575982
서초구,330,혼효림,1787508.521192548
서초구,410,자연초지,75691.29363271539
서초구,420,인공초지,5344791.732160517
서초구,510,내륙습지(수변식생),130564.3311157972
서초구,610,자연 나지,28371.998870638196
서초구,620,기타 나지,1236994.3161001718
서초구,710,내륙수,1391739.524158506
성동구,110,주거지역,1941668.5825622682
성동구,120,공업지역,194666.8692685067
성동구,130,상업지역,1736619.7478973535
성동구,140,문화·체육·휴양지역,253798.66103333945
성동구,150,교통지역,5642475.071244942
성동구,160,공공시설지역,790160.9370949463
성동구,220,밭,14086.821158989702
성동구,230,시설재배지,663.9497720389732
성동구,250,기타재배지,1736.56115357213
성동구,310,활엽수림,544365.5053879031
성동구,320,침엽수림,23516.27340604949
성동구,330,혼효림,83091.16488123547
성동구,410,자연초지,316574.76852905896
성동구,420,인공초지,2300709.501984899
성동구,510,내륙습지(수변식생),105908.68004570367
성동구,610,자연 나지,26124.0007678017
성동구,620,기타 나지,480061.3022198478
성동구,710,내륙수,2348264.9032597397
성북구,110,주거지역,4634194.493856473
성북구,120,공업지역,5459.450527593632
성북구,130,상업지역,1282746.1732618564
성북구,140,문화·체육·휴양지역,251927.39601367855
성북구,150,교통지역,6005686.629349651
성북구,160,공공시설지역,865325.6307442874
성북구,220,밭,72939.35834541595
성북구,230,시설재배지,518.3153991304467
성북구,240,과수원,1856.4687263851947
성북구,310,활엽수림,4529174.083171742
성북구,320,침엽수림,1526236.1826280635
성북구,330,혼효림,1537440.7222565757
성북구,410,자연초지,292352.5998120769
성북구,420,인공초지,2408222.392842006
성북구,510,내륙습지(수변식생),26504.878750990065
성북구,610,자연 나지,141295.71144375028
성북구,620,기타 나지,917287.0126839785
성북구,710,내륙수,61054.455588324294
송파구,110,주거지역,3927429.7870473852
송파구,120,공업지역,9312.769286517358
송파구,130,상업지역,2581685.9492122172
송파구,140,문화·체육·휴양지역,693769.4418214466
송파구,150,교통지역,12300265.655413521
송파구,160,공공시설지역,764538.4661342788
송파구,210,논,3478.999203864175
송파구,220,밭,249383.9479321018
송파구,230,시설재배지,74300.72220744374
송파구,240,과수원,5561.807162746847
송파구,250,기타재배지,38195.085876824414
송파구,310,활엽수림,716107.2756482862
송파구,320,침엽수림,203749.1814959042
송파구,330,혼효림,144278.42854812503
송파구,410,자연초지,327214.6254737141
송파구,420,인공초지,5486027.9781369595
송파구,510,내륙습지(수변식생),378902.74082853895
송파구,610,자연 나지,57234.729457506844
송파구,620,기타 나지,2121020.635649919
송파구,710,내륙수,3744366.1385282073
양천구,110,주거지역,2938545.5761969127
양천구,120,공업지역,5360.9410076247605
양천구,130,상업지역,1297181.3238747672
양천구,140,문화·체육·휴양지역,292211.88328029495
양천구,150,교통지역,6959314.062256187
양천구,160,공공시설지역,480818.6700619044
양천구,220,밭,105710.69976402592
양천구,230,시설재배지,15403.282090225894
양천구,250,기타재배지,17349.00111345566
양천구,310,활엽수림,1514351.1932620227
양천구,320,침엽수림,366278.03762866295
양천구,330,혼효림,213401.63716644445
양천구,410,자연초지,247373.2105250237
양천구,420,인공초지,2164611.4363723737
양천구,510,내륙습지(수변식생),7720.396623340948
양천구,610,자연 나지,660.6453848675839
양천구,620,기타 나지,690663.4341687206
양천구,710,내륙수,133339.69222899925
영등포구,110,주거지역,2358956.7099658265
영등포구,120,공업지역,89880.29893275134
영등포구,130,상업지역,2739569.2001475696
영등포구,140,문화·체육·휴양지역,252810.37812319447
영등포구,150,교통지역,8699214.414656907
영등포구,160,공공시설지역,562889.8702299645
영등포구,220,밭,8238.29531397646
영등포구,310,활엽수림,203686.3928166217
영등포구,320,침엽수림,9585.58939574216
영등포구,410,자연초지,606583.1692585128
영등포구,420,인공초지,3128597.551017985
영등포구,510,내륙습지(수변식생),99134.07522855936
영등포구,610,자연 나지,26731.770854710743
영등포구,620,기타 나지,764714.2137818333
영등포구,710,내륙수,4955125.813562318
용산구,110,주거지역,2933605.3655693615
용산구,120,공업지역,2685.6049710693487
용산구,130,상업지역,1483524.0843441917
용산구,140,문화·체육·휴양지역,227363.21881395945
용산구,150,교통지역,5294438.975372756
용산구,160,공공시설지역,389072.16203359247
용산구,210,논,2213.0845371041805
용산구,220,밭,17989.115703900738
용산구,230,시설재배지,187.62879497837577
용산구,310,활엽수림,2567675.3238416915
용산구,320,침엽수림,1233586.8180407225
용산구,330,혼효림,808895.4008889736
용산구,410,자연초지,270288.39436219924
용산구,420,인공초지,2356812.6195870577
용산구,510,내륙습지(수변식생),1043.928946309495
용산구,610,자연 나지,3205.2119109778305
용산구,620,기타 나지,553232.6658989276
용산구,710,내륙수,3730503.7620991385
은평구,110,주거지역,4830169.284849294
은평구,120,공업지역,2963.300983576841
은평구,130,상업지역,1286310.2038450958
은평구,140,문화·체육·휴양지역,195572.00630386916
은평구,150,교통지역,5739958.6605579415
은평구,160,공공시설지역,590298.803858051
은평구,220,밭,131379.6802066694
은평구,230,시설재배지,3794.951029705105
은평구,240,과수원,1316.5846140733258
은평구,250,기타재배지,191840.4624987539
은평구,310,활엽수림,6927171.442899157
은평구,320,침엽수림,2934902.2461049035
은평구,330,혼효림,1787147.5838136468
은평구,410,자연초지,391013.0734151867
은평구,420,인공초지,1761874.1063735657
은평구,510,내륙습지(수변식생),80589.47882788337
은평구,610,자연 나지,1841094.7286194318
은평구,620,기타 나지,995827.2520938328
은평구,710,내륙수,80666.50164859902
종로구,110,주거지역,2707226.107163563
종로구,120,공업지역,4148.063469446456
종로구,130,상업지역,1807517.260546344
종로구,140,문화·체육·휴양지역,294955.87613138393
종로구,150,교통지역,4195528.848324756
종로구,160,공공시설지역,588083.1246312372
종로구,220,밭,78944.58507630895
종로구,230,시설재배지,1041.6935633693429
종로구,250,기타재배지,11845.657870815689
종로구,310,활엽수림,5479011.66346588
종로구,320,침엽수림,2698683.831385351
종로구,330,혼효림,2280596.560424948
종로구,410,자연초지,282320.31908572325
종로구,420,인공초지,1733330.0314592232
종로구,510,내륙습지(수변식생),20009.22401080258
종로구,610,자연 나지,1056679.0779988624
종로구,620,기타 나지,663157.4735481637
종로구,710,내륙수,69761.40448776858
중구,110,주거지역,1014834.6749865664
중구,120,공업지역,570.6250793967805
중구,130,상업지역,2372269.598999199
중구,140,문화·체육·휴양지역,190610.33387691935
중구,150,교통지역,3647728.954129577
중구,160,공공시설지역,339988.11356287403
중구,220,밭,1518.3942722462527
중구,230,시설재배지,821.2260029257626
중구,250,기타재배지,1230.7336876687468
중구,310,활엽수림,1001776.4807277212
중구,320,침엽수림,54806.56626553225
중구,330,혼효림,100516.23220327044
중구,410,자연초지,49224.45509415833
중구,420,인공초지,874134.4740126987
중구,510,내륙습지(수변식생),466.4271740701821
중구,610,자연 나지,6782.90528514945
중구,620,기타 나지,310281.2967585826
중구,710,내륙수,14907.245570577237
중랑구,110,주거지역,3348440.03394135
중랑구,120,공업지역,16542.99579077256
중랑구,130,상업지역,1445126.3472207747
중랑구,140,문화·체육·휴양지역,202980.9642200528
중랑구,150,교통지역,5441157.9982332075
중랑구,160,공공시설지역,469375.71098397375
중랑구,220,밭,173221.66000103543
중랑구,230,시설재배지,6429.848726091438
중랑구,240,과수원,104922.46553231576
중랑구,250,기타재배지,18004.818228220825
중랑구,310,활엽수림,2339852.6701851697
중랑구,320,침엽수림,951390.83538667
중랑구,330,혼효림,215213.5502144045
중랑구,410,자연초지,336469.57834261947
중랑구,420,인공초지,2031648.8530931324
중랑구,510,내륙습지(수변식생),32976.80731234523
중랑구,610,자연 나지,261959.4188712433
중랑구,620,기타 나지,895559.4113665272
중랑구,710,내륙수,231903.3693661042
