SIGUNGU_NM,L3_CODE,L3_NAME,AREA_M2
관악구,112,공동주거시설,1394920.0825389659
관악구,121,공업시설,1854.7647556628249
관악구,131,상업ㆍ업무시설,1670797.715257578
관악구,132,혼합지역,5117.063267723566
관악구,141,문화·체육·휴양시설,246320.98691385813
관악구,153,철도,16005.114049971075
관악구,154,도로,5070300.012760511
관악구,155,기타 교통ㆍ통신시설,7023.530189569385
관악구,161,환경기초시설,2789.087703655053
관악구,162,교육ㆍ행정시설,597810.5154222955
관악구,163,기타 공공시설,238500.8439753496
관악구,222,경지정리가 안 된 밭,118837.40476574498
관악구,231,시설재배지,3386.848321803072
관악구,311,활엽수림,7548572.509230721
관악구,321,침엽수림,3728310.427980242
관악구,331,혼효림,1752628.9091849364
관악구,411,자연초지,147904.13189118754
관악구,422,묘지,21323.057490435698
관악구,423,기타초지,1205486.800138031
관악구,511,내륙습지,14045.007443189037
관악구,612,강기슭,32656.50994896915
관악구,613,암벽ㆍ바위,1996403.6708671977
관악구,622,운동장,215646.30382813053
관악구,623,기타나지,267136.34598700155
관악구,711,하천,62014.93326608944
관악구,712,호소,5248.747048772894
광진구,111,단독주거시설,2455323.1016302304
광진구,112,공동주거시설,869232.2286933606
광진구,121,공업시설,6721.194365360275
광진구,131,상업ㆍ업무시설,1387223.8796813916
광진구,132,혼합지역,1201.3775890746047
광진구,141,문화·체육·휴양시설,243999.97454360191
광진구,153,철도,26376.879081359257
광진구,154,도로,4988483.371071109
광진구,155,기타 교통ㆍ통신시설,9948.173326522
광진구,161,환경기초시설,79031.57131950922
광진구,162,교육ㆍ행정시설,327600.6991454478
광진구,163,기타 공공시설,197875.1934954035
광진구,222,경지정리가 안 된 밭,33999.26788833009
광진구,231,시설재배지,1936.1239262767103
광진구,311,활엽수림,951748.0829812592
광진구,321,침엽수림,1143188.1569284534
광진구,331,혼효림,144196.2513623857
광진구,411,자연초지,152561.1588273225
광진구,422,묘지,719.6631773712757
광진구,423,기타초지,1492040.0583458971
광진구,511,내륙습지,20037.770667656652
광진구,612,강기슭,1430.474036843689
광진구,613,암벽ㆍ바위,414913.8739887199
광진구,622,운동장,161831.5820868059
광진구,623,기타나지,199586.23113824337
광진구,711,하천,1672156.470646204
광진구,712,호소,52568.46173762799
구로구,111,단독주거시설,1589258.1795200768
구로구,112,공동주거시설,1327031.2818154984
구로구,121,공업시설,197094.45126924224
구로구,131,상업ㆍ업무시설,1830893.8049067974
구로구,132,혼합지역,27153.75337754037
구로구,141,문화·체육·휴양시설,181952.65846295274
구로구,153,철도,474699.760782686
구로구,154,도로,6339372.18688234
구로구,155,기타 교통ㆍ통신시설,7648.631491660721
구로구,161,환경기초시설,4039.83161572024
구로구,162,교육ㆍ행정시설,272481.448207475
구로구,163,기타 공공시설,220534.74921266898
구로구,212,경지정리가 안 된 논,1314.9336186565304
구로구,222,경지정리가 안 된 밭,368312.8996168638
구로구,231,시설재배지,28193.383186729945
구로구,241,과수원,8440.218613309633
구로구,251,목장ㆍ양식장,1455.3061303993438
구로구,252,기타재배지,1810.3302037507985
구로구,311,활엽수림,3069672.3145482377
구로구,321,침엽수림,251646.13642832072
구로구,331,혼효림,149758.9796254354
구로구,411,자연초지,211816.64982130352
구로구,422,묘지,32578.429810278605
구로구,423,기타초지,2113603.528721324
구로구,511,내륙습지,58224.90429764782
구로구,612,강기슭,2807.470081558989
구로구,622,운동장,236081.96109998965
구로구,623,기타나지,816751.6174743007
구로구,711,하천,232816.95500059988
구로구,712,호소,25914.071151068758
금천구,111,단독주거시설,1335253.747097977
금천구,112,공동주거시설,596339.8093453882
금천구,121,공업시설,325904.39005528437
금천구,131,상업ㆍ업무시설,1565649.997356144
금천구,132,혼합지역,7284.408143769079
금천구,141,문화·체육·휴양시설,89901.57814487487
금천구,153,철도,173785.32840586823
금천구,154,도로,4223347.546194334
금천구,155,기타 교통ㆍ통신시설,11708.440030797337
금천구,161,환경기초시설,12539.491643940937
금천구,162,교육ㆍ행정시설,151961.07707797282
금천구,163,기타 공공시설,93931.79251676479
금천구,222,경지정리가 안 된 밭,10790.792881244513
금천구,231,시설재배지,126.74799879955945
금천구,311,활엽수림,2147659.0963914716
금천구,321,침엽수림,261749.72030784967
금천구,331,혼효림,255671.915624879
금천구,411,자연초지,48603.463811995054
금천구,422,묘지,11537.904708127144
금천구,423,기타초지,903707.7436645856
금천구,511,내륙습지,3111.1279471213197
금천구,612,강기슭,21520.82634719658
금천구,613,암벽ㆍ바위,90512.56164755017
금천구,622,운동장,133664.327596114
금천구,623,기타나지,269896.6303391281
금천구,711,하천,262714.76191187766
금천구,712,호소,1874.8066360862592
노원구,111,단독주거시설,923595.1101871661
노원구,112,공동주거시설,1477538.611753837
노원구,121,공업시설,13635.909669209466
노원구,131,상업ㆍ업무시설,1148959.7098931007
노원구,132,혼합지역,28266.19590225854
노원구,141,문화·체육·휴양시설,466295.03022565594
노원구,153,철도,303909.73725086567
노원구,154,도로,8110672.283925383
노원구,155,기타 교통ㆍ통신시설,2719.2743114244336
노원구,161,환경기초시설,25493.681442021632
노원구,162,교육ㆍ행정시설,596800.2867939933
노원구,163,기타 공공시설,358793.7122721803
노원구,212,경지정리가 안 된 논,6094.944594614079
노원구,222,경지정리가 안 된 밭,184111.20524255323
노원구,231,시설재배지,8108.088345168153
노원구,241,과수원,81224.17483478966
노원구,252,기타재배지,34496.91647903548
노원구,311,활엽수림,10103948.127941228
노원구,321,침엽수림,3899241.897115189
노원구,331,혼효림,1203518.7021564064
노원구,411,자연초지,203587.58170826046
노원구,421,골프장,314761.72876171744
노원구,422,묘지,40714.4564714633
노원구,423,기타초지,3693568.857407264
노원구,511,내륙습지,32177.3056264813
노원구,612,강기슭,57125.97028833981
노원구,613,암벽ㆍ바위,545461.4388514372
노원구,622,운동장,484623.364859499
노원구,623,기타나지,845294.3156444016
노원구,711,하천,334009.65949778876
노원구,712,호소,35242.91044558079
도봉구,111,단독주거시설,1213523.9726021194
도봉구,112,공동주거시설,1032505.6959182036
도봉구,121,공업시설,31493.653268983187
도봉구,131,상업ㆍ업무시설,937566.6673552629
도봉구,132,혼합지역,27762.67915616271
도봉구,141,문화·체육·휴양시설,147944.1217360775
도봉구,153,철도,95159.48767215748
도봉구,154,도로,4808839.888707852
도봉구,155,기타 교통ㆍ통신시설,4892.967566004756
도봉구,161,환경기초시설,1380.8094580209886
도봉구,162,교육ㆍ행정시설,244025.45304317583
도봉구,163,기타 공공시설,199513.539946792
도봉구,212,경지정리가 안 된 논,6915.704168505808
도봉구,221,경지정리가 된 밭,21567.861724954433
도봉구,222,경지정리가 안 된 밭,236023.6471511121
도봉구,231,시설재배지,11409.358555984581
도봉구,241,과수원,45084.84835110684
도봉구,252,기타재배지,7727.883225976151
도봉구,311,활엽수림,6907196.565956954
도봉구,321,침엽수림,555348.9758473411
도봉구,331,혼효림,1545257.7483678826
도봉구,411,자연초지,130619.72927781424
도봉구,422,묘지,230381.0119555806
도봉구,423,기타초지,1003850.3493777857
도봉구,511,내륙습지,64198.29027493609
도봉구,612,강기슭,41817.54544984974
도봉구,613,암벽ㆍ바위,415672.2762240646
도봉구,622,운동장,217869.60990649182
도봉구,623,기타나지,372449.5606899874
도봉구,711,하천,128163.6217449496
도봉구,712,호소,3220.155715855909
동대문구,111,단독주거시설,2249607.9340195083
동대문구,112,공동주거시설,738481.8874162531
동대문구,121,공업시설,17627.818781340426
동대문구,131,상업ㆍ업무시설,2193714.5562510826
동대문구,132,혼합지역,10667.173786346795
동대문구,141,문화·체육·휴양시설,171247.8205435393
동대문구,153,철도,163192.30825274362
동대문구,154,도로,4886903.10052056
동대문구,155,기타 교통ㆍ통신시설,16094.178896421294
동대문구,161,환경기초시설,3036.3404383754055
동대문구,162,교육ㆍ행정시설,359635.6153801645
동대문구,163,기타 공공시설,205962.71513075262
동대문구,222,경지정리가 안 된 밭,3856.6245332567205
동대문구,231,시설재배지,2734.3575596618516
동대문구,311,활엽수림,758703.2720832782
동대문구,321,침엽수림,109340.18692632513
동대문구,331,혼효림,115520.37863487538
동대문구,411,자연초지,99468.63351370064
동대문구,422,묘지,704.4050300400704
동대문구,423,기타초지,1502966.7873009024
동대문구,511,내륙습지,16844.369109322713
동대문구,612,강기슭,5970.386902204168
동대문구,613,암벽ㆍ바위,2641.1156983628093
동대문구,622,운동장,156000.70610930017
동대문구,623,기타나지,360984.95659002673
동대문구,711,하천,107807.63920571483
동대문구,712,호소,6654.953117047477
동작구,111,단독주거시설,2263056.060868521
동작구,112,공동주거시설,1254519.751107103
동작구,121,공업시설,3145.1366087815118
동작구,131,상업ㆍ업무시설,1220822.3547666
동작구,132,혼합지역,3740.3893313223225
동작구,141,문화·체육·휴양시설,199140.92893764225
동작구,153,철도,96203.64466929689
동작구,154,도로,4683375.023513913
동작구,155,기타 교통ㆍ통신시설,23088.614138525583
동작구,161,환경기초시설,3959.2690751439914
동작구,162,교육ㆍ행정시설,325060.0567038755
동작구,163,기타 공공시설,183679.51626415024
동작구,221,경지정리가 된 밭,2804.526178482066
동작구,222,경지정리가 안 된 밭,25990.908913752384
동작구,231,시설재배지,843.6103532890356
동작구,311,활엽수림,2200708.2106122817
동작구,321,침엽수림,262508.96489860927
동작구,331,혼효림,317854.71176837
동작구,411,자연초지,113277.3778023093
동작구,422,묘지,314155.22833441244
동작구,423,기타초지,1900597.43999029
동작구,511,내륙습지,10723.99462258818
동작구,622,운동장,167949.65606153026
동작구,623,기타나지,484959.3011040461
동작구,711,하천,288771.0738044612
동작구,712,호소,12680.949980830257
마포구,111,단독주거시설,1772547.1624901232
마포구,112,공동주거시설,1138396.0763069259
마포구,131,상업ㆍ업무시설,1722801.6204377003
마포구,132,혼합지역,23674.07361633706
마포구,141,문화·체육·휴양시설,272824.08008784824
마포구,153,철도,182713.53589424735
마포구,154,도로,7657671.191802664
마포구,155,기타 교통ㆍ통신시설,39247.69311441565
마포구,161,환경기초시설,23602.499655871914
마포구,162,교육ㆍ행정시설,271963.7619875139
마포구,163,기타 공공시설,227767.93482501208
마포구,212,경지정리가 안 된 논,3395.0483976796613
마포구,222,경지정리가 안 된 밭,20089.302509814723
마포구,311,활엽수림,592980.4882343517
마포구,321,침엽수림,83335.58449876375
마포구,331,혼효림,73554.91290140458
마포구,411,자연초지,93503.89353061754
마포구,421,골프장,124788.26876697177
마포구,422,묘지,6480.5398154807335
마포구,423,기타초지,4379378.884745925
마포구,511,내륙습지,131462.34279874706
마포구,612,강기슭,17845.967642758
마포구,622,운동장,179936.7746277582
마포구,623,기타나지,626501.626085569
마포구,711,하천,4157825.763599489
마포구,712,호소,20529.226357919535
서대문구,111,단독주거시설,2106641.199823146
서대문구,112,공동주거시설,1009068.1905788674
서대문구,121,공업시설,708.8132545496898
서대문구,131,상업ㆍ업무시설,1021577.8560745174
서대문구,132,혼합지역,907.6075678513705
서대문구,141,문화·체육·휴양시설,174110.77152292928
서대문구,153,철도,77081.27057176249
서대문구,154,도로,4997585.020047776
서대문구,155,기타 교통ㆍ통신시설,6202.750751295311
서대문구,161,환경기초시설,2693.0155727452156
서대문구,162,교육ㆍ행정시설,451940.61593485007
서대문구,163,기타 공공시설,125362.9270908033
서대문구,222,경지정리가 안 된 밭,53134.81026527063
서대문구,231,시설재배지,1804.2608395741559
서대문구,252,기타재배지,3057.6042947767205
서대문구,311,활엽수림,3531712.4474021154
서대문구,321,침엽수림,1075149.9734298016
서대문구,331,혼효림,298401.8989462548
서대문구,411,자연초지,190648.72089573817
서대문구,422,묘지,1129.4414941209195
서대문구,423,기타초지,1454931.2882343293
서대문구,511,내륙습지,36504.1745692184
서대문구,612,강기슭,16668.339356603763
서대문구,613,암벽ㆍ바위,305769.88646370824
서대문구,622,운동장,142499.23583236756
서대문구,623,기타나지,553868.4877388056
서대문구,711,하천,35545.803821146415
서초구,111,단독주거시설,1243099.9225539186
서초구,112,공동주거시설,2225548.2854248947
서초구,121,공업시설,14342.11390568575
서초구,131,상업ㆍ업무시설,3116271.4480170324
서초구,132,혼합지역,41007.30187502742
서초구,141,문화·체육·휴양시설,413696.5543679506
서초구,153,철도,2510.377012315872
서초구,154,도로,10275204.24831475
서초구,155,기타 교통ㆍ통신시설,26487.408431052172
서초구,161,환경기초시설,3216.2057779046404
서초구,162,교육ㆍ행정시설,321689.93721731973
서초구,163,기타 공공시설,270868.3995086872
서초구,212,경지정리가 안 된 논,956.9395350276016
서초구,222,경지정리가 안 된 밭,1412903.8977116211
서초구,231,시설재배지,263388.4667895553
서초구,241,과수원,64047.95541071755
서초구,251,목장ㆍ양식장,5007.260278900663
서초구,252,기타재배지,322129.20783611207
서초구,311,활엽수림,15656693.717357097
서초구,321,침엽수림,1319537.0108916683
서초구,331,혼효림,1819852.0846631434
서초구,411,자연초지,838192.4062080226
서초구,422,묘지,138618.7844186211
서초구,423,기타초지,4281156.589410907
서초구,511,내륙습지,171304.44352978634
서초구,612,강기슭,38905.15814802033
서초구,613,암벽ㆍ바위,349.91827159947206
서초구,621,채광지역,10422.647203511657
서초구,622,운동장,248682.22117661222
서초구,623,기타나지,940325.8768609772
서초구,711,하천,1389097.8630162065
서초구,712,호소,9816.286771824985
성동구,111,단독주거시설,1236774.8181420125
성동구,112,공동주거시설,707471.286445144
성동구,121,공업시설,216917.41201630534
성동구,131,상업ㆍ업무시설,1706860.5933056474
성동구,132,혼합지역,26229.30994986593
성동구,141,문화·체육·휴양시설,247934.8555266482
성동구,153,철도,269601.1726636062
성동구,154,도로,5356193.399405139
성동구,155,기타 교통ㆍ통신시설,13760.504795533516
성동구,161,환경기초시설,349489.2071588519
성동구,162,교육ㆍ행정시설,278578.23597419175
성동구,163,기타 공공시설,193256.72600355194
성동구,222,경지정리가 안 된 밭,14086.814090720125
성동구,231,시설재배지,663.9490252306783
성동구,252,기타재배지,1736.5628288419664
성동구,311,활엽수림,366481.7368613956
성동구,321,침엽수림,21646.88163642548
성동구,331,혼효림,116654.09478410946
성동구,411,자연초지,377114.190083636
성동구,423,기타초지,2371111.0504600997
성동구,511,내륙습지,120604.84010252761
성동구,612,강기슭,20445.733462656095
성동구,613,암벽ㆍ바위,11261.627181375954
성동구,622,운동장,141235.5341206697
성동구,623,기타나지,274991.9164626101
성동구,711,하천,2342010.036263803
성동구,712,호소,21380.948782899482
성북구,111,단독주거시설,3446126.2038017954
성북구,112,공동주거시설,1250475.943532422
성북구,121,공업시설,5459.451189170254
성북구,131,상업ㆍ업무시설,1317289.8530316218
성북구,132,혼합지역,7298.560375589819
성북구,141,문화·체육·휴양시설,260189.64584233196
성북구,153,철도,44573.815872759376
성북구,154,도로,5812489.301538374
성북구,155,기타 교통ㆍ통신시설,11549.256514417206
성북구,161,환경기초시설,3262.346976662138
성북구,162,교육ㆍ행정시설,556110.6255152428
성북구,163,기타 공공시설,308264.61586321285
성북구,222,경지정리가 안 된 밭,72667.05527390481
성북구,231,시설재배지,864.3687358241459
성북구,241,과수원,1856.468725423431
성북구,311,활엽수림,4532730.536077893
성북구,321,침엽수림,1558697.070533794
성북구,331,혼효림,1531556.4778953579
성북구,411,자연초지,304580.78229927097
성북구,422,묘지,2943.250284385629
성북구,423,기타초지,2311034.2533259797
성북구,511,내륙습지,26546.241584621464
성북구,612,강기슭,31142.824064725737
성북구,613,암벽ㆍ바위,110402.3556317038
성북구,622,운동장,242570.28622352413
성북구,623,기타나지,748421.5307249378
성북구,711,하천,57087.54127118126
성북구,712,호소,4031.218804434419
송파구,111,단독주거시설,1598088.5042902078
송파구,112,공동주거시설,2364135.0771831125
송파구,121,공업시설,16869.7699615408
송파구,131,상업ㆍ업무시설,2621696.375952446
송파구,132,혼합지역,20581.057659932103
송파구,141,문화·체육·휴양시설,643536.8137294261
송파구,153,철도,20026.109513873278
송파구,154,도로,12179128.223618858
송파구,155,기타 교통ㆍ통신시설,36978.17867429991
송파구,161,환경기초시설,22023.0187673018
송파구,162,교육ㆍ행정시설,427976.59553669207
송파구,163,기타 공공시설,285146.50891492225
송파구,212,경지정리가 안 된 논,20531.668981413593
송파구,222,경지정리가 안 된 밭,271177.03089884284
송파구,231,시설재배지,59129.47756941594
송파구,241,과수원,6673.351440439881
송파구,252,기타재배지,27402.4313255287
송파구,311,활엽수림,666259.4082340181
송파구,321,침엽수림,206828.25498924433
송파구,331,혼효림,149557.68650952724
송파구,411,자연초지,530618.1566625396
송파구,422,묘지,3636.9415205839514
송파구,423,기타초지,5094001.551391168
송파구,511,내륙습지,385307.1950096624
송파구,612,강기슭,55853.68207017417
송파구,621,채광지역,1381.1353696622127
송파구,622,운동장,446666.0234081895
송파구,623,기타나지,1920743.6179626442
송파구,711,하천,3532801.6659751306
송파구,712,호소,212068.33554422448
양천구,111,단독주거시설,1191988.980010607
양천구,112,공동주거시설,1737098.6172709712
양천구,121,공업시설,5360.940526519927
양천구,131,상업ㆍ업무시설,1268568.1907539535
양천구,132,혼합지역,32977.44420635782
양천구,141,문화·체육·휴양시설,302807.14467939566
양천구,153,철도,48936.65545551544
양천구,154,도로,6817925.508925581
양천구,155,기타 교통ㆍ통신시설,15347.161697374642
양천구,161,환경기초시설,27637.92493586378
양천구,162,교육ㆍ행정시설,292293.33880606777
양천구,163,기타 공공시설,176650.59907880935
양천구,222,경지정리가 안 된 밭,105425.30182755667
양천구,231,시설재배지,14673.168301501963
양천구,252,기타재배지,17349.00210921613
양천구,311,활엽수림,1480841.868889989
양천구,321,침엽수림,417540.8695064615
양천구,331,혼효림,198771.74576903423
양천구,411,자연초지,247875.58270789013
양천구,422,묘지,7848.137061479487
양천구,423,기타초지,2100203.780743931
양천구,511,내륙습지,7720.397059563564
양천구,613,암벽ㆍ바위,660.646342464833
양천구,622,운동장,304678.85897981975
양천구,623,기타나지,496914.83680791577
양천구,711,하천,103355.43230948273
양천구,712,호소,28842.988242526684
영등포구,111,단독주거시설,1628359.2558890309
영등포구,112,공동주거시설,728194.9861835971
영등포구,121,공업시설,92638.23055224941
영등포구,131,상업ㆍ업무시설,2725210.488045095
영등포구,132,혼합지역,24559.052979540258
영등포구,141,문화·체육·휴양시설,229130.85126844328
영등포구,153,철도,171861.2749851407
영등포구,154,도로,8387414.2655280195
영등포구,155,기타 교통ㆍ통신시설,60772.377826324686
영등포구,161,환경기초시설,67164.1876364744
영등포구,162,교육ㆍ행정시설,277265.7037498995
영등포구,163,기타 공공시설,206097.4944939782
영등포구,222,경지정리가 안 된 밭,9101.584963438485
영등포구,311,활엽수림,203686.3915892459
영등포구,321,침엽수림,9585.589395859495
영등포구,411,자연초지,635116.1102970846
영등포구,423,기타초지,3009597.8273772816
영등포구,511,내륙습지,99075.66770954325
영등포구,612,강기슭,26731.770353433865
영등포구,622,운동장,209394.1562093023
영등포구,623,기타나지,749042.3796912568
영등포구,711,하천,4946437.497762864
영등포구,712,호소,9280.642147997076
용산구,111,단독주거시설,2087491.2460072802
용산구,112,공동주거시설,832016.2020874438
용산구,121,공업시설,2685.606712168671
용산구,131,상업ㆍ업무시설,1493883.8995090225
용산구,132,혼합지역,34005.98152136769
용산구,141,문화·체육·휴양시설,235328.97015606373
용산구,153,철도,323508.24573895824
용산구,154,도로,4961393.835718434
용산구,155,기타 교통ㆍ통신시설,22155.281338517445
용산구,161,환경기초시설,3666.198803554455
용산구,162,교육ㆍ행정시설,231631.40032397566
용산구,163,기타 공공시설,160308.69457392106
용산구,212,경지정리가 안 된 논,2213.084536733545
용산구,221,경지정리가 된 밭,2471.605679440726
용산구,222,경지정리가 안 된 밭,16719.18393834124
용산구,311,활엽수림,2541934.9171838094
용산구,321,침엽수림,1280697.4087543562
용산구,331,혼효림,845228.2476906371
용산구,411,자연초지,307464.40827529057
용산구,422,묘지,1542.573927750563
용산구,423,기타초지,2226139.0469345255
용산구,511,내륙습지,806.901156480872
용산구,612,강기슭,4734.848782674397
용산구,622,운동장,133850.47163028558
용산구,623,기타나지,395795.81141477096
용산구,711,하천,3704151.469500176
용산구,712,호소,24497.620652851496
은평구,111,단독주거시설,2926427.468419756
은평구,112,공동주거시설,1969648.034680098
은평구,121,공업시설,3628.1878040844094
은평구,131,상업ㆍ업무시설,1310921.4170843319
은평구,132,혼합지역,10855.034483934814
은평구,141,문화·체육·휴양시설,173655.2532920154
은평구,153,철도,89758.3690134083
은평구,154,도로,5548758.402617856
은평구,155,기타 교통ㆍ통신시설,5659.9134114087365
은평구,161,환경기초시설,5365.908600492715
은평구,162,교육ㆍ행정시설,276515.2072495783
은평구,163,기타 공공시설,301053.03161964996
은평구,211,경지정리가 된 논,575.5266185604218
은평구,222,경지정리가 안 된 밭,155891.2367437411
은평구,231,시설재배지,2444.3896900917593
은평구,241,과수원,1316.5846140709145
은평구,252,기타재배지,198353.25359082263
은평구,311,활엽수림,6966740.295512946
은평구,321,침엽수림,2908425.564378314
은평구,331,혼효림,1748905.535960634
은평구,411,자연초지,449760.3647574716
은평구,422,묘지,54524.35889132291
은평구,423,기타초지,1468106.035801918
은평구,511,내륙습지,85627.7389174856
은평구,612,강기슭,47083.35449040396
은평구,613,암벽ㆍ바위,1801289.7165720602
은평구,622,운동장,163251.59958425726
은평구,623,기타나지,1015761.5821384016
은평구,711,하천,72913.86272395027
은평구,712,호소,10673.123280128926
종로구,111,단독주거시설,2082826.8591306529
종로구,112,공동주거시설,623021.7440852738
종로구,121,공업시설,4148.062874948717
종로구,131,상업ㆍ업무시설,1805072.7784769875
종로구,132,혼합지역,3342.3034205339154
종로구,141,문화·체육·휴양시설,293055.4233774143
종로구,154,도로,4204281.221844069
종로구,155,기타 교통ㆍ통신시설,13634.819534791732
종로구,161,환경기초시설,2923.7856953161427
종로구,162,교육ㆍ행정시설,353112.856626172
종로구,163,기타 공공시설,233788.78305333166
종로구,222,경지정리가 안 된 밭,79095.06297370275
종로구,231,시설재배지,1041.6942705184015
종로구,252,기타재배지,11845.657870738116
종로구,311,활엽수림,5464148.097861204
종로구,321,침엽수림,2690346.993877839
종로구,331,혼효림,2256062.135239236
종로구,411,자연초지,296577.5101658213
종로구,422,묘지,456.81202124792526
종로구,423,기타초지,1732165.3193735695
종로구,511,내륙습지,20079.369567498452
종로구,612,강기슭,7242.51905336051
종로구,613,암벽ㆍ바위,1061775.1730239796
종로구,622,운동장,150635.61383744754
종로구,623,기타나지,512398.78264574485
종로구,711,하천,41113.60348228249
종로구,712,호소,28647.77159549637
중구,111,단독주거시설,729187.074156033
중구,112,공동주거시설,295481.37528635666
중구,121,공업시설,570.6270583550919
중구,131,상업ㆍ업무시설,2347352.5204564766
중구,132,혼합지역,27994.13320523187
중구,141,문화·체육·휴양시설,207830.55795463166
중구,151,공항,1106.9304625916589
중구,153,철도,28774.984726744173
